 x 	V[Y|X = x] 
0	0.0833333
0.003	0.0835959
0.006	0.0843317
0.009	0.0850494
0.012	0.0857488
0.015	0.08643
0.018	0.087093
0.021	0.0877379
0.024	0.0883645
0.027	0.088973
0.03	0.0895633
0.033	0.0901354
0.036	0.0906893
0.039	0.091225
0.042	0.0917425
0.045	0.0922419
0.048	0.092723
0.051	0.093186
0.054	0.0936308
0.057	0.0940574
0.06	0.0944658
0.063	0.094856
0.066	0.095228
0.069	0.0955819
0.072	0.0959176
0.075	0.096235
0.078	0.0965344
0.081	0.0968155
0.084	0.0970784
0.087	0.0973232
0.09	0.0975497
0.093	0.0977581
0.096	0.0979483
0.099	0.0981203
0.102	0.0982742
0.105	0.0984098
0.108	0.0985273
0.111	0.0986266
0.114	0.0987077
0.117	0.0987707
0.12	0.0988154
0.123	0.098842
0.126	0.0988504
0.129	0.0988406
0.132	0.0988127
0.135	0.0987665
0.138	0.0987022
0.141	0.0986197
0.144	0.0985191
0.147	0.0984002
0.15	0.0982632
0.153	0.098108
0.156	0.0979346
0.159	0.097743
0.162	0.0975333
0.165	0.0973054
0.168	0.0970593
0.171	0.0967951
0.174	0.0965126
0.177	0.096212
0.18	0.0958932
0.183	0.0955563
0.186	0.0952012
0.189	0.0948279
0.192	0.0944364
0.195	0.0940267
0.198	0.0935989
0.201	0.0931529
0.204	0.0926888
0.207	0.0922064
0.21	0.0917059
0.213	0.0911872
0.216	0.0906504
0.219	0.0900954
0.222	0.0895222
0.225	0.0889308
0.228	0.0883213
0.231	0.0876936
0.234	0.0870477
0.237	0.0863837
0.24	0.0857015
0.243	0.0850011
0.246	0.0842826
0.249	0.0837648
0.252	0.0841578
0.255	0.0847534
0.258	0.0853342
0.261	0.0859003
0.264	0.0864517
0.267	0.0869883
0.27	0.0875102
0.273	0.0880173
0.276	0.0885098
0.279	0.0889875
0.282	0.0894504
0.285	0.0898987
0.288	0.0903321
0.291	0.0907509
0.294	0.0911549
0.297	0.0915442
0.3	0.0919188
0.303	0.0922786
0.306	0.0926237
0.309	0.0929541
0.312	0.0932697
