 x  	 F(x)  
0	0.0234383
0.003	0.0245605
0.006	0.0257239
0.009	0.0269295
0.012	0.0281786
0.015	0.0294723
0.018	0.0308116
0.021	0.0321976
0.024	0.0336314
0.027	0.0351141
0.03	0.0366466
0.033	0.0382301
0.036	0.0398654
0.039	0.0415535
0.042	0.0432953
0.045	0.0450916
0.048	0.0469433
0.051	0.048851
0.054	0.0508155
0.057	0.0528373
0.06	0.054917
0.063	0.0570551
0.066	0.0592518
0.069	0.0615075
0.072	0.0638224
0.075	0.0661964
0.078	0.0686297
0.081	0.071122
0.084	0.0736731
0.087	0.0762826
0.09	0.07895
0.093	0.0816747
0.096	0.0844558
0.099	0.0872926
0.102	0.0901839
0.105	0.0931286
0.108	0.0961253
0.111	0.0991727
0.114	0.102269
0.117	0.105413
0.12	0.108602
0.123	0.111835
0.126	0.115109
0.129	0.118423
0.132	0.121773
0.135	0.125158
0.138	0.128575
0.141	0.132021
0.144	0.135493
0.147	0.13899
0.15	0.142508
0.153	0.146043
0.156	0.149595
0.159	0.153158
0.162	0.156731
0.165	0.160311
0.168	0.163894
0.171	0.167477
0.174	0.171059
0.177	0.174636
0.18	0.178204
0.183	0.181763
0.186	0.185308
0.189	0.188837
0.192	0.192349
0.195	0.19584
0.198	0.199309
0.201	0.202753
0.204	0.206171
0.207	0.20956
0.21	0.212919
0.213	0.216247
0.216	0.219542
0.219	0.222803
0.222	0.226029
0.225	0.229218
0.228	0.232371
0.231	0.235487
0.234	0.238564
0.237	0.241604
0.24	0.244605
0.243	0.247568
0.246	0.250493
0.249	0.25338
0.252	0.25623
0.255	0.259042
0.258	0.261819
0.261	0.26456
0.264	0.267267
0.267	0.26994
0.27	0.272581
0.273	0.27519
0.276	0.27777
0.279	0.280321
0.282	0.282845
0.285	0.285344
0.288	0.287818
0.291	0.290271
0.294	0.292702
0.297	0.295115
0.3	0.297512
0.303	0.299892
0.306	0.30226
0.309	0.304616
0.312	0.306963
0.315	0.309302
0.318	0.311636
0.321	0.313966
0.324	0.316294
0.327	0.318622
0.33	0.320953
0.333	0.323287
0.336	0.325628
0.339	0.327976
0.342	0.330333
0.345	0.332702
0.348	0.335084
0.351	0.337481
0.354	0.339894
0.357	0.342325
0.36	0.344776
0.363	0.347247
0.366	0.349741
0.369	0.352257
0.372	0.354799
0.375	0.357366
0.378	0.359961
0.381	0.362582
0.384	0.365233
0.387	0.367912
0.39	0.370621
0.393	0.37336
0.396	0.37613
0.399	0.378931
0.402	0.381762
0.405	0.384624
0.408	0.387517
0.411	0.390439
0.414	0.393392
0.417	0.396374
0.42	0.399385
0.423	0.402423
0.426	0.405488
0.429	0.408579
0.432	0.411694
0.435	0.414833
0.438	0.417993
0.441	0.421173
0.444	0.424372
0.447	0.427588
0.45	0.430818
0.453	0.434062
0.456	0.437316
0.459	0.440579
0.462	0.443849
0.465	0.447124
0.468	0.4504
0.471	0.453677
0.474	0.456952
0.477	0.460222
0.48	0.463486
0.483	0.466741
0.486	0.469984
0.489	0.473214
0.492	0.476429
0.495	0.479626
0.498	0.482803
0.501	0.485959
0.504	0.489092
0.507	0.492199
0.51	0.495279
0.513	0.498331
0.516	0.501352
0.519	0.504343
0.522	0.5073
0.525	0.510224
0.528	0.513113
0.531	0.515967
0.534	0.518784
0.537	0.521564
0.54	0.524306
0.543	0.52701
0.546	0.529676
0.549	0.532304
0.552	0.534894
0.555	0.537445
0.558	0.539958
0.561	0.542434
0.564	0.544872
0.567	0.547273
0.57	0.549639
0.573	0.55197
0.576	0.554266
0.579	0.556528
0.582	0.558758
0.585	0.560957
0.588	0.563126
0.591	0.565266
0.594	0.567379
0.597	0.569465
0.6	0.571526
0.603	0.573565
0.606	0.575581
0.609	0.577578
0.612	0.579555
0.615	0.581516
0.618	0.583462
0.621	0.585394
0.624	0.587313
0.627	0.589223
0.63	0.591124
0.633	0.593018
0.636	0.594907
0.639	0.596793
0.642	0.598677
0.645	0.600561
0.648	0.602446
0.651	0.604334
0.654	0.606227
0.657	0.608127
0.66	0.610034
0.663	0.611951
0.666	0.613879
0.669	0.615818
0.672	0.617772
0.675	0.61974
0.678	0.621724
0.681	0.623725
0.684	0.625744
0.687	0.627783
0.69	0.629842
0.693	0.631921
0.696	0.634023
0.699	0.636147
0.702	0.638294
0.705	0.640464
0.708	0.642659
0.711	0.644877
0.714	0.64712
0.717	0.649387
0.72	0.651678
0.723	0.653993
0.726	0.656332
0.729	0.658695
0.732	0.661081
0.735	0.663489
0.738	0.665919
0.741	0.66837
0.744	0.67084
0.747	0.67333
0.75	0.675837
0.753	0.678361
0.756	0.6809
0.759	0.683453
0.762	0.686019
0.765	0.688595
0.768	0.691181
0.771	0.693774
0.774	0.696373
0.777	0.698977
0.78	0.701582
0.783	0.704188
0.786	0.706793
0.789	0.709395
0.792	0.711991
0.795	0.71458
0.798	0.717161
0.801	0.719731
0.804	0.722289
0.807	0.724832
0.81	0.72736
0.813	0.72987
0.816	0.732361
0.819	0.734832
0.822	0.73728
0.825	0.739705
0.828	0.742105
0.831	0.74448
0.834	0.746827
0.837	0.749146
0.84	0.751436
0.843	0.753696
0.846	0.755926
0.849	0.758124
0.852	0.760291
0.855	0.762425
0.858	0.764527
0.861	0.766596
0.864	0.768632
0.867	0.770636
0.87	0.772606
0.873	0.774544
0.876	0.776449
0.879	0.778322
0.882	0.780164
0.885	0.781974
0.888	0.783753
0.891	0.785502
0.894	0.787221
0.897	0.788912
0.9	0.790575
0.903	0.792211
0.906	0.793821
0.909	0.795405
0.912	0.796965
0.915	0.798502
0.918	0.800017
0.921	0.801511
0.924	0.802985
0.927	0.80444
0.93	0.805878
0.933	0.807299
0.936	0.808706
0.939	0.810098
0.942	0.811477
0.945	0.812846
0.948	0.814203
0.951	0.815552
0.954	0.816893
0.957	0.818228
0.96	0.819557
0.963	0.820882
0.966	0.822203
0.969	0.823523
0.972	0.824842
0.975	0.826162
0.978	0.827483
0.981	0.828806
0.984	0.830133
0.987	0.831464
0.99	0.8328
0.993	0.834142
0.996	0.835492
0.999	0.836849
1.002	0.838215
1.005	0.839591
1.008	0.840976
1.011	0.842371
1.014	0.843778
1.017	0.845196
1.02	0.846625
1.023	0.848067
1.026	0.849521
1.029	0.850988
1.032	0.852468
1.035	0.85396
1.038	0.855465
1.041	0.856982
1.044	0.858512
1.047	0.860054
1.05	0.861608
1.053	0.863174
1.056	0.86475
1.059	0.866337
1.062	0.867934
1.065	0.86954
1.068	0.871155
1.071	0.872777
1.074	0.874406
1.077	0.876042
1.08	0.877682
1.083	0.879327
1.086	0.880975
1.089	0.882624
1.092	0.884275
1.095	0.885926
1.098	0.887575
1.101	0.889222
1.104	0.890866
1.107	0.892504
1.11	0.894137
1.113	0.895763
1.116	0.89738
1.119	0.898989
1.122	0.900587
1.125	0.902173
1.128	0.903747
1.131	0.905307
1.134	0.906852
1.137	0.908382
1.14	0.909896
1.143	0.911392
1.146	0.912871
1.149	0.91433
1.152	0.91577
1.155	0.91719
1.158	0.918589
1.161	0.919967
1.164	0.921323
1.167	0.922657
1.17	0.923969
1.173	0.925258
1.176	0.926523
1.179	0.927766
1.182	0.928985
1.185	0.930181
1.188	0.931354
1.191	0.932503
1.194	0.933629
1.197	0.934732
1.2	0.935813
1.203	0.93687
1.206	0.937905
1.209	0.938918
1.212	0.939909
1.215	0.940879
1.218	0.941827
1.221	0.942756
1.224	0.943664
1.227	0.944552
1.23	0.945422
1.233	0.946273
1.236	0.947106
1.239	0.947922
1.242	0.94872
1.245	0.949503
1.248	0.95027
1.251	0.951022
1.254	0.95176
1.257	0.952484
1.26	0.953194
1.263	0.953893
1.266	0.954579
1.269	0.955254
1.272	0.955919
1.275	0.956573
1.278	0.957219
1.281	0.957855
1.284	0.958484
1.287	0.959105
1.29	0.959719
1.293	0.960326
1.296	0.960928
1.299	0.961525
1.302	0.962117
1.305	0.962704
1.308	0.963288
1.311	0.963869
1.314	0.964446
1.317	0.965022
1.32	0.965595
1.323	0.966167
1.326	0.966738
1.329	0.967307
1.332	0.967877
1.335	0.968446
1.338	0.969015
1.341	0.969584
1.344	0.970154
1.347	0.970724
1.35	0.971295
1.353	0.971867
1.356	0.97244
1.359	0.973014
1.362	0.973589
1.365	0.974165
1.368	0.974742
1.371	0.97532
1.374	0.975899
1.377	0.976478
1.38	0.977058
1.383	0.977639
1.386	0.97822
1.389	0.9788
1.392	0.979381
1.395	0.979961
1.398	0.98054
1.401	0.981117
1.404	0.981694
1.407	0.982268
1.41	0.98284
1.413	0.983409
1.416	0.983976
1.419	0.984539
1.422	0.985098
1.425	0.985653
1.428	0.986203
1.431	0.986748
1.434	0.987288
1.437	0.987822
1.44	0.988349
1.443	0.98887
1.446	0.989383
1.449	0.989889
1.452	0.990388
1.455	0.990878
1.458	0.991359
1.461	0.991832
1.464	0.992295
1.467	0.992749
1.47	0.993193
1.473	0.993627
1.476	0.994051
1.479	0.994464
1.482	0.994867
1.485	0.995258
1.488	0.995639
1.491	0.996008
1.494	0.996366
1.497	0.996712
1.5	0.997047
1.503	0.99737
1.506	0.997681
1.509	0.99798
1.512	0.998267
1.515	0.998543
1.518	0.998806
1.521	0.999057
1.524	0.999296
1.527	0.999524
1.53	0.999739
1.533	0.999942
1.536	1.00013
1.539	1.00031
1.542	1.00048
1.545	1.00064
1.548	1.00078
1.551	1.00091
1.554	1.00103
1.557	1.00114
1.56	1.00124
1.563	1.00132
1.566	1.00139
1.569	1.00146
1.572	1.00151
1.575	1.00155
1.578	1.00157
1.581	1.00159
1.584	1.00159
1.587	1.00159
1.59	1.00157
1.593	1.00154
1.596	1.0015
1.599	1.00145
1.602	1.00139
1.605	1.00131
1.608	1.00123
1.611	1.00113
1.614	1.00103
1.617	1.00091
1.62	1.00078
1.623	1.00064
1.626	1.00049
1.629	1.00033
1.632	1.00016
1.635	0.999979
1.638	0.999787
1.641	0.999584
1.644	0.999371
1.647	0.999148
1.65	0.998914
1.653	0.99867
1.656	0.998417
1.659	0.998153
1.662	0.99788
1.665	0.997597
1.668	0.997305
1.671	0.997004
