 x  	 F(x)  
0	0.00222055
0.003	0.00300241
0.006	0.00444687
0.009	0.00656961
0.012	0.00935847
0.015	0.0127664
0.018	0.0167065
0.021	0.0210511
0.024	0.0256372
0.027	0.0302772
0.03	0.0347775
0.033	0.0389589
0.036	0.0426782
0.039	0.0458444
0.042	0.0484283
0.045	0.0504631
0.048	0.0520374
0.051	0.0532822
0.054	0.0543557
0.057	0.0554272
0.06	0.0566621
0.063	0.0582092
0.066	0.0601897
0.069	0.0626885
0.072	0.0657471
0.075	0.0693595
0.078	0.073471
0.081	0.0779806
0.084	0.082748
0.087	0.0876059
0.09	0.0923755
0.093	0.0968853
0.096	0.100989
0.099	0.104583
0.102	0.107613
0.105	0.110084
0.108	0.112054
0.111	0.113628
0.114	0.114945
0.117	0.116164
0.12	0.117448
0.123	0.118953
0.126	0.120811
0.129	0.123124
0.132	0.12595
0.135	0.129302
0.138	0.133144
0.141	0.137394
0.144	0.141931
0.147	0.1466
0.15	0.151235
0.153	0.155668
0.156	0.159753
0.159	0.163377
0.162	0.166473
0.165	0.169029
0.168	0.171085
0.171	0.172732
0.174	0.174097
0.177	0.175336
0.18	0.176613
0.183	0.178086
0.186	0.179896
0.189	0.182151
0.192	0.184917
0.195	0.188214
0.198	0.192009
0.201	0.196226
0.204	0.200742
0.207	0.205409
0.21	0.210061
0.213	0.214532
0.216	0.218676
0.219	0.222379
0.222	0.225568
0.225	0.228225
0.228	0.230381
0.231	0.232115
0.234	0.233544
0.237	0.234815
0.24	0.236084
0.243	0.237508
0.246	0.239229
0.249	0.241357
0.252	0.243968
0.255	0.24709
0.258	0.250704
0.261	0.254742
0.264	0.259098
0.267	0.263632
0.27	0.268185
0.273	0.2726
0.276	0.27673
0.279	0.280457
0.282	0.283705
0.285	0.286442
0.288	0.288685
0.291	0.290496
0.294	0.291976
0.297	0.29325
0.3	0.294462
0.303	0.295753
0.306	0.297257
0.309	0.299088
0.312	0.301328
0.315	0.304027
0.318	0.307194
0.321	0.310801
0.324	0.314785
0.327	0.319051
0.33	0.32348
0.333	0.327941
0.336	0.332299
0.339	0.336426
0.342	0.340213
0.345	0.343579
0.348	0.346475
0.351	0.348893
0.354	0.350863
0.357	0.352455
0.36	0.353769
0.363	0.35493
0.366	0.356079
0.369	0.357359
0.372	0.358902
0.375	0.36082
0.378	0.363192
0.381	0.366057
0.384	0.36941
0.387	0.3732
0.39	0.377335
0.393	0.381689
0.396	0.386117
0.399	0.390463
0.402	0.394584
0.405	0.398354
0.408	0.401684
0.411	0.404527
0.414	0.406882
0.417	0.408794
0.42	0.410349
0.423	0.411663
0.426	0.412875
0.429	0.414131
0.432	0.41557
0.435	0.417313
0.438	0.419452
0.441	0.422037
0.444	0.425077
0.447	0.428535
0.45	0.432334
0.453	0.436362
0.456	0.440486
0.459	0.44456
0.462	0.448447
0.465	0.452026
0.468	0.455207
0.471	0.457939
0.474	0.460215
0.477	0.462072
0.48	0.463587
0.483	0.464868
0.486	0.466048
0.489	0.467268
0.492	0.468663
0.495	0.470356
0.498	0.472439
0.501	0.474967
0.504	0.477953
0.507	0.481368
0.51	0.485141
0.513	0.489164
