 x  	 F(x)  
0	0.599305
0.003	0.598844
0.006	0.598383
0.009	0.597921
0.012	0.597458
0.015	0.596995
0.018	0.596532
0.021	0.596068
0.024	0.595604
0.027	0.59514
0.03	0.594675
0.033	0.594209
0.036	0.593744
0.039	0.593277
0.042	0.592811
0.045	0.592344
0.048	0.591876
0.051	0.591408
0.054	0.59094
0.057	0.590471
0.06	0.590002
0.063	0.589532
0.066	0.589062
0.069	0.588592
0.072	0.588121
0.075	0.58765
0.078	0.587178
0.081	0.586706
0.084	0.586233
0.087	0.58576
0.09	0.585287
0.093	0.584813
0.096	0.584339
0.099	0.583864
0.102	0.583389
0.105	0.582913
0.108	0.582437
0.111	0.581961
0.114	0.581484
0.117	0.581007
0.12	0.58053
0.123	0.580052
0.126	0.579573
0.129	0.579094
0.132	0.578615
0.135	0.578136
0.138	0.577656
0.141	0.577175
0.144	0.576694
0.147	0.576213
0.15	0.575731
0.153	0.575249
0.156	0.574767
0.159	0.574284
0.162	0.5738
0.165	0.573317
0.168	0.572833
0.171	0.572348
0.174	0.571863
0.177	0.571378
0.18	0.570892
0.183	0.570406
0.186	0.569919
0.189	0.569432
0.192	0.568945
0.195	0.568457
0.198	0.567969
0.201	0.567481
0.204	0.566992
0.207	0.566502
0.21	0.566013
0.213	0.565523
0.216	0.565032
0.219	0.564541
0.222	0.56405
0.225	0.563558
0.228	0.563066
0.231	0.562573
0.234	0.56208
0.237	0.561587
0.24	0.561093
0.243	0.560599
0.246	0.560105
0.249	0.55961
0.252	0.559115
0.255	0.558619
0.258	0.558123
0.261	0.557627
0.264	0.55713
0.267	0.556633
0.27	0.556135
0.273	0.555637
0.276	0.555139
0.279	0.55464
0.282	0.554141
0.285	0.553641
0.288	0.553141
0.291	0.552641
0.294	0.55214
0.297	0.551639
0.3	0.551138
0.303	0.550636
0.306	0.550134
0.309	0.549631
0.312	0.549128
0.315	0.548625
0.318	0.548121
0.321	0.547617
0.324	0.547113
0.327	0.546608
0.33	0.546103
0.333	0.545597
0.336	0.545091
0.339	0.544585
0.342	0.544078
0.345	0.543571
0.348	0.543063
0.351	0.542556
0.354	0.542047
0.357	0.541539
0.36	0.54103
0.363	0.54052
0.366	0.540011
0.369	0.539501
0.372	0.53899
0.375	0.538479
0.378	0.537968
0.381	0.537457
0.384	0.536945
0.387	0.536433
0.39	0.53592
0.393	0.535407
0.396	0.534894
0.399	0.53438
0.402	0.533866
0.405	0.533351
0.408	0.532837
0.411	0.532322
0.414	0.531806
0.417	0.53129
0.42	0.530774
0.423	0.530257
0.426	0.52974
0.429	0.529223
0.432	0.528705
0.435	0.528187
0.438	0.527669
0.441	0.52715
0.444	0.526631
0.447	0.526112
0.45	0.525592
0.453	0.525072
0.456	0.524551
0.459	0.524031
0.462	0.523509
0.465	0.522988
0.468	0.522466
0.471	0.521944
0.474	0.521421
0.477	0.520898
0.48	0.520375
0.483	0.519851
0.486	0.519327
0.489	0.518803
0.492	0.518279
0.495	0.517754
0.498	0.517228
0.501	0.516703
0.504	0.516177
0.507	0.51565
0.51	0.515124
0.513	0.514597
0.516	0.514069
0.519	0.513541
0.522	0.513013
0.525	0.512485
0.528	0.511956
0.531	0.511427
0.534	0.510898
0.537	0.510368
0.54	0.509838
0.543	0.509308
0.546	0.508777
0.549	0.508246
0.552	0.507715
0.555	0.507183
0.558	0.506651
0.561	0.506119
0.564	0.505586
0.567	0.505053
0.57	0.50452
0.573	0.503986
0.576	0.503452
0.579	0.502918
