 x 	V[Y|X = x] 
0	0.0547698
0.003	0.0553491
0.006	0.055936
0.009	0.0565305
0.012	0.0571326
0.015	0.0577422
0.018	0.0583594
0.021	0.0589841
0.024	0.0596164
0.027	0.0602561
0.03	0.0609032
0.033	0.0615578
0.036	0.0622197
0.039	0.062889
0.042	0.0635655
0.045	0.0642491
0.048	0.0649399
0.051	0.0656377
0.054	0.0663425
0.057	0.0670541
0.06	0.0677725
0.063	0.0684975
0.066	0.0692291
0.069	0.0699671
0.072	0.0707113
0.075	0.0714617
0.078	0.0722181
0.081	0.0729803
0.084	0.0737482
0.087	0.0745215
0.09	0.0753002
0.093	0.076084
0.096	0.0768727
0.099	0.0776661
0.102	0.0784641
0.105	0.0792662
0.108	0.0800724
0.111	0.0808824
0.114	0.0816959
0.117	0.0825126
0.12	0.0833323
0.123	0.0841547
0.126	0.0849795
0.129	0.0858064
0.132	0.086635
0.135	0.0874651
0.138	0.0882963
0.141	0.0891283
0.144	0.0899607
0.147	0.0907932
0.15	0.0916254
0.153	0.0924568
0.156	0.0932873
0.159	0.0941162
0.162	0.0949433
0.165	0.095768
0.168	0.0965901
0.171	0.0974091
0.174	0.0982245
0.177	0.099036
0.18	0.0998429
0.183	0.100645
0.186	0.101442
0.189	0.102233
0.192	0.103017
0.195	0.103795
0.198	0.104566
0.201	0.105329
0.204	0.106084
0.207	0.106831
0.21	0.107568
0.213	0.108295
0.216	0.109013
0.219	0.10972
0.222	0.110416
0.225	0.1111
0.228	0.111772
0.231	0.112432
0.234	0.113079
0.237	0.113713
0.24	0.114333
0.243	0.114938
0.246	0.115529
0.249	0.116105
0.252	0.116664
0.255	0.117208
0.258	0.117736
0.261	0.118246
0.264	0.11874
0.267	0.119215
0.27	0.119673
0.273	0.120112
0.276	0.120533
0.279	0.120934
0.282	0.121317
0.285	0.121679
0.288	0.122022
0.291	0.122344
0.294	0.122646
0.297	0.122927
0.3	0.123188
0.303	0.123427
0.306	0.123645
0.309	0.123841
0.312	0.124016
0.315	0.124169
0.318	0.1243
0.321	0.12441
0.324	0.124497
0.327	0.124562
0.33	0.124606
0.333	0.124627
0.336	0.124626
0.339	0.124603
0.342	0.124558
0.345	0.124491
0.348	0.124403
0.351	0.124292
0.354	0.12416
0.357	0.124007
0.36	0.123833
0.363	0.123637
0.366	0.123421
0.369	0.123184
0.372	0.122927
0.375	0.122649
0.378	0.122352
0.381	0.122036
0.384	0.1217
0.387	0.121345
0.39	0.120972
0.393	0.12058
0.396	0.120171
0.399	0.119744
0.402	0.119301
0.405	0.11884
0.408	0.118364
0.411	0.117871
0.414	0.117364
0.417	0.116841
0.42	0.116304
0.423	0.115754
0.426	0.115189
0.429	0.114612
0.432	0.114022
0.435	0.11342
0.438	0.112807
0.441	0.112182
0.444	0.111547
0.447	0.110902
0.45	0.110247
0.453	0.109584
0.456	0.108911
0.459	0.108231
0.462	0.107543
0.465	0.106849
0.468	0.106147
0.471	0.10544
0.474	0.104727
0.477	0.104009
0.48	0.103287
0.483	0.10256
0.486	0.10183
0.489	0.101097
0.492	0.100361
0.495	0.0996235
0.498	0.0988838
0.501	0.0981429
0.504	0.0974011
0.507	0.0966589
0.51	0.0959167
0.513	0.0951749
0.516	0.094434
0.519	0.0936944
0.522	0.0929564
0.525	0.0922204
0.528	0.0914868
0.531	0.090756
0.534	0.0900283
0.537	0.0893041
0.54	0.0885836
0.543	0.0878673
0.546	0.0871555
0.549	0.0864484
0.552	0.0857463
0.555	0.0850496
0.558	0.0843585
0.561	0.0836732
0.564	0.0829941
0.567	0.0823215
0.57	0.0816554
0.573	0.0809962
0.576	0.0803441
0.579	0.0796993
0.582	0.079062
0.585	0.0784323
0.588	0.0778106
0.591	0.0771968
0.594	0.0765913
0.597	0.0759942
0.6	0.0754056
0.603	0.0748256
0.606	0.0742545
0.609	0.0736922
0.612	0.073139
0.615	0.0725949
0.618	0.07206
0.621	0.0715345
0.624	0.0710184
0.627	0.0705117
0.63	0.0700146
0.633	0.0695272
0.636	0.0690494
0.639	0.0685813
0.642	0.068123
0.645	0.0676744
0.648	0.0672357
0.651	0.0668069
0.654	0.0663879
0.657	0.0659787
0.66	0.0655795
0.663	0.0651901
0.666	0.0648106
0.669	0.064441
0.672	0.0640811
0.675	0.0637311
0.678	0.0633909
0.681	0.0630604
0.684	0.0627397
0.687	0.0624286
0.69	0.0621271
0.693	0.0618352
0.696	0.0615528
0.699	0.0612798
0.702	0.0610163
0.705	0.060762
0.708	0.060517
0.711	0.0602811
0.714	0.0600543
0.717	0.0598364
0.72	0.0596275
0.723	0.0594273
0.726	0.0592359
0.729	0.059053
0.732	0.0588786
0.735	0.0587126
0.738	0.0585548
0.741	0.0584052
0.744	0.0582636
0.747	0.0581299
0.75	0.058004
0.753	0.0578857
0.756	0.0577749
0.759	0.0576714
0.762	0.0575752
0.765	0.057486
0.768	0.0574038
0.771	0.0573283
0.774	0.0572594
0.777	0.057197
0.78	0.0571409
0.783	0.057091
0.786	0.057047
0.789	0.0570088
0.792	0.0569762
0.795	0.0569491
0.798	0.0569272
0.801	0.0569104
0.804	0.0568986
0.807	0.0568915
0.81	0.0568889
0.813	0.0568907
0.816	0.0568966
0.819	0.0569066
0.822	0.0569202
0.825	0.0569375
0.828	0.0569581
0.831	0.0569819
0.834	0.0570087
0.837	0.0570383
0.84	0.0570704
0.843	0.0571049
0.846	0.0571415
0.849	0.0571801
0.852	0.0572204
0.855	0.0572623
0.858	0.0573055
0.861	0.0573497
0.864	0.0573949
0.867	0.0574408
0.87	0.0574872
0.873	0.0575338
0.876	0.0575805
0.879	0.057627
0.882	0.0576732
0.885	0.0577189
0.888	0.0577638
0.891	0.0578078
0.894	0.0578505
0.897	0.057892
0.9	0.0579318
0.903	0.05797
0.906	0.0580062
0.909	0.0580402
0.912	0.058072
0.915	0.0581013
0.918	0.0581278
0.921	0.0581516
0.924	0.0581723
0.927	0.0581899
0.93	0.0582041
0.933	0.0582148
0.936	0.0582218
0.939	0.058225
0.942	0.0582243
0.945	0.0582195
0.948	0.0582104
0.951	0.058197
0.954	0.0581792
0.957	0.0581567
0.96	0.0581295
0.963	0.0580976
0.966	0.0580607
0.969	0.0580188
0.972	0.0579718
0.975	0.0579197
0.978	0.0578623
0.981	0.0577996
0.984	0.0577315
0.987	0.0576581
0.99	0.0575791
0.993	0.0574946
0.996	0.0574046
0.999	0.0573091
1.002	0.0572079
1.005	0.0571011
1.008	0.0569887
1.011	0.0568708
1.014	0.0567472
1.017	0.056618
1.02	0.0564832
1.023	0.0563429
1.026	0.0561971
1.029	0.0560458
1.032	0.0558891
1.035	0.055727
1.038	0.0555595
1.041	0.0553868
1.044	0.0552089
1.047	0.0550259
1.05	0.0548378
1.053	0.0546448
1.056	0.0544469
1.059	0.0542442
1.062	0.0540368
1.065	0.0538249
1.068	0.0536084
1.071	0.0533876
1.074	0.0531625
1.077	0.0529332
1.08	0.0526999
1.083	0.0524628
1.086	0.0522218
1.089	0.0519772
1.092	0.051729
1.095	0.0514775
1.098	0.0512227
1.101	0.0509648
1.104	0.0507039
1.107	0.0504401
1.11	0.0501736
1.113	0.0499045
1.116	0.049633
1.119	0.0493593
1.122	0.0490833
1.125	0.0488054
1.128	0.0485256
1.131	0.048244
1.134	0.0479609
1.137	0.0476763
1.14	0.0473904
1.143	0.0471033
1.146	0.0468152
1.149	0.0465262
1.152	0.0462365
1.155	0.0459461
1.158	0.0456551
1.161	0.0453639
1.164	0.0450723
1.167	0.0447807
1.17	0.044489
1.173	0.0441975
1.176	0.0439062
1.179	0.0436153
1.182	0.0433248
1.185	0.0430349
1.188	0.0427457
1.191	0.0424573
1.194	0.0421698
1.197	0.0418833
1.2	0.0415979
1.203	0.0413137
1.206	0.0410307
1.209	0.0407492
1.212	0.0404691
1.215	0.0401905
1.218	0.0399135
1.221	0.0396383
1.224	0.0393648
1.227	0.0390932
1.23	0.0388235
1.233	0.0385558
1.236	0.0382901
1.239	0.0380266
1.242	0.0377652
1.245	0.037506
1.248	0.0372491
1.251	0.0369945
1.254	0.0367423
1.257	0.0364925
1.26	0.0362451
1.263	0.0360003
1.266	0.035758
1.269	0.0355182
1.272	0.0352811
1.275	0.0350465
1.278	0.0348147
1.281	0.0345855
1.284	0.034359
1.287	0.0341353
1.29	0.0339143
1.293	0.033696
1.296	0.0334806
1.299	0.0332679
1.302	0.033058
1.305	0.0328509
1.308	0.0326467
1.311	0.0324453
1.314	0.0322467
1.317	0.0320509
1.32	0.031858
1.323	0.0316679
1.326	0.0314806
1.329	0.0312962
1.332	0.0311146
1.335	0.0309358
1.338	0.0307598
1.341	0.0305866
1.344	0.0304162
1.347	0.0302486
1.35	0.0300838
1.353	0.0299217
1.356	0.0297624
1.359	0.0296058
1.362	0.029452
1.365	0.0293008
1.368	0.0291523
1.371	0.0290065
1.374	0.0288633
1.377	0.0287228
1.38	0.0285849
1.383	0.0284496
1.386	0.0283169
1.389	0.0281867
1.392	0.028059
1.395	0.0279339
1.398	0.0278112
1.401	0.027691
1.404	0.0275733
1.407	0.027458
1.41	0.027345
1.413	0.0272345
1.416	0.0271263
1.419	0.0270204
1.422	0.0269169
1.425	0.0268156
1.428	0.0267165
1.431	0.0266197
1.434	0.0265251
1.437	0.0264327
1.44	0.0263425
1.443	0.0262543
1.446	0.0261683
1.449	0.0260844
1.452	0.0260025
1.455	0.0259226
1.458	0.0258448
1.461	0.0257689
1.464	0.025695
1.467	0.025623
1.47	0.0255529
1.473	0.0254847
1.476	0.0254184
1.479	0.0253539
1.482	0.0252912
1.485	0.0252303
1.488	0.0251712
1.491	0.0251138
1.494	0.0250581
1.497	0.0250042
1.5	0.0249519
1.503	0.0249012
1.506	0.0248522
1.509	0.0248048
1.512	0.0247589
1.515	0.0247146
1.518	0.0246719
1.521	0.0246307
1.524	0.024591
1.527	0.0245528
1.53	0.024516
1.533	0.0244807
1.536	0.0244468
1.539	0.0244143
1.542	0.0243832
1.545	0.0243534
1.548	0.024325
1.551	0.024298
1.554	0.0242722
1.557	0.0242478
1.56	0.0242246
1.563	0.0242027
1.566	0.0241821
1.569	0.0241627
1.572	0.0241445
1.575	0.0241275
1.578	0.0241118
1.581	0.0240972
1.584	0.0240838
1.587	0.0240715
1.59	0.0240605
1.593	0.0240505
1.596	0.0240417
1.599	0.024034
1.602	0.0240274
1.605	0.024022
1.608	0.0240176
1.611	0.0240143
1.614	0.0240121
1.617	0.024011
1.62	0.024011
1.623	0.024012
1.626	0.0240141
1.629	0.0240173
1.632	0.0240215
1.635	0.0240268
1.638	0.0240332
1.641	0.0240406
1.644	0.024049
1.647	0.0240586
1.65	0.0240691
1.653	0.0240808
1.656	0.0240935
1.659	0.0241073
1.662	0.0241221
1.665	0.0241381
1.668	0.0241551
1.671	0.0241732
1.674	0.0241924
1.677	0.0242127
1.68	0.0242341
1.683	0.0242567
1.686	0.0242804
1.689	0.0243052
1.692	0.0243312
1.695	0.0243583
1.698	0.0243866
1.701	0.0244162
1.704	0.0244469
1.707	0.0244788
1.71	0.024512
1.713	0.0245465
1.716	0.0245822
1.719	0.0246192
1.722	0.0246575
1.725	0.0246971
1.728	0.0247381
1.731	0.0247805
1.734	0.0248242
1.737	0.0248694
1.74	0.024916
1.743	0.024964
1.746	0.0250135
1.749	0.0250645
1.752	0.0251171
1.755	0.0251712
1.758	0.0252268
1.761	0.0252841
1.764	0.025343
1.767	0.0254036
1.77	0.0254658
1.773	0.0255298
1.776	0.0255955
1.779	0.025663
1.782	0.0257324
1.785	0.0258035
1.788	0.0258765
1.791	0.0259515
1.794	0.0260283
1.797	0.0261072
1.8	0.026188
1.803	0.0262709
1.806	0.0263558
1.809	0.0264429
1.812	0.0265321
