 x 	V[Y|X = x] 
0	0.0585986
0.003	0.0592148
0.006	0.0598384
0.009	0.0604695
0.012	0.061108
0.015	0.061754
0.018	0.0624073
0.021	0.063068
0.024	0.063736
0.027	0.0644113
0.03	0.0650939
0.033	0.0657836
0.036	0.0664804
0.039	0.0671843
0.042	0.0678952
0.045	0.068613
0.048	0.0693376
0.051	0.070069
0.054	0.0708069
0.057	0.0715515
0.06	0.0723024
0.063	0.0730597
0.066	0.0738231
0.069	0.0745926
0.072	0.075368
0.075	0.0761491
0.078	0.0769359
0.081	0.0777281
0.084	0.0785255
0.087	0.0793281
0.09	0.0801355
0.093	0.0809476
0.096	0.0817643
0.099	0.0825852
0.102	0.0834102
0.105	0.084239
0.108	0.0850714
0.111	0.0859072
0.114	0.086746
0.117	0.0875877
0.12	0.0884319
0.123	0.0892784
0.126	0.0901269
0.129	0.0909771
0.132	0.0918286
0.135	0.0926812
0.138	0.0935345
0.141	0.0943883
0.144	0.0952421
0.147	0.0960956
0.15	0.0969485
0.153	0.0978003
0.156	0.0986508
0.159	0.0994996
0.162	0.100346
0.165	0.10119
0.168	0.102031
0.171	0.102869
0.174	0.103703
0.177	0.104533
0.18	0.105359
0.183	0.106179
0.186	0.106994
0.189	0.107803
0.192	0.108606
0.195	0.109402
0.198	0.110191
0.201	0.110973
0.204	0.111746
0.207	0.112511
0.21	0.113266
0.213	0.114013
0.216	0.114749
0.219	0.115475
0.222	0.116191
0.225	0.116895
0.228	0.117588
0.231	0.118268
0.234	0.118936
0.237	0.119591
0.24	0.120233
0.243	0.120861
0.246	0.121474
0.249	0.122073
0.252	0.122657
0.255	0.123226
0.258	0.123779
0.261	0.124315
0.264	0.124835
0.267	0.125338
0.27	0.125824
0.273	0.126292
0.276	0.126742
0.279	0.127174
0.282	0.127587
0.285	0.127981
0.288	0.128357
0.291	0.128713
0.294	0.129049
0.297	0.129365
0.3	0.129662
0.303	0.129938
0.306	0.130193
0.309	0.130428
0.312	0.130642
0.315	0.130835
0.318	0.131007
0.321	0.131158
0.324	0.131288
0.327	0.131396
0.33	0.131484
0.333	0.131549
0.336	0.131594
0.339	0.131616
0.342	0.131618
0.345	0.131598
0.348	0.131557
0.351	0.131495
0.354	0.131412
0.357	0.131307
0.36	0.131182
0.363	0.131036
0.366	0.13087
0.369	0.130683
0.372	0.130477
0.375	0.13025
0.378	0.130003
0.381	0.129737
0.384	0.129452
0.387	0.129148
0.39	0.128826
0.393	0.128484
0.396	0.128125
0.399	0.127749
0.402	0.127355
0.405	0.126944
0.408	0.126516
0.411	0.126072
0.414	0.125612
0.417	0.125137
0.42	0.124647
0.423	0.124142
0.426	0.123623
0.429	0.12309
0.432	0.122544
0.435	0.121985
0.438	0.121413
0.441	0.120829
0.444	0.120234
0.447	0.119628
0.45	0.119011
0.453	0.118383
0.456	0.117747
0.459	0.1171
0.462	0.116446
0.465	0.115782
0.468	0.115111
0.471	0.114433
0.474	0.113748
0.477	0.113056
0.48	0.112359
0.483	0.111656
0.486	0.110948
0.489	0.110235
0.492	0.109518
0.495	0.108798
0.498	0.108074
0.501	0.107348
0.504	0.106619
0.507	0.105888
0.51	0.105156
0.513	0.104423
0.516	0.103689
0.519	0.102954
0.522	0.10222
0.525	0.101487
0.528	0.100754
0.531	0.100023
0.534	0.099293
0.537	0.0985653
0.54	0.0978399
0.543	0.0971172
0.546	0.0963975
0.549	0.0956812
0.552	0.0949685
0.555	0.0942598
0.558	0.0935554
0.561	0.0928556
0.564	0.0921606
0.567	0.0914708
0.57	0.0907863
0.573	0.0901074
0.576	0.0894345
0.579	0.0887677
0.582	0.0881072
0.585	0.0874533
0.588	0.0868062
0.591	0.0861661
0.594	0.0855331
0.597	0.0849075
0.6	0.0842895
0.603	0.0836792
0.606	0.0830768
0.609	0.0824824
0.612	0.0818961
0.615	0.0813182
0.618	0.0807487
0.621	0.0801877
0.624	0.0796354
0.627	0.0790919
0.63	0.0785573
0.633	0.0780316
0.636	0.0775149
0.639	0.0770074
0.642	0.0765091
0.645	0.0760199
0.648	0.0755401
0.651	0.0750696
0.654	0.0746085
0.657	0.0741569
0.66	0.0737146
0.663	0.0732818
0.666	0.0728586
0.669	0.0724447
0.672	0.0720404
0.675	0.0716456
0.678	0.0712602
0.681	0.0708843
0.684	0.0705179
0.687	0.0701608
0.69	0.0698131
0.693	0.0694748
0.696	0.0691458
0.699	0.068826
0.702	0.0685154
0.705	0.068214
0.708	0.0679216
0.711	0.0676383
0.714	0.0673638
0.717	0.0670983
0.72	0.0668415
0.723	0.0665934
0.726	0.0663539
0.729	0.066123
0.732	0.0659004
0.735	0.0656861
0.738	0.0654801
0.741	0.0652821
0.744	0.065092
0.747	0.0649099
0.75	0.0647354
0.753	0.0645685
0.756	0.0644091
0.759	0.0642571
0.762	0.0641122
0.765	0.0639744
0.768	0.0638434
0.771	0.0637192
0.774	0.0636016
0.777	0.0634905
0.78	0.0633856
0.783	0.0632869
0.786	0.0631941
0.789	0.0631071
0.792	0.0630258
0.795	0.0629498
0.798	0.0628792
0.801	0.0628136
0.804	0.062753
0.807	0.062697
0.81	0.0626456
0.813	0.0625986
0.816	0.0625557
0.819	0.0625168
0.822	0.0624817
0.825	0.0624502
