 x  	 F(x)  
0	0.0472653
0.003	0.0484401
0.006	0.0497617
0.009	0.0512451
0.012	0.0529057
0.015	0.0547589
0.018	0.0568204
0.021	0.059105
0.024	0.0616265
0.027	0.0643969
0.03	0.0674255
0.033	0.0707183
0.036	0.0742773
0.039	0.0780994
0.042	0.0821757
0.045	0.0864913
0.048	0.0910247
0.051	0.0957481
0.054	0.100627
0.057	0.105624
0.06	0.110693
0.063	0.115791
0.066	0.120868
0.069	0.12588
0.072	0.130781
0.075	0.135532
0.078	0.140097
0.081	0.144447
0.084	0.148558
0.087	0.152416
0.09	0.156008
0.093	0.159332
0.096	0.162388
0.099	0.165181
0.102	0.167721
0.105	0.170019
0.108	0.172089
0.111	0.173945
0.114	0.175603
0.117	0.17708
0.12	0.178342
0.123	0.179403
0.126	0.180609
0.129	0.181974
0.132	0.183515
0.135	0.185247
0.138	0.187185
0.141	0.189344
0.144	0.191737
0.147	0.194376
0.15	0.197269
0.153	0.200422
0.156	0.203833
0.159	0.2075
0.162	0.211412
0.165	0.21555
0.168	0.219894
0.171	0.224412
0.174	0.229069
0.177	0.233825
0.18	0.238638
0.183	0.24346
0.186	0.248248
0.189	0.252955
0.192	0.257542
0.195	0.26197
0.198	0.26621
0.201	0.270236
0.204	0.274028
0.207	0.277575
0.21	0.280869
0.213	0.283911
0.216	0.286702
0.219	0.28925
0.222	0.291566
0.225	0.293661
0.228	0.29555
0.231	0.297247
0.234	0.298767
0.237	0.300126
0.24	0.301338
0.243	0.302417
0.246	0.303337
0.249	0.304184
0.252	0.305137
0.255	0.306209
0.258	0.307412
0.261	0.308757
0.264	0.310259
0.267	0.31193
0.27	0.313781
0.273	0.315824
0.276	0.318067
0.279	0.320518
0.282	0.323178
0.285	0.326047
0.288	0.329119
0.291	0.332383
0.294	0.335822
0.297	0.339412
0.3	0.343126
0.303	0.34693
0.306	0.350788
0.309	0.354659
0.312	0.358503
0.315	0.362279
0.318	0.365951
0.321	0.369485
0.324	0.37285
0.327	0.376024
0.33	0.37899
0.333	0.381736
0.336	0.384257
0.339	0.386551
0.342	0.388624
0.345	0.390481
0.348	0.392135
0.351	0.393597
0.354	0.39488
0.357	0.396
0.36	0.39697
0.363	0.397804
0.366	0.398969
0.369	0.400336
0.372	0.401869
0.375	0.40358
0.378	0.40548
0.381	0.407579
0.384	0.409885
0.387	0.412402
0.39	0.415131
0.393	0.418071
0.396	0.421214
0.399	0.424547
0.402	0.428053
0.405	0.43171
0.408	0.43549
0.411	0.439363
0.414	0.443293
