 x 	V[Y|X = x] 
0	0.54747
0.003	0.549977
0.006	0.552472
0.009	0.554954
0.012	0.557425
0.015	0.559883
0.018	0.56233
0.021	0.564764
0.024	0.567187
0.027	0.569597
0.03	0.571996
0.033	0.574383
0.036	0.576757
0.039	0.57912
0.042	0.581471
0.045	0.583809
0.048	0.586136
0.051	0.588451
0.054	0.590754
0.057	0.593046
0.06	0.595325
0.063	0.597593
0.066	0.599848
0.069	0.602092
0.072	0.604324
0.075	0.606544
0.078	0.608753
0.081	0.610949
0.084	0.613134
0.087	0.615307
0.09	0.617468
0.093	0.619618
0.096	0.621756
0.099	0.623882
0.102	0.625996
0.105	0.628098
0.108	0.630189
0.111	0.632269
0.114	0.634336
0.117	0.636392
0.12	0.638436
0.123	0.640469
0.126	0.64249
0.129	0.644499
0.132	0.646497
0.135	0.648483
0.138	0.650457
0.141	0.65242
0.144	0.654371
0.147	0.656311
0.15	0.658239
0.153	0.660156
0.156	0.662061
0.159	0.663955
0.162	0.665837
0.165	0.667707
0.168	0.669566
0.171	0.671414
0.174	0.67325
0.177	0.675075
0.18	0.676888
0.183	0.67869
0.186	0.68048
0.189	0.682259
0.192	0.684027
0.195	0.685783
0.198	0.687528
0.201	0.689261
0.204	0.690983
0.207	0.692693
0.21	0.694393
0.213	0.696081
0.216	0.697757
0.219	0.699423
0.222	0.701077
0.225	0.702719
0.228	0.704351
0.231	0.705971
0.234	0.70758
0.237	0.709177
0.24	0.710764
0.243	0.712339
0.246	0.713903
0.249	0.715455
0.252	0.716997
0.255	0.718527
0.258	0.720046
0.261	0.721554
0.264	0.723051
0.267	0.724536
0.27	0.726011
0.273	0.727474
0.276	0.728926
0.279	0.730367
0.282	0.731797
0.285	0.733216
0.288	0.734624
0.291	0.73602
0.294	0.737406
0.297	0.73878
0.3	0.740144
0.303	0.741496
0.306	0.742838
0.309	0.744168
0.312	0.745488
0.315	0.746796
0.318	0.748093
0.321	0.74938
0.324	0.750655
0.327	0.75192
0.33	0.753173
0.333	0.754416
0.336	0.755648
0.339	0.756869
0.342	0.758078
0.345	0.759277
0.348	0.760465
0.351	0.761643
0.354	0.762809
0.357	0.763964
0.36	0.765109
0.363	0.766243
0.366	0.767366
0.369	0.768478
0.372	0.769579
0.375	0.77067
0.378	0.771749
0.381	0.772818
0.384	0.773876
0.387	0.774924
0.39	0.77596
0.393	0.776986
0.396	0.778001
0.399	0.779006
0.402	0.78
0.405	0.780983
0.408	0.781955
0.411	0.782916
0.414	0.783867
0.417	0.784808
0.42	0.785737
0.423	0.786656
0.426	0.787565
0.429	0.788462
0.432	0.789349
0.435	0.790226
0.438	0.791092
0.441	0.791947
0.444	0.792792
0.447	0.793626
0.45	0.794449
0.453	0.795262
0.456	0.796065
0.459	0.796857
0.462	0.797638
0.465	0.798409
0.468	0.799169
0.471	0.799919
0.474	0.800658
0.477	0.801387
0.48	0.802106
0.483	0.802814
0.486	0.803511
0.489	0.804198
0.492	0.804875
0.495	0.805541
0.498	0.806197
0.501	0.806842
0.504	0.807477
0.507	0.808102
0.51	0.808716
0.513	0.80932
0.516	0.809914
0.519	0.810497
0.522	0.81107
0.525	0.811632
0.528	0.812184
0.531	0.812726
0.534	0.813258
0.537	0.813779
0.54	0.81429
0.543	0.814791
0.546	0.815281
0.549	0.815761
0.552	0.816231
0.555	0.816691
0.558	0.81714
0.561	0.81758
0.564	0.818009
0.567	0.818427
0.57	0.818836
0.573	0.819235
0.576	0.819623
0.579	0.820001
0.582	0.820369
0.585	0.820727
0.588	0.821075
0.591	0.821412
0.594	0.82174
0.597	0.822057
0.6	0.822364
0.603	0.822661
0.606	0.822948
0.609	0.823225
0.612	0.823492
0.615	0.823749
0.618	0.823996
0.621	0.824233
0.624	0.824459
0.627	0.824676
0.63	0.824883
0.633	0.82508
0.636	0.825266
0.639	0.825443
0.642	0.82561
0.645	0.825767
0.648	0.825913
0.651	0.82605
0.654	0.826177
0.657	0.826294
0.66	0.826401
0.663	0.826499
0.666	0.826586
0.669	0.826663
0.672	0.826731
