 x  	 F(x)  
0	0.0186025
0.003	0.0197512
0.006	0.0209531
0.009	0.0222101
0.012	0.023524
0.015	0.0248966
0.018	0.0263296
0.021	0.0278249
0.024	0.029384
0.027	0.0310088
0.03	0.0327006
0.033	0.0344612
0.036	0.0362917
0.039	0.0381937
0.042	0.0401682
0.045	0.0422163
0.048	0.0443389
0.051	0.0465368
0.054	0.0488105
0.057	0.0511604
0.06	0.0535865
0.063	0.056089
0.066	0.0586674
0.069	0.0613212
0.072	0.0640496
0.075	0.0668515
0.078	0.0697256
0.081	0.0726702
0.084	0.0756833
0.087	0.0787629
0.09	0.0819063
0.093	0.0851108
0.096	0.0883733
0.099	0.0916906
0.102	0.095059
0.105	0.0984747
0.108	0.101934
0.111	0.105432
0.114	0.108964
0.117	0.112527
0.12	0.116115
0.123	0.119724
0.126	0.123348
0.129	0.126984
0.132	0.130625
0.135	0.134268
0.138	0.137907
0.141	0.141537
0.144	0.145155
0.147	0.148756
0.15	0.152335
0.153	0.155889
0.156	0.159414
0.159	0.162907
0.162	0.166363
0.165	0.169781
0.168	0.173157
0.171	0.17649
0.174	0.179777
0.177	0.183017
0.18	0.186209
0.183	0.189351
0.186	0.192442
0.189	0.195483
0.192	0.198473
0.195	0.201413
0.198	0.204303
0.201	0.207144
0.204	0.209937
0.207	0.212683
0.21	0.215385
0.213	0.218043
0.216	0.22066
0.219	0.223237
0.222	0.225779
0.225	0.228286
0.228	0.230761
0.231	0.233208
0.234	0.235629
0.237	0.238027
0.24	0.240405
0.243	0.242767
0.246	0.245115
0.249	0.247453
0.252	0.249784
0.255	0.252111
0.258	0.254438
0.261	0.256767
0.264	0.259102
0.267	0.261445
0.27	0.263801
0.273	0.266171
0.276	0.26856
0.279	0.270969
0.282	0.273401
0.285	0.275859
0.288	0.278345
0.291	0.280861
0.294	0.28341
0.297	0.285993
0.3	0.288612
0.303	0.291269
0.306	0.293965
0.309	0.2967
0.312	0.299476
0.315	0.302294
0.318	0.305153
0.321	0.308053
0.324	0.310995
0.327	0.313978
0.33	0.317001
0.333	0.320064
0.336	0.323164
0.339	0.326301
0.342	0.329472
0.345	0.332675
0.348	0.335909
0.351	0.339171
0.354	0.342457
0.357	0.345766
0.36	0.349094
0.363	0.352437
0.366	0.355793
0.369	0.359158
0.372	0.362528
0.375	0.3659
0.378	0.36927
0.381	0.372635
0.384	0.37599
0.387	0.379333
0.39	0.38266
0.393	0.385967
0.396	0.389251
0.399	0.392509
0.402	0.395738
0.405	0.398935
0.408	0.402098
0.411	0.405224
0.414	0.408312
0.417	0.411359
0.42	0.414363
0.423	0.417324
0.426	0.42024
0.429	0.423111
0.432	0.425935
0.435	0.428713
0.438	0.431444
0.441	0.434129
0.444	0.436768
0.447	0.439361
0.45	0.44191
0.453	0.444415
0.456	0.446878
0.459	0.449301
0.462	0.451685
0.465	0.454032
0.468	0.456343
0.471	0.458622
0.474	0.46087
0.477	0.46309
0.48	0.465284
0.483	0.467455
0.486	0.469606
0.489	0.471739
0.492	0.473857
0.495	0.475963
0.498	0.47806
0.501	0.480151
0.504	0.482238
0.507	0.484325
0.51	0.486414
0.513	0.488509
0.516	0.490611
0.519	0.492725
0.522	0.494851
0.525	0.496994
0.528	0.499156
0.531	0.501338
0.534	0.503544
0.537	0.505775
0.54	0.508033
0.543	0.510321
0.546	0.512639
0.549	0.51499
0.552	0.517375
0.555	0.519794
0.558	0.52225
0.561	0.524741
0.564	0.52727
0.567	0.529835
0.57	0.532438
0.573	0.535077
0.576	0.537753
0.579	0.540464
0.582	0.54321
0.585	0.545988
0.588	0.548799
0.591	0.551639
0.594	0.554507
0.597	0.5574
0.6	0.560317
0.603	0.563255
0.606	0.56621
0.609	0.569181
0.612	0.572163
0.615	0.575154
0.618	0.57815
0.621	0.581148
0.624	0.584145
0.627	0.587136
0.63	0.59012
0.633	0.593092
0.636	0.59605
0.639	0.598989
0.642	0.601907
0.645	0.604801
0.648	0.607667
0.651	0.610504
0.654	0.613308
0.657	0.616078
0.66	0.618811
0.663	0.621506
0.666	0.62416
0.669	0.626772
0.672	0.629341
0.675	0.631866
0.678	0.634346
0.681	0.636782
0.684	0.639171
0.687	0.641516
0.69	0.643815
0.693	0.646069
0.696	0.648278
0.699	0.650445
0.702	0.652568
0.705	0.654651
0.708	0.656693
0.711	0.658697
0.714	0.660664
0.717	0.662597
0.72	0.664496
0.723	0.666364
0.726	0.668203
0.729	0.670015
0.732	0.671802
0.735	0.673568
0.738	0.675313
0.741	0.677042
0.744	0.678755
0.747	0.680456
0.75	0.682147
0.753	0.683831
0.756	0.68551
0.759	0.687187
0.762	0.688864
0.765	0.690544
0.768	0.692228
0.771	0.693921
0.774	0.695622
0.777	0.697336
0.78	0.699064
0.783	0.700807
0.786	0.702569
0.789	0.70435
0.792	0.706153
0.795	0.707979
0.798	0.70983
0.801	0.711706
0.804	0.71361
0.807	0.715541
0.81	0.7175
0.813	0.719489
0.816	0.721508
0.819	0.723556
0.822	0.725634
0.825	0.727742
0.828	0.729878
0.831	0.732044
0.834	0.734236
0.837	0.736456
0.84	0.738701
0.843	0.740969
0.846	0.74326
0.849	0.745571
0.852	0.747901
0.855	0.750247
0.858	0.752607
0.861	0.754978
0.864	0.757359
0.867	0.759746
0.87	0.762136
0.873	0.764528
0.876	0.766917
0.879	0.769302
0.882	0.771679
0.885	0.774046
0.888	0.7764
0.891	0.778738
0.894	0.781058
0.897	0.783358
0.9	0.785634
0.903	0.787885
0.906	0.790109
0.909	0.792303
0.912	0.794466
0.915	0.796597
0.918	0.798695
0.921	0.800757
0.924	0.802783
0.927	0.804772
0.93	0.806723
0.933	0.808637
0.936	0.810513
0.939	0.81235
0.942	0.814149
0.945	0.815911
0.948	0.817635
0.951	0.819323
0.954	0.820975
0.957	0.822591
0.96	0.824174
0.963	0.825724
0.966	0.827242
0.969	0.82873
0.972	0.830189
0.975	0.831621
0.978	0.833028
0.981	0.83441
0.984	0.83577
0.987	0.837109
0.99	0.83843
0.993	0.839734
0.996	0.841023
0.999	0.842298
1.002	0.843562
1.005	0.844817
1.008	0.846064
1.011	0.847305
1.014	0.848542
1.017	0.849777
1.02	0.851012
1.023	0.852247
1.026	0.853486
1.029	0.854729
1.032	0.855978
1.035	0.857234
1.038	0.858498
1.041	0.859773
1.044	0.861059
1.047	0.862358
1.05	0.863669
1.053	0.864995
1.056	0.866335
1.059	0.867691
1.062	0.869063
1.065	0.870451
1.068	0.871856
1.071	0.873277
1.074	0.874716
1.077	0.87617
1.08	0.877641
1.083	0.879128
1.086	0.880629
1.089	0.882145
1.092	0.883675
1.095	0.885217
1.098	0.88677
1.101	0.888333
1.104	0.889905
1.107	0.891485
1.11	0.89307
1.113	0.89466
1.116	0.896252
1.119	0.897844
1.122	0.899436
1.125	0.901025
1.128	0.902609
1.131	0.904187
1.134	0.905756
1.137	0.907316
1.14	0.908863
1.143	0.910397
1.146	0.911916
1.149	0.913419
1.152	0.914903
1.155	0.916368
1.158	0.917811
1.161	0.919233
1.164	0.920632
1.167	0.922007
1.17	0.923356
1.173	0.92468
1.176	0.925978
1.179	0.927249
1.182	0.928493
1.185	0.92971
1.188	0.930899
1.191	0.93206
1.194	0.933194
1.197	0.934301
1.2	0.935381
1.203	0.936434
1.206	0.937461
1.209	0.938463
1.212	0.939439
1.215	0.940391
1.218	0.94132
1.221	0.942226
1.224	0.94311
1.227	0.943973
1.23	0.944817
1.233	0.945641
1.236	0.946447
1.239	0.947236
1.242	0.94801
1.245	0.948769
1.248	0.949514
1.251	0.950246
1.254	0.950967
1.257	0.951677
1.26	0.952378
1.263	0.953071
1.266	0.953756
1.269	0.954436
1.272	0.95511
1.275	0.95578
1.278	0.956446
1.281	0.957111
1.284	0.957774
1.287	0.958436
1.29	0.959099
1.293	0.959763
1.296	0.960428
1.299	0.961096
1.302	0.961767
1.305	0.962441
1.308	0.963119
1.311	0.963802
1.314	0.964489
1.317	0.965181
1.32	0.965878
1.323	0.966581
1.326	0.967288
1.329	0.968001
1.332	0.968719
1.335	0.969442
1.338	0.97017
1.341	0.970902
1.344	0.971638
1.347	0.972377
1.35	0.97312
1.353	0.973864
1.356	0.97461
1.359	0.975357
1.362	0.976104
1.365	0.976851
1.368	0.977596
1.371	0.978339
1.374	0.979078
1.377	0.979813
1.38	0.980544
1.383	0.981268
1.386	0.981985
1.389	0.982695
1.392	0.983396
1.395	0.984087
1.398	0.984769
1.401	0.985439
1.404	0.986097
1.407	0.986743
1.41	0.987376
1.413	0.987994
1.416	0.988599
1.419	0.989188
1.422	0.989763
1.425	0.990321
1.428	0.990864
1.431	0.99139
1.434	0.9919
1.437	0.992393
1.44	0.992869
1.443	0.993328
1.446	0.993771
1.449	0.994196
1.452	0.994604
1.455	0.994995
1.458	0.99537
1.461	0.995728
1.464	0.996069
1.467	0.996394
1.47	0.996703
1.473	0.996996
1.476	0.997274
1.479	0.997536
1.482	0.997782
1.485	0.998014
1.488	0.998232
1.491	0.998434
1.494	0.998623
1.497	0.998798
1.5	0.99896
1.503	0.999108
1.506	0.999243
1.509	0.999366
1.512	0.999476
1.515	0.999574
1.518	0.99966
1.521	0.999734
1.524	0.999797
1.527	0.999848
1.53	0.999889
1.533	0.999919
1.536	0.999938
1.539	0.999947
1.542	0.999946
1.545	0.999935
1.548	0.999914
1.551	0.999884
1.554	0.999844
