 x  	 F(x)  
0	0.0966649
0.003	0.0983062
0.006	0.09996
0.009	0.101626
0.012	0.103304
0.015	0.104994
0.018	0.106696
0.021	0.10841
0.024	0.110135
0.027	0.111872
0.03	0.11362
0.033	0.115378
0.036	0.117148
0.039	0.118928
0.042	0.120718
0.045	0.122519
0.048	0.12433
0.051	0.126151
0.054	0.127982
0.057	0.129822
0.06	0.131672
0.063	0.133531
0.066	0.135399
0.069	0.137275
0.072	0.139161
0.075	0.141054
0.078	0.142956
0.081	0.144867
0.084	0.146785
0.087	0.148711
0.09	0.150644
0.093	0.152585
0.096	0.154533
0.099	0.156488
0.102	0.158449
0.105	0.160418
0.108	0.162393
0.111	0.164374
0.114	0.166362
0.117	0.168355
0.12	0.170355
0.123	0.17236
0.126	0.17437
0.129	0.176386
0.132	0.178408
0.135	0.180434
0.138	0.182465
0.141	0.184502
0.144	0.186543
0.147	0.188588
0.15	0.190638
0.153	0.192692
0.156	0.19475
0.159	0.196813
0.162	0.198879
0.165	0.20095
0.168	0.203024
0.171	0.205102
0.174	0.207183
0.177	0.209268
0.18	0.211357
0.183	0.213449
0.186	0.215544
0.189	0.217642
0.192	0.219744
0.195	0.221848
0.198	0.223956
0.201	0.226067
0.204	0.228181
0.207	0.230297
0.21	0.232417
0.213	0.234539
0.216	0.236665
0.219	0.238793
0.222	0.240924
0.225	0.243058
0.228	0.245194
0.231	0.247334
0.234	0.249476
0.237	0.251621
0.24	0.253769
0.243	0.25592
0.246	0.258074
0.249	0.260231
0.252	0.262391
0.255	0.264553
0.258	0.266719
0.261	0.268888
0.264	0.27106
0.267	0.273235
0.27	0.275413
0.273	0.277595
0.276	0.27978
0.279	0.281969
0.282	0.28416
0.285	0.286356
0.288	0.288555
0.291	0.290758
0.294	0.292965
0.297	0.295175
0.3	0.29739
0.303	0.299608
0.306	0.301831
0.309	0.304058
0.312	0.306289
0.315	0.308525
0.318	0.310765
0.321	0.313009
0.324	0.315259
0.327	0.317513
0.33	0.319772
0.333	0.322036
0.336	0.324306
0.339	0.32658
0.342	0.32886
0.345	0.331145
0.348	0.333435
0.351	0.335732
0.354	0.338034
0.357	0.340341
0.36	0.342655
0.363	0.344975
0.366	0.347301
0.369	0.349632
0.372	0.351971
0.375	0.354315
0.378	0.356666
0.381	0.359024
0.384	0.361388
0.387	0.36376
0.39	0.366137
0.393	0.368522
0.396	0.370914
0.399	0.373313
0.402	0.375718
0.405	0.378131
0.408	0.380552
0.411	0.382979
0.414	0.385414
0.417	0.387856
0.42	0.390306
0.423	0.392763
0.426	0.395228
0.429	0.3977
0.432	0.40018
0.435	0.402667
0.438	0.405162
0.441	0.407665
0.444	0.410175
0.447	0.412693
0.45	0.415218
0.453	0.417751
0.456	0.420291
0.459	0.422839
0.462	0.425395
0.465	0.427958
0.468	0.430528
0.471	0.433106
0.474	0.435691
0.477	0.438283
0.48	0.440883
0.483	0.443489
0.486	0.446103
0.489	0.448723
0.492	0.45135
0.495	0.453984
0.498	0.456625
0.501	0.459271
0.504	0.461924
0.507	0.464584
0.51	0.467249
0.513	0.46992
0.516	0.472597
0.519	0.475279
0.522	0.477967
0.525	0.480659
0.528	0.483357
0.531	0.486059
0.534	0.488766
0.537	0.491478
0.54	0.494193
0.543	0.496913
0.546	0.499636
0.549	0.502362
0.552	0.505092
0.555	0.507824
0.558	0.510559
0.561	0.513297
0.564	0.516036
0.567	0.518778
0.57	0.521521
0.573	0.524265
0.576	0.527011
0.579	0.529757
0.582	0.532503
0.585	0.53525
0.588	0.537996
0.591	0.540742
0.594	0.543487
0.597	0.546231
0.6	0.548974
0.603	0.551714
0.606	0.554453
0.609	0.557189
0.612	0.559922
0.615	0.562653
0.618	0.565379
0.621	0.568103
0.624	0.570822
0.627	0.573536
0.63	0.576246
0.633	0.578951
0.636	0.581651
0.639	0.584345
0.642	0.587032
0.645	0.589714
0.648	0.592389
0.651	0.595057
0.654	0.597717
0.657	0.60037
0.66	0.603015
0.663	0.605652
0.666	0.608281
0.669	0.610901
0.672	0.613511
0.675	0.616112
0.678	0.618704
0.681	0.621286
0.684	0.623857
0.687	0.626419
0.69	0.628969
0.693	0.631509
0.696	0.634037
0.699	0.636554
0.702	0.639059
0.705	0.641553
0.708	0.644035
0.711	0.646504
0.714	0.648961
0.717	0.651405
0.72	0.653836
0.723	0.656254
0.726	0.65866
0.729	0.661051
0.732	0.66343
0.735	0.665795
0.738	0.668146
0.741	0.670483
0.744	0.672806
0.747	0.675115
0.75	0.67741
