 x 	V[Y|X = x] 
0	0.0268866
0.003	0.0268965
0.006	0.0271223
0.009	0.02738
0.012	0.0276504
0.015	0.0279337
0.018	0.0282299
0.021	0.0285389
0.024	0.0288606
0.027	0.0291948
0.03	0.029541
0.033	0.0298987
0.036	0.0302674
0.039	0.030646
0.042	0.0310337
0.045	0.0314292
0.048	0.0318312
0.051	0.0322381
0.054	0.0326483
0.057	0.0330598
0.06	0.0334704
0.063	0.0338781
0.066	0.0342803
0.069	0.0346746
0.072	0.0350585
0.075	0.0354291
0.078	0.035784
0.081	0.0361204
0.084	0.0364357
0.087	0.0367275
0.09	0.0369934
0.093	0.0372313
0.096	0.0374392
0.099	0.0376155
0.102	0.0377589
0.105	0.0378684
0.108	0.0379434
0.111	0.0379834
0.114	0.0379888
0.117	0.0379598
0.12	0.0378973
0.123	0.0378025
0.126	0.0376768
0.129	0.037522
0.132	0.0373399
0.135	0.0371328
0.138	0.036903
0.141	0.0366528
0.144	0.0363849
0.147	0.0361016
0.15	0.0358056
0.153	0.0354992
0.156	0.0351848
0.159	0.0348647
0.162	0.0345411
0.165	0.0342159
0.168	0.033891
0.171	0.033568
0.174	0.0332485
0.177	0.0329339
0.18	0.0326252
0.183	0.0323235
0.186	0.0320296
0.189	0.0317442
0.192	0.0314679
0.195	0.0312012
0.198	0.0309443
0.201	0.0306974
0.204	0.0304607
0.207	0.0302342
0.21	0.030351
0.213	0.0306107
0.216	0.0308827
0.219	0.0311669
0.222	0.0314634
0.225	0.0317719
0.228	0.0320922
0.231	0.032424
0.234	0.0327666
0.237	0.0331195
0.24	0.0334816
0.243	0.0338519
0.246	0.0342293
0.249	0.0346122
0.252	0.0349991
0.255	0.0353881
0.258	0.0357772
0.261	0.0361642
0.264	0.0365466
0.267	0.036922
0.27	0.0372877
0.273	0.037641
0.276	0.0379789
0.279	0.0382986
0.282	0.0385974
0.285	0.0388724
0.288	0.039121
0.291	0.0393408
0.294	0.0395294
0.297	0.039685
0.3	0.0398057
0.303	0.0398903
0.306	0.0399379
0.309	0.0399478
0.312	0.0399199
0.315	0.0398545
0.318	0.0397523
0.321	0.0396143
0.324	0.0394419
0.327	0.039237
0.33	0.0390017
0.333	0.0387381
0.336	0.038449
0.339	0.0381369
0.342	0.0378047
0.345	0.0374552
0.348	0.0370913
0.351	0.0367158
0.354	0.0363315
0.357	0.0359411
0.36	0.035547
0.363	0.0351515
0.366	0.034757
0.369	0.0343654
0.372	0.0339785
0.375	0.0335978
0.378	0.0332248
0.381	0.0328607
0.384	0.0325065
0.387	0.0321631
0.39	0.031831
0.393	0.0315109
0.396	0.0312031
0.399	0.0309079
0.402	0.0306253
0.405	0.0303554
0.408	0.0300982
0.411	0.0298535
0.414	0.029621
0.417	0.0297571
0.42	0.0299507
0.423	0.0301537
0.426	0.0303661
0.429	0.0305878
0.432	0.0308188
0.435	0.0310586
0.438	0.0313071
0.441	0.0315639
0.444	0.0318282
0.447	0.0320996
0.45	0.0323772
0.453	0.03266
0.456	0.0329469
0.459	0.0332367
0.462	0.033528
0.465	0.0338192
0.468	0.0341086
0.471	0.0343945
0.474	0.0346749
0.477	0.0349477
0.48	0.0352109
0.483	0.0354622
0.486	0.0356995
0.489	0.0359206
0.492	0.0361234
0.495	0.0363057
0.498	0.0364656
0.501	0.0366014
0.504	0.0367115
0.507	0.0367944
0.51	0.0368491
0.513	0.0368748
0.516	0.0368708
0.519	0.0368371
0.522	0.0367736
0.525	0.0366808
0.528	0.0365595
0.531	0.0364107
0.534	0.0362356
0.537	0.0360358
0.54	0.035813
0.543	0.0355693
0.546	0.0353066
0.549	0.0350272
0.552	0.0347333
0.555	0.0344271
0.558	0.0341109
0.561	0.033787
0.564	0.0334575
0.567	0.0331245
0.57	0.0327899
0.573	0.0324555
0.576	0.032123
0.579	0.0317939
0.582	0.0314697
0.585	0.0311514
0.588	0.0308402
0.591	0.0305369
0.594	0.0302423
0.597	0.029957
0.6	0.0296816
0.603	0.0294163
0.606	0.0291614
0.609	0.0289171
0.612	0.0286835
0.615	0.0284605
0.618	0.028248
0.621	0.0283307
0.624	0.0284589
0.627	0.0285938
0.63	0.0287354
0.633	0.0288838
0.636	0.0290388
0.639	0.0292006
0.642	0.0293689
0.645	0.0295435
0.648	0.0297242
0.651	0.0299106
0.654	0.0301022
0.657	0.0302985
0.66	0.0304988
0.663	0.0307023
0.666	0.0309081
0.669	0.0311152
0.672	0.0313226
0.675	0.0315288
0.678	0.0317326
0.681	0.0319326
0.684	0.0321271
0.687	0.0323147
0.69	0.0324935
0.693	0.0326621
0.696	0.0328185
0.699	0.0329613
0.702	0.0330888
0.705	0.0331994
0.708	0.0332918
0.711	0.0333647
0.714	0.033417
0.717	0.0334478
0.72	0.0334564
0.723	0.0334424
0.726	0.0334056
0.729	0.033346
0.732	0.033264
0.735	0.0331602
0.738	0.0330353
0.741	0.0328903
0.744	0.0327265
0.747	0.0325452
0.75	0.032348
0.753	0.0321365
0.756	0.0319124
0.759	0.0316776
0.762	0.0314337
0.765	0.0311827
0.768	0.0309261
0.771	0.0306658
0.774	0.0304034
0.777	0.0301402
0.78	0.0298779
0.783	0.0296176
0.786	0.0293605
0.789	0.0291077
0.792	0.0288601
0.795	0.0286185
0.798	0.0283835
0.801	0.0281558
0.804	0.0279356
0.807	0.0277235
0.81	0.0275196
0.813	0.0273241
0.816	0.027137
0.819	0.0269585
0.822	0.0267884
0.825	0.0266267
0.828	0.0265178
0.831	0.0265941
0.834	0.0266745
0.837	0.0267591
0.84	0.0268479
0.843	0.0269409
0.846	0.0270382
0.849	0.0271397
0.852	0.0272452
0.855	0.0273546
0.858	0.0274678
0.861	0.0275844
0.864	0.0277041
0.867	0.0278266
0.87	0.0279513
0.873	0.0280777
0.876	0.0282051
0.879	0.0283328
0.882	0.02846
0.885	0.0285858
0.888	0.0287094
0.891	0.0288296
0.894	0.0289454
0.897	0.0290556
0.9	0.0291593
0.903	0.0292551
0.906	0.029342
0.909	0.0294188
0.912	0.0294846
0.915	0.0295383
0.918	0.029579
0.921	0.0296061
0.924	0.0296188
0.927	0.0296168
0.93	0.0295997
0.933	0.0295673
0.936	0.0295198
0.939	0.0294573
0.942	0.0293803
0.945	0.0292893
0.948	0.0291851
0.951	0.0290686
0.954	0.0289406
0.957	0.0288024
0.96	0.028655
0.963	0.0284996
0.966	0.0283376
0.969	0.0281701
0.972	0.0279984
0.975	0.0278236
0.978	0.027647
0.981	0.0274697
0.984	0.0272925
0.987	0.0271166
0.99	0.0269427
0.993	0.0267715
0.996	0.0266039
0.999	0.0264403
1.002	0.0262812
1.005	0.026127
1.008	0.0259781
1.011	0.0258347
1.014	0.025697
1.017	0.0255651
1.02	0.025439
1.023	0.0253188
1.026	0.0252045
1.029	0.0250959
1.032	0.0250206
1.035	0.0250537
1.038	0.0250886
1.041	0.0251254
1.044	0.0251641
1.047	0.0252049
1.05	0.0252475
1.053	0.0252922
1.056	0.0253388
1.059	0.0253874
1.062	0.0254377
1.065	0.0254899
1.068	0.0255436
1.071	0.0255988
1.074	0.0256553
1.077	0.0257128
1.08	0.025771
1.083	0.0258296
1.086	0.0258883
1.089	0.0259467
1.092	0.0260042
1.095	0.0260604
1.098	0.0261147
1.101	0.0261667
1.104	0.0262156
1.107	0.026261
1.11	0.0263022
1.113	0.0263386
1.116	0.0263697
1.119	0.0263948
1.122	0.0264135
1.125	0.0264253
1.128	0.0264299
1.131	0.0264269
1.134	0.026416
1.137	0.0263973
1.14	0.0263706
1.143	0.0263359
1.146	0.0262936
1.149	0.0262438
1.152	0.0261868
1.155	0.0261233
1.158	0.0260535
1.161	0.0259782
1.164	0.0258978
1.167	0.0258132
1.17	0.025725
1.173	0.0256338
1.176	0.0255403
1.179	0.0254453
1.182	0.0253493
1.185	0.0252529
1.188	0.0251568
1.191	0.0250614
1.194	0.0249673
1.197	0.0248747
1.2	0.0247843
1.203	0.0246961
1.206	0.0246105
1.209	0.0245278
1.212	0.024448
1.215	0.0243713
1.218	0.0242979
1.221	0.0242277
1.224	0.0241607
1.227	0.0240971
1.23	0.0240367
1.233	0.0239794
1.236	0.0239253
1.239	0.0238743
1.242	0.0238374
1.245	0.023846
1.248	0.023855
1.251	0.0238645
1.254	0.0238744
1.257	0.0238848
1.26	0.0238956
1.263	0.0239069
1.266	0.0239186
1.269	0.0239307
1.272	0.0239432
1.275	0.023956
1.278	0.0239691
1.281	0.0239824
1.284	0.0239959
1.287	0.0240094
1.29	0.0240229
1.293	0.0240363
1.296	0.0240494
1.299	0.0240621
1.302	0.0240743
1.305	0.0240858
1.308	0.0240965
1.311	0.0241061
1.314	0.0241145
1.317	0.0241215
1.32	0.0241271
1.323	0.0241309
1.326	0.0241328
1.329	0.0241327
1.332	0.0241305
1.335	0.0241261
1.338	0.0241194
1.341	0.0241104
1.344	0.024099
1.347	0.0240852
1.35	0.0240691
1.353	0.0240508
1.356	0.0240304
1.359	0.024008
1.362	0.0239838
1.365	0.0239579
1.368	0.0239305
1.371	0.0239019
1.374	0.0238723
1.377	0.0238418
1.38	0.0238107
1.383	0.0237793
1.386	0.0237476
1.389	0.0237159
1.392	0.0236845
1.395	0.0236533
1.398	0.0236227
1.401	0.0235927
1.404	0.0235634
1.407	0.023535
1.41	0.0235074
1.413	0.0234809
1.416	0.0234554
1.419	0.023431
1.422	0.0234076
1.425	0.0233854
1.428	0.0233642
1.431	0.0233441
1.434	0.0233251
1.437	0.0233072
1.44	0.0232903
1.443	0.0232744
1.446	0.0232605
1.449	0.0232609
1.452	0.0232613
