 x  	 F(x)  
0	0.0684922
0.003	0.0707952
0.006	0.0730976
0.009	0.0753992
0.012	0.0777003
0.015	0.0800007
0.018	0.0823004
0.021	0.0845995
0.024	0.086898
0.027	0.0891958
0.03	0.0914929
0.033	0.0937895
0.036	0.0960853
0.039	0.0983806
0.042	0.100675
0.045	0.102969
0.048	0.105262
0.051	0.107555
0.054	0.109847
0.057	0.112138
0.06	0.114429
0.063	0.116719
0.066	0.119009
0.069	0.121297
0.072	0.123586
0.075	0.125873
0.078	0.12816
0.081	0.130446
0.084	0.132732
0.087	0.135017
0.09	0.137301
0.093	0.139585
0.096	0.141868
0.099	0.14415
0.102	0.146432
0.105	0.148713
0.108	0.150994
0.111	0.153273
0.114	0.155553
0.117	0.157831
0.12	0.160109
0.123	0.162386
0.126	0.164663
0.129	0.166939
0.132	0.169214
0.135	0.171489
0.138	0.173763
0.141	0.176037
0.144	0.17831
0.147	0.180582
0.15	0.182853
0.153	0.185124
0.156	0.187395
0.159	0.189664
0.162	0.191933
0.165	0.194202
0.168	0.19647
0.171	0.198737
0.174	0.201003
0.177	0.203269
0.18	0.205534
0.183	0.207799
0.186	0.210063
0.189	0.212326
0.192	0.214589
0.195	0.216851
0.198	0.219112
0.201	0.221373
0.204	0.223634
0.207	0.225893
0.21	0.228152
0.213	0.23041
0.216	0.232668
0.219	0.234925
0.222	0.237181
0.225	0.239437
0.228	0.241692
0.231	0.243947
0.234	0.246201
0.237	0.248454
0.24	0.250707
0.243	0.252959
0.246	0.25521
0.249	0.257461
0.252	0.259711
0.255	0.261961
0.258	0.26421
0.261	0.266458
0.264	0.268706
0.267	0.270953
0.27	0.273199
0.273	0.275445
0.276	0.27769
0.279	0.279934
0.282	0.282178
0.285	0.284422
0.288	0.286664
0.291	0.288906
0.294	0.291148
0.297	0.293389
0.3	0.295629
0.303	0.297868
0.306	0.300107
0.309	0.302346
0.312	0.304583
0.315	0.30682
0.318	0.309057
0.321	0.311293
0.324	0.313528
0.327	0.315762
0.33	0.317996
0.333	0.32023
0.336	0.322463
0.339	0.324695
0.342	0.326926
0.345	0.329157
0.348	0.331387
0.351	0.333617
0.354	0.335846
0.357	0.338074
0.36	0.340302
0.363	0.342529
0.366	0.344756
0.369	0.346982
0.372	0.349207
0.375	0.351432
0.378	0.353656
0.381	0.35588
0.384	0.358103
0.387	0.360325
0.39	0.362546
0.393	0.364768
0.396	0.366988
0.399	0.369208
0.402	0.371427
0.405	0.373646
0.408	0.375864
0.411	0.378081
0.414	0.380298
0.417	0.382514
0.42	0.384729
0.423	0.386944
0.426	0.389159
0.429	0.391372
0.432	0.393585
0.435	0.395798
0.438	0.39801
0.441	0.400221
0.444	0.402432
0.447	0.404642
0.45	0.406851
0.453	0.40906
0.456	0.411268
0.459	0.413476
0.462	0.415683
0.465	0.417889
0.468	0.420095
0.471	0.4223
0.474	0.424505
0.477	0.426709
0.48	0.428912
0.483	0.431115
0.486	0.433317
0.489	0.435518
0.492	0.437719
0.495	0.43992
0.498	0.442119
0.501	0.444319
0.504	0.446517
0.507	0.448715
0.51	0.450912
0.513	0.453109
0.516	0.455305
0.519	0.457501
0.522	0.459696
0.525	0.46189
0.528	0.464084
0.531	0.466277
0.534	0.468469
0.537	0.470661
0.54	0.472852
0.543	0.475043
0.546	0.477233
0.549	0.479423
0.552	0.481611
0.555	0.4838
0.558	0.485987
0.561	0.488175
0.564	0.490361
0.567	0.492547
0.57	0.494732
0.573	0.496917
0.576	0.499101
0.579	0.501285
0.582	0.503467
0.585	0.50565
0.588	0.507831
0.591	0.510013
0.594	0.512193
0.597	0.514373
0.6	0.516552
0.603	0.518731
0.606	0.520909
0.609	0.523087
0.612	0.525264
0.615	0.52744
0.618	0.529616
0.621	0.531791
0.624	0.533965
0.627	0.536139
0.63	0.538313
0.633	0.540485
0.636	0.542658
0.639	0.544829
0.642	0.547
0.645	0.549171
0.648	0.55134
0.651	0.55351
0.654	0.555678
0.657	0.557846
0.66	0.560014
0.663	0.562181
0.666	0.564347
0.669	0.566513
0.672	0.568678
0.675	0.570842
0.678	0.573006
0.681	0.575169
0.684	0.577332
0.687	0.579494
0.69	0.581656
0.693	0.583817
0.696	0.585977
0.699	0.588137
0.702	0.590296
0.705	0.592455
0.708	0.594613
0.711	0.59677
0.714	0.598927
0.717	0.601083
0.72	0.603239
0.723	0.605394
0.726	0.607548
0.729	0.609702
0.732	0.611856
0.735	0.614008
0.738	0.61616
0.741	0.618312
0.744	0.620463
0.747	0.622613
0.75	0.624763
0.753	0.626912
0.756	0.629061
0.759	0.631209
0.762	0.633357
0.765	0.635503
0.768	0.63765
0.771	0.639796
0.774	0.641941
0.777	0.644085
0.78	0.646229
0.783	0.648373
0.786	0.650515
0.789	0.652658
0.792	0.654799
0.795	0.65694
0.798	0.659081
0.801	0.661221
0.804	0.66336
0.807	0.665499
0.81	0.667637
0.813	0.669775
0.816	0.671912
0.819	0.674048
0.822	0.676184
0.825	0.678319
0.828	0.680454
0.831	0.682588
0.834	0.684722
0.837	0.686855
0.84	0.688987
0.843	0.691119
0.846	0.69325
0.849	0.695381
0.852	0.697511
0.855	0.69964
0.858	0.701769
0.861	0.703898
0.864	0.706025
0.867	0.708153
0.87	0.710279
0.873	0.712405
0.876	0.714531
0.879	0.716656
0.882	0.71878
0.885	0.720904
0.888	0.723027
0.891	0.72515
0.894	0.727272
0.897	0.729393
0.9	0.731514
0.903	0.733634
0.906	0.735754
0.909	0.737873
0.912	0.739992
0.915	0.74211
0.918	0.744227
0.921	0.746344
0.924	0.748461
0.927	0.750576
0.93	0.752692
0.933	0.754806
0.936	0.75692
0.939	0.759034
0.942	0.761147
0.945	0.763259
0.948	0.765371
0.951	0.767482
0.954	0.769593
0.957	0.771703
