 x 	V[Y|X = x] 
0	0.0148911
0.003	0.0149699
0.006	0.0151216
0.009	0.0152866
0.012	0.015465
0.015	0.0156567
0.018	0.0158612
0.021	0.0160775
0.024	0.0163043
0.027	0.0165395
0.03	0.0167807
0.033	0.0170247
0.036	0.0172677
0.039	0.0175056
0.042	0.0177339
0.045	0.0179475
0.048	0.0181418
0.051	0.0183121
0.054	0.0184541
0.057	0.0185645
0.06	0.0186405
0.063	0.0186807
0.066	0.0186848
0.069	0.0186535
0.072	0.0185888
0.075	0.0184937
0.078	0.0183717
0.081	0.0182271
0.084	0.0180644
0.087	0.0178881
0.09	0.0177027
0.093	0.0175123
0.096	0.0173207
0.099	0.0171309
0.102	0.0169457
0.105	0.0167672
0.108	0.0165969
0.111	0.016436
0.114	0.0162852
0.117	0.0161449
0.12	0.0160152
0.123	0.0160143
0.126	0.0161722
0.129	0.016344
0.132	0.01653
0.135	0.0167298
0.138	0.0169432
0.141	0.0171692
0.144	0.0174061
0.147	0.0176521
0.15	0.0179043
0.153	0.0181594
0.156	0.0184133
0.159	0.0186614
0.162	0.0188985
0.165	0.0191191
0.168	0.0193179
0.171	0.0194893
0.174	0.0196286
0.177	0.0197316
0.18	0.0197952
0.183	0.0198174
0.186	0.0197977
0.189	0.019737
0.192	0.0196374
0.195	0.0195022
0.198	0.0193356
0.201	0.0191428
0.204	0.0189289
0.207	0.0186996
0.21	0.0184601
0.213	0.0182154
0.216	0.0179701
0.219	0.017728
0.222	0.0174924
0.225	0.0172658
0.228	0.0170502
0.231	0.0168469
0.234	0.0166569
0.237	0.0164805
0.24	0.0163178
0.243	0.0161687
0.246	0.0160325
0.249	0.0161451
0.252	0.0162935
0.255	0.0164541
0.258	0.0166267
0.261	0.0168108
0.264	0.0170055
0.267	0.0172096
0.27	0.0174213
0.273	0.017638
0.276	0.017857
0.279	0.0180748
0.282	0.0182873
0.285	0.0184902
0.288	0.0186789
0.291	0.0188485
0.294	0.0189946
0.297	0.0191128
0.3	0.0191996
0.303	0.0192521
0.306	0.0192685
0.309	0.0192483
0.312	0.0191918
0.315	0.0191008
0.318	0.018978
0.321	0.0188269
0.324	0.0186517
0.327	0.018457
0.33	0.0182475
0.333	0.0180281
0.336	0.0178031
0.339	0.0175766
0.342	0.0173522
0.345	0.017133
0.348	0.0169213
0.351	0.0167191
0.354	0.0165278
0.357	0.0163483
0.36	0.016181
0.363	0.0160262
0.366	0.0158838
0.369	0.0159689
0.372	0.0160925
0.375	0.0162269
0.378	0.0163724
0.381	0.0165287
0.384	0.0166955
0.387	0.016872
0.39	0.017057
0.393	0.0172489
0.396	0.0174455
0.399	0.017644
0.402	0.0178414
0.405	0.0180339
0.408	0.0182176
0.411	0.018388
0.414	0.0185409
0.417	0.0186719
0.42	0.0187771
0.423	0.0188532
0.426	0.0188975
0.429	0.0189084
0.432	0.0188852
0.435	0.0188286
0.438	0.01874
0.441	0.0186219
0.444	0.0184777
0.447	0.0183114
0.45	0.0181272
0.453	0.0179297
0.456	0.0177231
0.459	0.0175117
0.462	0.0172992
0.465	0.0170891
0.468	0.0168839
0.471	0.0166862
0.474	0.0164975
0.477	0.0163191
0.48	0.0161519
0.483	0.0159964
0.486	0.0158525
0.489	0.0157203
0.492	0.0156199
0.495	0.0157268
0.498	0.0158431
0.501	0.015969
0.504	0.0161045
0.507	0.016249
0.51	0.016402
0.513	0.0165624
0.516	0.0167287
0.519	0.016899
0.522	0.017071
0.525	0.0172418
0.528	0.0174082
0.531	0.0175666
0.534	0.0177131
0.537	0.0178439
0.54	0.0179552
0.543	0.0180436
0.546	0.0181061
0.549	0.0181404
0.552	0.0181453
0.555	0.0181203
0.558	0.0180658
0.561	0.0179834
0.564	0.0178755
0.567	0.0177451
0.57	0.0175957
0.573	0.0174312
0.576	0.0172556
0.579	0.0170728
0.582	0.0168863
0.585	0.0166996
0.588	0.0165155
0.591	0.0163363
0.594	0.016164
0.597	0.0160001
0.6	0.0158456
0.603	0.015701
0.606	0.0155669
0.609	0.0154431
0.612	0.0153419
0.615	0.0154257
0.618	0.0155172
0.621	0.0156165
0.624	0.0157238
0.627	0.0158387
0.63	0.0159608
0.633	0.0160894
0.636	0.0162233
0.639	0.0163611
0.642	0.0165009
0.645	0.0166404
0.648	0.0167769
0.651	0.0169074
0.654	0.0170288
0.657	0.0171377
0.66	0.0172308
0.663	0.0173051
0.666	0.017358
0.669	0.0173872
0.672	0.0173915
0.675	0.0173702
0.678	0.0173238
0.681	0.0172533
0.684	0.0171606
0.687	0.0170483
0.69	0.0169194
0.693	0.0167772
0.696	0.0166253
0.699	0.016467
0.702	0.0163055
0.705	0.0161437
0.708	0.0159842
0.711	0.0158291
0.714	0.01568
0.717	0.0155382
0.72	0.0154047
0.723	0.01528
0.726	0.0151644
0.729	0.0150578
0.732	0.0149638
0.735	0.0150246
0.738	0.0150916
0.741	0.0151648
0.744	0.0152445
0.747	0.0153307
0.75	0.0154233
0.753	0.0155218
0.756	0.0156257
0.759	0.0157341
0.762	0.0158458
0.765	0.0159592
0.768	0.0160723
0.771	0.0161831
0.774	0.016289
0.777	0.0163872
0.78	0.016475
0.783	0.0165496
0.786	0.0166084
0.789	0.0166492
0.792	0.0166704
0.795	0.0166707
0.798	0.0166499
0.801	0.0166082
0.804	0.0165466
0.807	0.016467
0.81	0.0163716
0.813	0.0162629
0.816	0.0161439
0.819	0.0160174
0.822	0.0158863
0.825	0.0157532
0.828	0.0156206
0.831	0.0154904
0.834	0.0153644
0.837	0.0152439
0.84	0.0151298
0.843	0.0150228
0.846	0.0149233
0.849	0.0148314
0.852	0.0147471
0.855	0.0146702
0.858	0.0146134
0.861	0.0146625
0.864	0.0147165
0.867	0.0147753
0.87	0.0148392
0.873	0.0149079
0.876	0.0149813
0.879	0.0150589
0.882	0.0151401
0.885	0.0152239
0.888	0.0153092
0.891	0.0153946
0.894	0.0154782
0.897	0.0155583
0.9	0.0156326
0.903	0.0156989
0.906	0.0157553
0.909	0.0157995
0.912	0.0158299
0.915	0.0158452
0.918	0.0158445
0.921	0.0158275
0.924	0.0157945
0.927	0.0157465
0.93	0.0156847
0.933	0.015611
0.936	0.0155274
0.939	0.0154362
0.942	0.0153397
0.945	0.01524
0.948	0.0151393
0.951	0.0150393
0.954	0.0149415
0.957	0.0148472
0.96	0.0147574
0.963	0.0146727
0.966	0.0145935
0.969	0.0145202
0.972	0.0144527
0.975	0.014391
0.978	0.0143397
0.981	0.0143707
0.984	0.0144049
0.987	0.0144423
0.99	0.0144832
0.993	0.0145274
0.996	0.0145748
0.999	0.0146252
1.002	0.0146782
1.005	0.0147332
1.008	0.0147895
1.011	0.0148461
1.014	0.0149019
1.017	0.0149555
1.02	0.0150055
1.023	0.0150503
1.026	0.0150884
1.029	0.0151184
1.032	0.0151388
1.035	0.0151488
1.038	0.0151476
1.041	0.0151349
1.044	0.0151109
1.047	0.0150762
1.05	0.0150318
1.053	0.0149788
1.056	0.0149189
1.059	0.0148535
1.062	0.0147845
1.065	0.0147133
1.068	0.0146415
1.071	0.0145703
1.074	0.0145009
1.077	0.0144342
1.08	0.0143707
1.083	0.0143111
1.086	0.0142555
1.089	0.0142041
1.092	0.014157
1.095	0.0141141
1.098	0.0140766
1.101	0.014094
1.104	0.0141134
1.107	0.0141348
1.11	0.0141584
1.113	0.0141841
1.116	0.014212
1.119	0.014242
1.122	0.014274
1.125	0.0143076
1.128	0.0143426
1.131	0.0143784
1.134	0.0144145
1.137	0.0144499
1.14	0.0144839
1.143	0.0145155
1.146	0.0145435
1.149	0.0145671
1.152	0.0145851
1.155	0.0145968
1.158	0.0146014
1.161	0.0145986
1.164	0.0145882
1.167	0.0145704
1.17	0.0145456
1.173	0.0145145
1.176	0.014478
1.179	0.0144371
1.182	0.014393
1.185	0.0143469
1.188	0.0142996
1.191	0.0142523
1.194	0.0142058
1.197	0.0141607
1.2	0.0141176
1.203	0.0140769
1.206	0.0140389
1.209	0.0140036
1.212	0.0139713
1.215	0.0139417
1.218	0.013915
1.221	0.0138908
1.224	0.0138713
1.227	0.0138802
1.23	0.01389
1.233	0.0139008
1.236	0.0139127
1.239	0.0139255
1.242	0.0139394
1.245	0.0139541
1.248	0.0139696
1.251	0.0139857
1.254	0.0140022
1.257	0.0140187
1.26	0.0140349
1.263	0.0140502
1.266	0.0140643
1.269	0.0140767
1.272	0.0140868
1.275	0.0140941
1.278	0.0140983
1.281	0.014099
1.284	0.014096
1.287	0.0140894
1.29	0.0140792
1.293	0.0140657
1.296	0.0140492
1.299	0.0140303
1.302	0.0140094
1.305	0.0139871
1.308	0.013964
1.311	0.0139406
1.314	0.0139173
1.317	0.0138946
1.32	0.0138727
1.323	0.0138519
1.326	0.0138324
1.329	0.0138142
1.332	0.0137975
1.335	0.0137822
1.338	0.0137683
1.341	0.0137558
1.344	0.0137453
1.347	0.0137479
1.35	0.0137508
1.353	0.013754
1.356	0.0137575
1.359	0.0137613
1.362	0.0137655
1.365	0.01377
1.368	0.0137747
1.371	0.0137797
1.374	0.0137849
1.377	0.0137901
1.38	0.0137953
1.383	0.0138003
1.386	0.013805
1.389	0.0138092
1.392	0.0138127
1.395	0.0138153
1.398	0.0138169
1.401	0.0138173
1.404	0.0138165
1.407	0.0138143
1.41	0.0138107
1.413	0.0138059
1.416	0.0137999
1.419	0.0137929
1.422	0.013785
1.425	0.0137765
1.428	0.0137675
1.431	0.0137584
1.434	0.0137492
1.437	0.0137401
1.44	0.0137313
1.443	0.0137229
1.446	0.0137149
1.449	0.0137075
1.452	0.0137006
1.455	0.0136943
1.458	0.0136885
1.461	0.0136833
1.464	0.0136787
1.467	0.0136745
1.47	0.0136708
1.473	0.013671
1.476	0.0136711
1.479	0.0136713
1.482	0.0136715
1.485	0.0136717
1.488	0.0136718
1.491	0.013672
1.494	0.0136722
1.497	0.0136724
1.5	0.0136726
1.503	0.0136727
1.506	0.0136728
1.509	0.0136728
1.512	0.0136728
1.515	0.0136727
1.518	0.0136725
1.521	0.0136722
1.524	0.0136718
1.527	0.0136713
1.53	0.0136706
1.533	0.0136699
1.536	0.0136691
1.539	0.0136682
1.542	0.0136672
1.545	0.0136662
1.548	0.0136652
1.551	0.0136641
1.554	0.0136631
1.557	0.013662
1.56	0.013661
1.563	0.0136601
1.566	0.0136592
1.569	0.0136584
1.572	0.0136576
1.575	0.0136569
1.578	0.0136563
1.581	0.0136557
1.584	0.0136552
1.587	0.0136547
1.59	0.0136543
1.593	0.0136554
1.596	0.0136567
1.599	0.0136581
1.602	0.0136597
1.605	0.0136614
1.608	0.0136633
1.611	0.0136653
1.614	0.0136676
1.617	0.0136699
1.62	0.0136724
1.623	0.013675
1.626	0.0136776
1.629	0.0136803
1.632	0.013683
1.635	0.0136856
1.638	0.013688
1.641	0.0136903
1.644	0.0136924
1.647	0.0136941
1.65	0.0136956
1.653	0.0136968
1.656	0.0136976
1.659	0.013698
1.662	0.0136982
1.665	0.0136981
1.668	0.0136977
1.671	0.0136972
1.674	0.0136965
1.677	0.0136956
1.68	0.0136947
1.683	0.0136938
1.686	0.0136928
1.689	0.0136918
1.692	0.0136909
1.695	0.01369
1.698	0.0136892
1.701	0.0136884
1.704	0.0136877
1.707	0.013687
1.71	0.0136864
1.713	0.0136915
1.716	0.0136976
1.719	0.0137043
1.722	0.0137118
1.725	0.01372
1.728	0.0137291
1.731	0.0137389
1.734	0.0137495
1.737	0.0137608
1.74	0.0137728
