 x  	 F(x)  
0	0.00328741
0.003	0.00618483
0.006	0.00908223
0.009	0.0119796
0.012	0.014877
0.015	0.0177743
0.018	0.0206716
0.021	0.0235689
0.024	0.0264661
0.027	0.0293634
0.03	0.0322606
0.033	0.0351578
0.036	0.0380549
0.039	0.0409521
0.042	0.0438492
0.045	0.0467463
0.048	0.0496434
0.051	0.0525404
0.054	0.0554374
0.057	0.0583344
0.06	0.0612314
0.063	0.0641284
0.066	0.0670253
0.069	0.0699222
0.072	0.0728191
0.075	0.075716
0.078	0.0786128
0.081	0.0815096
0.084	0.0844064
0.087	0.0873032
0.09	0.0902
0.093	0.0930967
0.096	0.0959934
0.099	0.0988901
0.102	0.101787
0.105	0.104683
0.108	0.10758
0.111	0.110477
0.114	0.113373
0.117	0.11627
0.12	0.119166
0.123	0.122063
0.126	0.124959
0.129	0.127856
0.132	0.130752
0.135	0.133648
0.138	0.136545
0.141	0.139441
0.144	0.142337
0.147	0.145234
0.15	0.14813
0.153	0.151026
0.156	0.153923
0.159	0.156819
0.162	0.159715
0.165	0.162611
0.168	0.165507
0.171	0.168403
0.174	0.1713
0.177	0.174196
0.18	0.177092
0.183	0.179988
0.186	0.182884
0.189	0.18578
0.192	0.188676
0.195	0.191572
0.198	0.194467
0.201	0.197363
0.204	0.200259
0.207	0.203155
0.21	0.206051
0.213	0.208947
0.216	0.211842
0.219	0.214738
0.222	0.217634
0.225	0.22053
0.228	0.223425
0.231	0.226321
0.234	0.229217
0.237	0.232112
0.24	0.235008
0.243	0.237903
0.246	0.240799
0.249	0.243694
0.252	0.24659
0.255	0.249485
0.258	0.252381
0.261	0.255276
0.264	0.258172
0.267	0.261067
0.27	0.263962
0.273	0.266858
0.276	0.269753
0.279	0.272648
0.282	0.275544
0.285	0.278439
0.288	0.281334
0.291	0.284229
0.294	0.287124
0.297	0.29002
0.3	0.292915
0.303	0.29581
0.306	0.298705
0.309	0.3016
0.312	0.304495
0.315	0.30739
0.318	0.310285
0.321	0.31318
0.324	0.316075
0.327	0.31897
0.33	0.321865
0.333	0.32476
0.336	0.327654
0.339	0.330549
0.342	0.333444
0.345	0.336339
0.348	0.339234
0.351	0.342128
0.354	0.345023
0.357	0.347918
0.36	0.350812
0.363	0.353707
0.366	0.356602
0.369	0.359496
0.372	0.362391
0.375	0.365285
0.378	0.36818
0.381	0.371074
0.384	0.373969
0.387	0.376863
0.39	0.379758
0.393	0.382652
0.396	0.385547
0.399	0.388441
0.402	0.391335
0.405	0.39423
0.408	0.397124
0.411	0.400018
0.414	0.402912
0.417	0.405807
0.42	0.408701
0.423	0.411595
0.426	0.414482
0.429	0.417837
0.432	0.420273
0.435	0.422709
0.438	0.425145
0.441	0.427582
0.444	0.430018
0.447	0.432454
0.45	0.434891
0.453	0.437327
0.456	0.439764
0.459	0.4422
0.462	0.444636
0.465	0.447073
0.468	0.44951
0.471	0.451946
0.474	0.454383
0.477	0.456819
0.48	0.459256
0.483	0.461693
0.486	0.46413
0.489	0.466566
0.492	0.469003
0.495	0.47144
0.498	0.473877
0.501	0.476314
0.504	0.478751
0.507	0.481188
0.51	0.483625
0.513	0.486062
0.516	0.488499
0.519	0.490936
0.522	0.493373
0.525	0.495811
0.528	0.498248
0.531	0.500685
0.534	0.503122
0.537	0.50556
0.54	0.507997
0.543	0.510434
0.546	0.512872
0.549	0.515309
0.552	0.517747
0.555	0.520184
0.558	0.522622
0.561	0.525059
0.564	0.527497
0.567	0.529935
0.57	0.532372
0.573	0.53481
0.576	0.537248
0.579	0.539686
0.582	0.542123
0.585	0.544561
0.588	0.546999
0.591	0.549437
0.594	0.551875
0.597	0.554313
0.6	0.556751
0.603	0.559189
0.606	0.561627
0.609	0.564065
0.612	0.566504
0.615	0.568942
0.618	0.57138
0.621	0.573818
0.624	0.576256
0.627	0.578695
0.63	0.581133
0.633	0.583572
0.636	0.58601
0.639	0.588448
0.642	0.590887
0.645	0.593325
0.648	0.595764
0.651	0.598203
0.654	0.600641
0.657	0.60308
0.66	0.605519
0.663	0.607957
0.666	0.610396
0.669	0.612835
0.672	0.615274
0.675	0.617712
0.678	0.620151
0.681	0.62259
0.684	0.625029
0.687	0.627468
0.69	0.629907
0.693	0.632346
0.696	0.634785
0.699	0.637224
0.702	0.639664
0.705	0.642103
0.708	0.644542
0.711	0.646981
0.714	0.649421
0.717	0.65186
0.72	0.654299
0.723	0.656739
0.726	0.659178
0.729	0.661618
0.732	0.664057
0.735	0.666497
0.738	0.668936
0.741	0.671376
0.744	0.673815
0.747	0.676255
0.75	0.678695
0.753	0.681134
0.756	0.683574
0.759	0.686014
0.762	0.688454
0.765	0.690894
0.768	0.693333
0.771	0.695773
0.774	0.698213
0.777	0.700653
0.78	0.703093
0.783	0.705533
0.786	0.707973
0.789	0.710414
0.792	0.712854
0.795	0.715294
0.798	0.717734
0.801	0.720174
0.804	0.722615
0.807	0.725055
0.81	0.727495
0.813	0.729936
0.816	0.732376
0.819	0.734817
0.822	0.737257
0.825	0.739698
0.828	0.742138
0.831	0.744579
0.834	0.747019
0.837	0.74946
0.84	0.751901
0.843	0.754341
0.846	0.756782
0.849	0.759223
0.852	0.761664
0.855	0.762943
0.858	0.764322
0.861	0.765703
0.864	0.767083
0.867	0.768464
0.87	0.769845
0.873	0.771225
0.876	0.772606
0.879	0.773987
0.882	0.775368
0.885	0.776748
0.888	0.778129
0.891	0.77951
0.894	0.780891
0.897	0.782271
0.9	0.783652
0.903	0.785033
0.906	0.786414
0.909	0.787795
0.912	0.789175
0.915	0.790556
0.918	0.791937
0.921	0.793318
0.924	0.794699
0.927	0.796079
0.93	0.79746
0.933	0.798841
0.936	0.800222
0.939	0.801603
0.942	0.802984
0.945	0.804365
0.948	0.805746
0.951	0.807127
0.954	0.808508
0.957	0.809888
0.96	0.811269
0.963	0.81265
0.966	0.814031
0.969	0.815412
0.972	0.816793
0.975	0.818174
0.978	0.819555
0.981	0.820936
0.984	0.822317
0.987	0.823698
0.99	0.825079
0.993	0.82646
0.996	0.827841
0.999	0.829222
1.002	0.830604
1.005	0.831985
1.008	0.833366
1.011	0.834747
1.014	0.836128
1.017	0.837509
1.02	0.83889
1.023	0.840271
1.026	0.841652
1.029	0.843033
1.032	0.844415
1.035	0.845796
1.038	0.847177
1.041	0.848558
1.044	0.849939
1.047	0.85132
1.05	0.852702
1.053	0.854083
1.056	0.855464
1.059	0.856845
1.062	0.858227
1.065	0.859608
1.068	0.860989
1.071	0.86237
1.074	0.863752
1.077	0.865133
1.08	0.866514
1.083	0.867895
1.086	0.869277
1.089	0.870658
1.092	0.872039
1.095	0.873421
1.098	0.874802
1.101	0.876183
1.104	0.877565
1.107	0.878946
1.11	0.880327
1.113	0.881709
1.116	0.88309
1.119	0.884472
1.122	0.885853
1.125	0.887234
1.128	0.888616
1.131	0.889997
