 x 	V[Y|X = x] 
0	8.24416
0.003	8.24486
0.006	8.24555
0.009	8.24625
0.012	8.24695
0.015	8.24764
0.018	8.24834
0.021	8.24903
0.024	8.24972
0.027	8.25041
0.03	8.2511
0.033	8.25179
0.036	8.25248
0.039	8.25316
0.042	8.25385
0.045	8.25453
0.048	8.2552
0.051	8.25588
0.054	8.25655
0.057	8.25722
0.06	8.25789
0.063	8.25855
0.066	8.25921
0.069	8.25987
0.072	8.26052
0.075	8.26117
0.078	8.26182
0.081	8.26246
0.084	8.2631
0.087	8.26373
0.09	8.26436
0.093	8.26498
0.096	8.2656
0.099	8.26622
0.102	8.26683
0.105	8.26743
0.108	8.26803
0.111	8.26863
0.114	8.26922
0.117	8.2698
0.12	8.27038
0.123	8.27095
0.126	8.27152
0.129	8.27208
0.132	8.27263
0.135	8.27318
0.138	8.27373
0.141	8.27426
0.144	8.2748
0.147	8.27532
0.15	8.27584
0.153	8.27635
0.156	8.27686
0.159	8.27736
0.162	8.27785
0.165	8.27834
0.168	8.27882
0.171	8.2793
0.174	8.27976
0.177	8.28023
0.18	8.28068
0.183	8.28113
0.186	8.28157
0.189	8.282
0.192	8.28243
0.195	8.28285
0.198	8.28327
0.201	8.28368
0.204	8.28408
0.207	8.28447
0.21	8.28486
0.213	8.28524
0.216	8.28561
0.219	8.28598
0.222	8.28634
0.225	8.2867
0.228	8.28704
0.231	8.28738
0.234	8.28772
0.237	8.28805
0.24	8.28837
0.243	8.28868
0.246	8.28899
0.249	8.28929
0.252	8.28958
0.255	8.28987
0.258	8.29015
0.261	8.29042
0.264	8.29069
0.267	8.29095
0.27	8.29121
0.273	8.29145
0.276	8.2917
0.279	8.29193
0.282	8.29216
0.285	8.29238
0.288	8.2926
0.291	8.29281
0.294	8.29301
0.297	8.29321
0.3	8.2934
0.303	8.29358
0.306	8.29376
0.309	8.29393
0.312	8.2941
0.315	8.29425
0.318	8.29441
0.321	8.29455
0.324	8.29469
0.327	8.29483
0.33	8.29495
0.333	8.29508
0.336	8.29519
0.339	8.2953
0.342	8.2954
0.345	8.2955
0.348	8.29559
0.351	8.29567
0.354	8.29575
0.357	8.29582
0.36	8.29589
0.363	8.29595
0.366	8.296
0.369	8.29605
0.372	8.29609
0.375	8.29612
0.378	8.29615
0.381	8.29617
0.384	8.29619
0.387	8.2962
0.39	8.2962
0.393	8.2962
0.396	8.29619
0.399	8.29617
0.402	8.29615
0.405	8.29612
0.408	8.29609
0.411	8.29605
0.414	8.296
0.417	8.29595
0.42	8.29589
0.423	8.29582
0.426	8.29575
0.429	8.29567
0.432	8.29558
0.435	8.29549
