 x 	V[Y|X = x] 
0	0.0505584
0.003	0.0507107
0.006	0.0509038
0.009	0.0511378
0.012	0.0514129
0.015	0.0517291
0.018	0.0520863
0.021	0.0524845
0.024	0.0529235
0.027	0.0534028
0.03	0.0539221
0.033	0.0544808
0.036	0.0550784
0.039	0.055714
0.042	0.0563869
0.045	0.0570959
0.048	0.05784
0.051	0.0586179
0.054	0.0594283
0.057	0.0602696
0.06	0.0611401
0.063	0.0620382
0.066	0.0629617
0.069	0.0639087
0.072	0.0648769
0.075	0.065864
0.078	0.0668674
0.081	0.0678846
0.084	0.0689128
0.087	0.0699492
0.09	0.0709906
0.093	0.0720341
0.096	0.0730765
0.099	0.0741143
0.102	0.0751444
0.105	0.0761631
0.108	0.077167
0.111	0.0781526
0.114	0.0791163
0.117	0.0800545
0.12	0.0809636
0.123	0.08184
0.126	0.0826803
0.129	0.0834809
0.132	0.0842386
0.135	0.08495
0.138	0.0856119
0.141	0.0862213
0.144	0.0867754
0.147	0.0872715
0.15	0.0877071
0.153	0.0880799
0.156	0.0883878
0.159	0.0886292
0.162	0.0888024
0.165	0.0889062
0.168	0.0889398
0.171	0.0889023
0.174	0.0887936
0.177	0.0886135
0.18	0.0883625
0.183	0.088041
0.186	0.0876502
0.189	0.0871912
0.192	0.0866657
0.195	0.0860756
0.198	0.085423
0.201	0.0847106
0.204	0.0839411
0.207	0.0831176
0.21	0.0822433
0.213	0.0813219
0.216	0.080357
0.219	0.0793526
0.222	0.0783129
0.225	0.0772419
0.228	0.0761443
0.231	0.0750243
0.234	0.0738866
0.237	0.0727359
0.24	0.0715767
0.243	0.0704136
0.246	0.0692515
0.249	0.0680947
0.252	0.066948
0.255	0.0658158
0.258	0.0647025
0.261	0.0636124
0.264	0.0625497
0.267	0.0615184
0.27	0.0605223
0.273	0.0595653
0.276	0.0586509
0.279	0.0577824
0.282	0.0569631
0.285	0.056196
0.288	0.0554838
0.291	0.0548291
0.294	0.0542343
0.297	0.0537016
0.3	0.0532329
0.303	0.0528299
0.306	0.0524941
0.309	0.0522267
0.312	0.0520288
0.315	0.0519012
0.318	0.0518444
0.321	0.0518587
0.324	0.0519443
0.327	0.0521009
0.33	0.0523282
0.333	0.0526255
0.336	0.0529919
0.339	0.0534264
0.342	0.0539276
0.345	0.0544939
0.348	0.0551234
0.351	0.0558142
0.354	0.0565638
0.357	0.0573699
0.36	0.0582297
0.363	0.0591401
0.366	0.0600982
0.369	0.0611004
0.372	0.0621433
0.375	0.0632231
0.378	0.0643359
0.381	0.0654776
0.384	0.0666441
0.387	0.0678309
0.39	0.0690337
0.393	0.0702479
0.396	0.0714688
0.399	0.0726918
0.402	0.0739121
0.405	0.0751249
0.408	0.0763254
0.411	0.077509
0.414	0.0786709
0.417	0.0798064
0.42	0.0809109
0.423	0.0819801
0.426	0.0830096
0.429	0.0839952
0.432	0.0849328
0.435	0.0858186
0.438	0.086649
0.441	0.0874206
0.444	0.0881303
0.447	0.088775
0.45	0.0893523
0.453	0.0898596
0.456	0.0902951
0.459	0.0906568
0.462	0.0909435
0.465	0.0911539
0.468	0.0912872
0.471	0.091343
0.474	0.0913212
0.477	0.0912218
0.48	0.0910455
0.483	0.0907929
0.486	0.0904653
0.489	0.0900641
0.492	0.0895909
0.495	0.0890478
0.498	0.088437
0.501	0.0877611
0.504	0.0870228
0.507	0.0862252
0.51	0.0853714
0.513	0.0844648
0.516	0.0835091
0.519	0.0825079
0.522	0.081465
0.525	0.0803846
0.528	0.0792707
0.531	0.0781275
0.534	0.0769591
0.537	0.0757699
0.54	0.0745643
0.543	0.0733465
0.546	0.0721208
0.549	0.0708916
0.552	0.0696631
0.555	0.0684395
0.558	0.067225
0.561	0.0660236
0.564	0.0648392
0.567	0.0636758
0.57	0.062537
0.573	0.0614265
0.576	0.0603477
0.579	0.059304
0.582	0.0582985
0.585	0.0573342
0.588	0.056414
0.591	0.0555406
0.594	0.0547164
0.597	0.0539437
0.6	0.0532247
0.603	0.0525612
0.606	0.051955
0.609	0.0514077
0.612	0.0509206
0.615	0.0504947
0.618	0.0501311
0.621	0.0498305
0.624	0.0495934
0.627	0.0494202
0.63	0.0493109
0.633	0.0492656
0.636	0.0492838
0.639	0.0493653
0.642	0.0495092
0.645	0.0497147
0.648	0.0499808
0.651	0.0503061
0.654	0.0506894
0.657	0.0511288
0.66	0.0516227
0.663	0.052169
0.666	0.0527655
0.669	0.0534099
0.672	0.0540997
0.675	0.0548323
0.678	0.0556048
0.681	0.0564143
0.684	0.0572577
0.687	0.0581317
0.69	0.0590332
0.693	0.0599586
0.696	0.0609044
0.699	0.061867
0.702	0.0628427
0.705	0.0638279
