 x 	V[Y|X = x] 
0	0.0234436
0.003	0.0238365
0.006	0.0242372
0.009	0.0246457
0.012	0.0250621
0.015	0.0254863
0.018	0.0259181
0.021	0.0263577
0.024	0.0268048
0.027	0.0272595
0.03	0.0277216
0.033	0.0281909
0.036	0.0286674
0.039	0.0291509
0.042	0.0296412
0.045	0.0301382
0.048	0.0306415
0.051	0.031151
0.054	0.0316665
0.057	0.0321876
0.06	0.0327141
0.063	0.0332456
0.066	0.0337818
0.069	0.0343224
0.072	0.0348669
0.075	0.0354149
0.078	0.0359661
0.081	0.0365199
0.084	0.0370759
0.087	0.0376335
0.09	0.0381923
0.093	0.0387518
0.096	0.0393112
0.099	0.0398702
0.102	0.040428
0.105	0.040984
0.108	0.0415375
0.111	0.042088
0.114	0.0426348
0.117	0.0431771
0.12	0.0437142
0.123	0.0442454
0.126	0.0447701
0.129	0.0452874
0.132	0.0457966
0.135	0.046297
0.138	0.0467878
0.141	0.0472683
0.144	0.0477377
0.147	0.0481953
0.15	0.0486404
0.153	0.0490722
0.156	0.0494901
0.159	0.0498933
0.162	0.0502811
0.165	0.0506529
0.168	0.0510081
0.171	0.0513461
0.174	0.0516662
0.177	0.051968
0.18	0.0522508
0.183	0.0525143
0.186	0.052758
0.189	0.0529814
0.192	0.0531842
0.195	0.053366
0.198	0.0535267
0.201	0.0536659
0.204	0.0537835
0.207	0.0538792
0.21	0.0539531
0.213	0.0540051
0.216	0.0540352
0.219	0.0540434
0.222	0.0540298
0.225	0.0539947
0.228	0.0539381
0.231	0.0538603
0.234	0.0537617
0.237	0.0536425
0.24	0.0535032
0.243	0.0533442
0.246	0.0531659
0.249	0.0529689
0.252	0.0527537
0.255	0.0525209
0.258	0.0522711
0.261	0.0520049
0.264	0.051723
0.267	0.0514262
0.27	0.0511151
0.273	0.0507905
0.276	0.0504532
0.279	0.0501039
0.282	0.0497435
0.285	0.0493727
0.288	0.0489923
0.291	0.0486033
0.294	0.0482063
0.297	0.0478023
0.3	0.047392
0.303	0.0469763
0.306	0.046556
0.309	0.0461319
0.312	0.0457049
0.315	0.0452756
0.318	0.0448449
0.321	0.0444136
0.324	0.0439823
0.327	0.0435519
0.33	0.0431231
0.333	0.0426964
0.336	0.0422728
0.339	0.0418526
0.342	0.0414368
0.345	0.0410257
0.348	0.0406201
0.351	0.0402205
0.354	0.0398274
0.357	0.0394415
0.36	0.039063
0.363	0.0386927
0.366	0.0383308
0.369	0.0379779
0.372	0.0376343
0.375	0.0373005
0.378	0.0369767
0.381	0.0366634
0.384	0.0363608
0.387	0.0360693
0.39	0.0357891
0.393	0.0355204
0.396	0.0352635
0.399	0.0350186
0.402	0.0347859
0.405	0.0345655
0.408	0.0343576
0.411	0.0341623
0.414	0.0339798
0.417	0.0338101
0.42	0.0336532
0.423	0.0335093
0.426	0.0333784
0.429	0.0332605
0.432	0.0331555
0.435	0.0330635
0.438	0.0329844
0.441	0.0329182
0.444	0.0328648
0.447	0.0328241
0.45	0.032796
0.453	0.0327804
0.456	0.0327771
0.459	0.032786
0.462	0.0328069
0.465	0.0328397
0.468	0.032884
0.471	0.0329398
0.474	0.0330067
0.477	0.0330845
0.48	0.0331729
0.483	0.0332716
0.486	0.0333804
0.489	0.0334988
0.492	0.0336266
0.495	0.0337634
0.498	0.0339088
0.501	0.0340625
0.504	0.0342239
0.507	0.0343928
0.51	0.0345686
0.513	0.0347509
0.516	0.0349392
0.519	0.035133
0.522	0.0353319
0.525	0.0355353
0.528	0.0357426
0.531	0.0359535
0.534	0.0361672
0.537	0.0363832
0.54	0.0366009
0.543	0.0368199
0.546	0.0370394
0.549	0.0372588
0.552	0.0374777
0.555	0.0376952
0.558	0.0379109
0.561	0.0381241
0.564	0.0383342
0.567	0.0385406
0.57	0.0387427
0.573	0.0389398
0.576	0.0391314
0.579	0.0393169
0.582	0.0394956
0.585	0.039667
0.588	0.0398306
0.591	0.0399857
0.594	0.040132
0.597	0.0402688
0.6	0.0403956
0.603	0.0405121
0.606	0.0406177
0.609	0.0407121
0.612	0.0407948
0.615	0.0408655
0.618	0.0409239
0.621	0.0409696
0.624	0.0410024
0.627	0.041022
0.63	0.0410282
0.633	0.0410209
0.636	0.0409999
0.639	0.0409652
0.642	0.0409166
0.645	0.0408541
0.648	0.0407777
0.651	0.0406876
0.654	0.0405836
0.657	0.040466
0.66	0.040335
0.663	0.0401906
0.666	0.040033
0.669	0.0398627
0.672	0.0396797
0.675	0.0394844
0.678	0.0392771
0.681	0.0390582
0.684	0.0388281
0.687	0.0385871
0.69	0.0383356
0.693	0.0380742
0.696	0.0378033
0.699	0.0375232
0.702	0.0372346
0.705	0.036938
0.708	0.0366337
0.711	0.0363224
0.714	0.0360046
0.717	0.0356808
0.72	0.0353515
0.723	0.0350172
0.726	0.0346785
0.729	0.034336
0.732	0.0339901
0.735	0.0336414
0.738	0.0332903
0.741	0.0329375
0.744	0.0325833
0.747	0.0322283
0.75	0.031873
0.753	0.0315178
0.756	0.0311632
0.759	0.0308096
0.762	0.0304575
0.765	0.0301073
0.768	0.0297593
0.771	0.029414
0.774	0.0290717
0.777	0.0287328
0.78	0.0283977
0.783	0.0280666
0.786	0.0277398
0.789	0.0274177
0.792	0.0271005
0.795	0.0267885
0.798	0.0264819
0.801	0.026181
0.804	0.0258859
0.807	0.0255969
0.81	0.0253141
0.813	0.0250377
0.816	0.0247678
0.819	0.0245047
0.822	0.0242483
0.825	0.0239989
0.828	0.0237565
0.831	0.0235212
0.834	0.0232931
0.837	0.0230722
0.84	0.0228587
0.843	0.0226524
0.846	0.0224535
0.849	0.022262
0.852	0.0220778
0.855	0.021901
0.858	0.0217316
0.861	0.0215695
0.864	0.0214148
0.867	0.0212672
0.87	0.0211269
0.873	0.0209938
0.876	0.0208677
0.879	0.0207487
0.882	0.0206366
0.885	0.0205314
0.888	0.0204329
0.891	0.0203411
0.894	0.0202558
0.897	0.020177
0.9	0.0201045
0.903	0.0200381
0.906	0.0199779
0.909	0.0199235
0.912	0.0198748
0.915	0.0198318
0.918	0.0197942
0.921	0.0197619
0.924	0.0197347
0.927	0.0197125
0.93	0.019695
0.933	0.019682
0.936	0.0196735
0.939	0.0196691
0.942	0.0196687
0.945	0.019672
0.948	0.0196789
0.951	0.0196892
0.954	0.0197025
0.957	0.0197188
0.96	0.0197377
0.963	0.0197591
0.966	0.0197826
0.969	0.0198082
0.972	0.0198355
0.975	0.0198642
0.978	0.0198942
0.981	0.0199252
0.984	0.019957
0.987	0.0199893
0.99	0.0200218
0.993	0.0200544
0.996	0.0200868
0.999	0.0201187
1.002	0.02015
1.005	0.0201803
1.008	0.0202094
1.011	0.0202372
1.014	0.0202633
1.017	0.0202877
1.02	0.0203099
1.023	0.02033
1.026	0.0203476
1.029	0.0203626
1.032	0.0203747
1.035	0.0203839
1.038	0.0203899
1.041	0.0203926
1.044	0.0203918
1.047	0.0203875
1.05	0.0203794
1.053	0.0203675
1.056	0.0203516
1.059	0.0203317
1.062	0.0203077
1.065	0.0202795
1.068	0.0202471
1.071	0.0202103
1.074	0.0201693
1.077	0.020124
1.08	0.0200743
1.083	0.0200202
1.086	0.0199619
1.089	0.0198992
1.092	0.0198323
1.095	0.0197612
1.098	0.0196859
1.101	0.0196066
1.104	0.0195233
1.107	0.019436
1.11	0.019345
1.113	0.0192503
1.116	0.0191519
1.119	0.0190502
1.122	0.018945
1.125	0.0188367
1.128	0.0187253
1.131	0.018611
1.134	0.018494
1.137	0.0183743
1.14	0.0182522
1.143	0.0181278
1.146	0.0180012
1.149	0.0178727
1.152	0.0177423
1.155	0.0176104
1.158	0.0174769
1.161	0.0173421
1.164	0.0172062
1.167	0.0170692
1.17	0.0169314
1.173	0.0167929
1.176	0.0166539
1.179	0.0165145
1.182	0.0163749
1.185	0.0162352
1.188	0.0160955
1.191	0.0159559
1.194	0.0158167
1.197	0.0156779
1.2	0.0155397
1.203	0.0154021
