 x  	 F(x)  
0	0.0313413
0.003	0.0325173
0.006	0.0337241
0.009	0.0349621
0.012	0.036232
0.015	0.0375344
0.018	0.0388698
0.021	0.0402388
0.024	0.041642
0.027	0.04308
0.03	0.0445533
0.033	0.0460624
0.036	0.0476079
0.039	0.0491903
0.042	0.0508101
0.045	0.0524679
0.048	0.0541641
0.051	0.0558992
0.054	0.0576736
0.057	0.0594878
0.06	0.0613422
0.063	0.0632371
0.066	0.065173
0.069	0.0671501
0.072	0.0691689
0.075	0.0712295
0.078	0.0733322
0.081	0.0754772
0.084	0.0776648
0.087	0.079895
0.09	0.082168
0.093	0.0844839
0.096	0.0868427
0.099	0.0892443
0.102	0.0916888
0.105	0.094176
0.108	0.0967058
0.111	0.0992781
0.114	0.101892
0.117	0.104549
0.12	0.107247
0.123	0.109986
0.126	0.112765
0.129	0.115585
0.132	0.118445
0.135	0.121343
0.138	0.12428
0.141	0.127255
0.144	0.130267
0.147	0.133315
0.15	0.136398
0.153	0.139516
0.156	0.142667
0.159	0.14585
0.162	0.149064
0.165	0.152309
0.168	0.155583
0.171	0.158884
0.174	0.162212
0.177	0.165565
0.18	0.168942
0.183	0.172342
0.186	0.175763
0.189	0.179203
0.192	0.182661
0.195	0.186136
0.198	0.189626
0.201	0.19313
0.204	0.196646
0.207	0.200172
0.21	0.203707
0.213	0.207249
0.216	0.210797
0.219	0.214349
0.222	0.217904
0.225	0.221459
0.228	0.225014
0.231	0.228566
0.234	0.232115
0.237	0.235658
0.24	0.239195
0.243	0.242723
0.246	0.246241
0.249	0.249748
0.252	0.253243
0.255	0.256724
0.258	0.26019
0.261	0.263639
0.264	0.26707
0.267	0.270483
0.27	0.273876
0.273	0.277249
0.276	0.280599
0.279	0.283926
0.282	0.28723
0.285	0.290509
0.288	0.293763
0.291	0.296991
0.294	0.300192
0.297	0.303366
0.3	0.306512
0.303	0.30963
0.306	0.312719
0.309	0.315779
0.312	0.31881
0.315	0.321812
0.318	0.324784
0.321	0.327726
0.324	0.330639
0.327	0.333522
0.33	0.336375
0.333	0.339198
0.336	0.341992
0.339	0.344757
0.342	0.347494
0.345	0.350201
0.348	0.352881
0.351	0.355532
0.354	0.358157
0.357	0.360754
0.36	0.363326
0.363	0.365872
0.366	0.368392
0.369	0.370889
0.372	0.373362
0.375	0.375811
0.378	0.378239
0.381	0.380645
0.384	0.383031
0.387	0.385397
0.39	0.387744
0.393	0.390073
0.396	0.392385
0.399	0.394681
0.402	0.396962
0.405	0.399228
0.408	0.401481
0.411	0.403721
0.414	0.405951
0.417	0.40817
0.42	0.410379
0.423	0.41258
0.426	0.414774
0.429	0.416961
0.432	0.419143
0.435	0.421321
0.438	0.423495
0.441	0.425667
0.444	0.427837
0.447	0.430008
0.45	0.432178
0.453	0.434351
0.456	0.436526
0.459	0.438704
0.462	0.440887
0.465	0.443076
0.468	0.44527
0.471	0.447472
0.474	0.449682
0.477	0.4519
0.48	0.454128
0.483	0.456367
0.486	0.458617
0.489	0.460878
0.492	0.463153
0.495	0.465441
0.498	0.467742
0.501	0.470059
0.504	0.47239
0.507	0.474738
0.51	0.477101
0.513	0.479482
0.516	0.48188
0.519	0.484295
0.522	0.486728
0.525	0.489179
0.528	0.491649
0.531	0.494138
0.534	0.496646
0.537	0.499173
0.54	0.501719
0.543	0.504284
0.546	0.506869
0.549	0.509473
0.552	0.512096
0.555	0.514738
0.558	0.517398
0.561	0.520078
0.564	0.522775
0.567	0.525491
0.57	0.528224
0.573	0.530974
0.576	0.533741
0.579	0.536524
0.582	0.539323
0.585	0.542137
0.588	0.544964
0.591	0.547806
0.594	0.550661
0.597	0.553527
0.6	0.556405
0.603	0.559293
0.606	0.562191
0.609	0.565098
0.612	0.568012
0.615	0.570933
0.618	0.57386
0.621	0.576792
0.624	0.579727
0.627	0.582665
0.63	0.585604
0.633	0.588544
0.636	0.591484
0.639	0.594421
0.642	0.597356
0.645	0.600287
0.648	0.603213
0.651	0.606133
0.654	0.609045
0.657	0.611949
0.66	0.614844
0.663	0.617729
0.666	0.620601
0.669	0.623462
0.672	0.626308
0.675	0.629141
0.678	0.631957
0.681	0.634758
0.684	0.637541
0.687	0.640305
0.69	0.643051
0.693	0.645777
0.696	0.648482
0.699	0.651166
0.702	0.653828
0.705	0.656467
0.708	0.659083
0.711	0.661675
0.714	0.664243
0.717	0.666786
0.72	0.669304
0.723	0.671796
0.726	0.674261
0.729	0.676701
0.732	0.679114
0.735	0.6815
0.738	0.683859
0.741	0.686191
0.744	0.688496
0.747	0.690773
0.75	0.693024
0.753	0.695247
0.756	0.697442
0.759	0.699611
0.762	0.701753
0.765	0.703868
0.768	0.705957
0.771	0.708019
0.774	0.710055
0.777	0.712066
0.78	0.714051
0.783	0.716012
0.786	0.717948
0.789	0.71986
0.792	0.721749
0.795	0.723614
0.798	0.725457
0.801	0.727278
0.804	0.729077
0.807	0.730856
0.81	0.732614
0.813	0.734352
0.816	0.736072
0.819	0.737773
0.822	0.739457
0.825	0.741123
0.828	0.742773
0.831	0.744407
0.834	0.746027
0.837	0.747632
0.84	0.749224
0.843	0.750803
0.846	0.75237
0.849	0.753925
0.852	0.75547
0.855	0.757005
0.858	0.758531
0.861	0.760049
0.864	0.761559
0.867	0.763062
0.87	0.764559
0.873	0.76605
0.876	0.767537
0.879	0.76902
0.882	0.770499
0.885	0.771976
0.888	0.773451
0.891	0.774925
0.894	0.776398
0.897	0.777871
0.9	0.779345
0.903	0.78082
0.906	0.782297
0.909	0.783777
0.912	0.785259
0.915	0.786746
0.918	0.788236
0.921	0.789732
0.924	0.791232
0.927	0.792738
0.93	0.794251
0.933	0.79577
0.936	0.797296
0.939	0.798829
0.942	0.80037
0.945	0.801919
0.948	0.803476
0.951	0.805042
0.954	0.806617
0.957	0.808201
0.96	0.809794
0.963	0.811397
0.966	0.813009
0.969	0.81463
0.972	0.816262
0.975	0.817903
0.978	0.819554
0.981	0.821214
0.984	0.822885
0.987	0.824564
0.99	0.826253
0.993	0.827952
0.996	0.829659
0.999	0.831375
1.002	0.8331
1.005	0.834833
1.008	0.836574
1.011	0.838322
1.014	0.840078
1.017	0.84184
1.02	0.843609
1.023	0.845384
1.026	0.847164
1.029	0.848949
1.032	0.850738
1.035	0.852531
1.038	0.854327
1.041	0.856126
1.044	0.857927
1.047	0.85973
1.05	0.861533
1.053	0.863336
1.056	0.865138
1.059	0.86694
1.062	0.868739
1.065	0.870535
1.068	0.872329
1.071	0.874118
1.074	0.875902
1.077	0.877681
1.08	0.879453
1.083	0.881219
1.086	0.882977
1.089	0.884727
1.092	0.886468
1.095	0.888199
1.098	0.88992
1.101	0.89163
1.104	0.893329
1.107	0.895015
1.11	0.896689
1.113	0.898349
1.116	0.899995
1.119	0.901627
1.122	0.903244
1.125	0.904846
1.128	0.906432
1.131	0.908001
1.134	0.909553
1.137	0.911089
1.14	0.912606
1.143	0.914106
1.146	0.915587
1.149	0.91705
1.152	0.918495
1.155	0.91992
1.158	0.921325
1.161	0.922712
1.164	0.924078
1.167	0.925425
1.17	0.926752
1.173	0.928058
1.176	0.929345
1.179	0.930611
1.182	0.931858
1.185	0.933084
1.188	0.934289
1.191	0.935475
1.194	0.93664
1.197	0.937786
1.2	0.938911
1.203	0.940016
1.206	0.941102
1.209	0.942168
1.212	0.943215
1.215	0.944243
1.218	0.945251
1.221	0.94624
1.224	0.947211
1.227	0.948164
1.23	0.949098
1.233	0.950014
1.236	0.950912
1.239	0.951793
1.242	0.952657
1.245	0.953504
1.248	0.954334
1.251	0.955148
1.254	0.955946
1.257	0.956729
1.26	0.957495
1.263	0.958247
1.266	0.958984
1.269	0.959707
1.272	0.960415
1.275	0.961109
1.278	0.96179
