 x 	V[Y|X = x] 
0	0.0573912
0.003	0.0579207
0.006	0.058448
0.009	0.0589731
0.012	0.0594955
0.015	0.0600151
0.018	0.0605315
0.021	0.0610445
0.024	0.0615538
0.027	0.0620591
0.03	0.0625603
0.033	0.0630572
0.036	0.0635493
0.039	0.0640367
0.042	0.064519
0.045	0.064996
0.048	0.0654675
0.051	0.0659335
0.054	0.0663936
0.057	0.0668477
0.06	0.0672957
0.063	0.0677375
0.066	0.0681728
0.069	0.0686016
0.072	0.0690237
0.075	0.069439
0.078	0.0698475
0.081	0.070249
0.084	0.0706435
0.087	0.0710309
0.09	0.0714111
0.093	0.071784
0.096	0.0721497
0.099	0.0725081
0.102	0.0728592
0.105	0.0732029
0.108	0.0735392
0.111	0.0738682
0.114	0.0741897
0.117	0.0745039
0.12	0.0748107
0.123	0.0751101
0.126	0.0754022
0.129	0.075687
0.132	0.0759645
0.135	0.0762348
0.138	0.0764979
0.141	0.0767538
0.144	0.0770027
0.147	0.0772444
0.15	0.0774792
0.153	0.0777069
0.156	0.0779278
0.159	0.0781419
0.162	0.0783491
0.165	0.0785496
0.168	0.0787434
0.171	0.0789307
0.174	0.0791113
0.177	0.0792855
0.18	0.0794532
0.183	0.0796146
0.186	0.0797696
0.189	0.0799184
0.192	0.0800609
0.195	0.0801973
0.198	0.0803275
0.201	0.0804517
0.204	0.0805699
0.207	0.080682
0.21	0.0807882
0.213	0.0808885
0.216	0.080983
0.219	0.0810715
0.222	0.0811543
0.225	0.0812312
0.228	0.0813023
0.231	0.0813677
0.234	0.0814273
0.237	0.0814811
0.24	0.0815292
0.243	0.0815716
0.246	0.0816082
0.249	0.081639
0.252	0.081664
0.255	0.0816833
0.258	0.0816967
0.261	0.0817043
0.264	0.081706
0.267	0.0817018
0.27	0.0816917
0.273	0.0816756
0.276	0.0816535
0.279	0.0816254
0.282	0.0815911
0.285	0.0815507
0.288	0.0815042
0.291	0.0814513
0.294	0.0813922
0.297	0.0813267
0.3	0.0812548
0.303	0.0811764
0.306	0.0810915
0.309	0.0810001
0.312	0.080902
0.315	0.0807972
0.318	0.0806856
0.321	0.0805673
0.324	0.0804421
0.327	0.08031
0.33	0.080171
0.333	0.080025
0.336	0.079872
0.339	0.079712
0.342	0.079545
0.345	0.0793708
0.348	0.0791896
0.351	0.0790013
0.354	0.0788059
0.357	0.0786034
0.36	0.0783939
0.363	0.0781774
0.366	0.0779539
0.369	0.0777234
0.372	0.077486
0.375	0.0772419
0.378	0.076991
0.381	0.0767335
0.384	0.0764694
0.387	0.0761989
0.39	0.0759221
0.393	0.0756391
0.396	0.0753501
0.399	0.0750552
0.402	0.0747546
0.405	0.0744485
0.408	0.0741371
0.411	0.0738205
0.414	0.073499
0.417	0.0731729
0.42	0.0728422
0.423	0.0725074
0.426	0.0721685
0.429	0.071826
0.432	0.0714799
0.435	0.0711308
0.438	0.0707787
0.441	0.0704239
0.444	0.0700669
0.447	0.0697078
0.45	0.069347
0.453	0.0689847
0.456	0.0686212
0.459	0.0682569
0.462	0.0678921
0.465	0.067527
0.468	0.0671619
0.471	0.0667972
0.474	0.0664331
0.477	0.0660699
0.48	0.0657079
0.483	0.0653474
0.486	0.0649886
0.489	0.0646318
0.492	0.0642773
0.495	0.0639253
0.498	0.0635761
0.501	0.0632299
0.504	0.0628868
0.507	0.0625472
0.51	0.0622113
0.513	0.0618791
0.516	0.061551
0.519	0.061227
0.522	0.0609074
0.525	0.0605923
0.528	0.0602818
0.531	0.0599761
0.534	0.0596753
0.537	0.0593795
0.54	0.0590888
0.543	0.0588033
0.546	0.0585231
0.549	0.0582482
0.552	0.0579787
0.555	0.0577146
0.558	0.057456
0.561	0.0572029
0.564	0.0569554
0.567	0.0567134
0.57	0.056477
0.573	0.0562461
0.576	0.0560208
0.579	0.055801
0.582	0.0555867
0.585	0.0553779
0.588	0.0551745
0.591	0.0549765
0.594	0.0547838
0.597	0.0545964
0.6	0.0544143
0.603	0.0542373
0.606	0.0540654
0.609	0.0538985
0.612	0.0537366
0.615	0.0535796
0.618	0.0534274
0.621	0.0532798
0.624	0.0531369
0.627	0.0529986
0.63	0.0528646
0.633	0.052735
0.636	0.0526097
0.639	0.0524885
0.642	0.0523714
0.645	0.0522582
0.648	0.0521489
0.651	0.0520433
0.654	0.0519413
0.657	0.0518429
0.66	0.0517479
0.663	0.0516563
0.666	0.0515679
0.669	0.0514826
0.672	0.0514002
0.675	0.0513208
0.678	0.0512442
0.681	0.0511703
0.684	0.0510989
0.687	0.0510299
0.69	0.0509634
0.693	0.050899
0.696	0.0508368
0.699	0.0507767
0.702	0.0507184
0.705	0.0506619
0.708	0.0506071
0.711	0.0505539
0.714	0.0505022
0.717	0.0504518
0.72	0.0504026
0.723	0.0503546
0.726	0.0503077
0.729	0.0502616
0.732	0.0502164
0.735	0.0501719
0.738	0.050128
0.741	0.0500845
0.744	0.0500415
0.747	0.0499987
0.75	0.0499561
0.753	0.0499136
0.756	0.049871
0.759	0.0498284
0.762	0.0497855
0.765	0.0497422
0.768	0.0496986
0.771	0.0496545
0.774	0.0496097
0.777	0.0495643
0.78	0.0495181
0.783	0.0494711
0.786	0.0494231
0.789	0.0493741
0.792	0.0493241
0.795	0.0492728
0.798	0.0492204
0.801	0.0491667
0.804	0.0491117
0.807	0.0490553
0.81	0.0489975
0.813	0.0489382
0.816	0.0488774
0.819	0.048815
0.822	0.0487511
0.825	0.0486855
0.828	0.0486184
0.831	0.0485496
0.834	0.0484792
0.837	0.0484071
0.84	0.0483334
0.843	0.0482581
0.846	0.0481812
0.849	0.0481026
0.852	0.0480225
0.855	0.0479408
0.858	0.0478576
0.861	0.0477729
0.864	0.0476868
0.867	0.0475992
0.87	0.0475103
0.873	0.0474201
0.876	0.0473287
0.879	0.047236
0.882	0.0471423
0.885	0.0470474
0.888	0.0469516
0.891	0.0468548
0.894	0.0467572
0.897	0.0466588
0.9	0.0465596
0.903	0.0464599
0.906	0.0463595
0.909	0.0462586
0.912	0.0461573
0.915	0.0460557
0.918	0.0459537
0.921	0.0458516
0.924	0.0457493
0.927	0.0456469
0.93	0.0455445
0.933	0.0454422
0.936	0.0453399
0.939	0.0452378
0.942	0.045136
0.945	0.0450344
0.948	0.0449332
