 x  	 F(x)  
0	0.00336618
0.003	0.00596506
0.006	0.00856388
0.009	0.0111626
0.012	0.0137613
0.015	0.0163599
0.018	0.0189585
0.021	0.0215569
0.024	0.0241553
0.027	0.0267536
0.03	0.0294878
0.033	0.0327915
0.036	0.0359758
0.039	0.03916
0.042	0.0423444
0.045	0.0455288
0.048	0.0487133
0.051	0.0518978
0.054	0.0550823
0.057	0.058267
0.06	0.0615674
0.063	0.0644767
0.066	0.0672357
0.069	0.0699947
0.072	0.0727536
0.075	0.0755123
0.078	0.0782709
0.081	0.0810295
0.084	0.0837879
0.087	0.0865462
0.09	0.0894472
0.093	0.09262
0.096	0.0956638
0.099	0.0987078
0.102	0.101752
0.105	0.104796
0.108	0.107841
0.111	0.110885
0.114	0.11393
0.117	0.116975
0.12	0.120145
0.123	0.123073
0.126	0.125869
0.129	0.128664
0.132	0.13146
0.135	0.134255
0.138	0.13705
0.141	0.139845
0.144	0.14264
0.147	0.145435
0.15	0.148362
0.153	0.151492
0.156	0.154499
0.159	0.157507
0.162	0.160515
0.165	0.163523
0.168	0.166531
0.171	0.169539
0.174	0.172547
0.177	0.175556
0.18	0.178691
0.183	0.181865
0.186	0.184912
0.189	0.187958
0.192	0.191005
0.195	0.194052
0.198	0.197098
0.201	0.200144
0.204	0.20319
0.207	0.206236
0.21	0.209403
0.213	0.212191
0.216	0.214835
0.219	0.217478
0.222	0.220122
0.225	0.222765
0.228	0.225408
0.231	0.228051
0.234	0.230694
0.237	0.233337
0.24	0.236143
0.243	0.239167
0.246	0.242071
0.249	0.244975
0.252	0.247879
0.255	0.250784
0.258	0.253689
0.261	0.256595
0.264	0.2595
0.267	0.262407
0.27	0.265463
0.273	0.268528
0.276	0.271487
0.279	0.274447
0.282	0.277406
0.285	0.280366
0.288	0.283326
0.291	0.286285
0.294	0.289245
0.297	0.292204
0.3	0.295289
0.303	0.298208
0.306	0.301013
0.309	0.303817
0.312	0.306621
0.315	0.309425
0.318	0.312229
0.321	0.315033
0.324	0.317837
0.327	0.32064
0.33	0.323578
0.333	0.3265
0.336	0.329298
0.339	0.332097
0.342	0.334895
0.345	0.337694
0.348	0.340493
0.351	0.343292
0.354	0.346092
0.357	0.348891
0.36	0.351814
0.363	0.354784
0.366	0.357632
0.369	0.36048
0.372	0.363328
0.375	0.366176
0.378	0.369024
0.381	0.371872
0.384	0.37472
0.387	0.377568
0.39	0.380525
0.393	0.383527
0.396	0.3864
0.399	0.389273
0.402	0.392145
0.405	0.395017
0.408	0.39789
0.411	0.400761
0.414	0.403633
0.417	0.406505
0.42	0.409484
0.423	0.412152
0.426	0.414671
0.429	0.417191
0.432	0.419711
0.435	0.422231
0.438	0.42475
0.441	0.42727
0.444	0.42979
0.447	0.432309
