 x  	 F(x)  
0	0.0448215
0.003	0.044768
0.006	0.0447151
0.009	0.0446627
0.012	0.0446108
0.015	0.0445594
0.018	0.0449606
0.021	0.0464038
0.024	0.0478678
0.027	0.0493528
0.03	0.0508589
0.033	0.0523864
0.036	0.0539354
0.039	0.0555062
0.042	0.057099
0.045	0.0587139
0.048	0.0603512
0.051	0.0620109
0.054	0.0636935
0.057	0.0653989
0.06	0.0671273
0.063	0.0688791
0.066	0.0706543
0.069	0.072453
0.072	0.0742756
0.075	0.076122
0.078	0.0779926
0.081	0.0798873
0.084	0.0818065
0.087	0.0837502
0.09	0.0857186
0.093	0.0877118
0.096	0.0897299
0.099	0.0917731
0.102	0.0938414
0.105	0.095935
0.108	0.098054
0.111	0.100199
0.114	0.102369
0.117	0.104564
0.12	0.106786
0.123	0.109033
0.126	0.111306
0.129	0.113605
0.132	0.11593
0.135	0.118281
0.138	0.120658
0.141	0.123061
0.144	0.12549
0.147	0.127946
0.15	0.130427
0.153	0.132934
0.156	0.135467
0.159	0.138027
0.162	0.140612
0.165	0.143223
0.168	0.14586
0.171	0.148522
0.174	0.15121
0.177	0.153924
0.18	0.156663
0.183	0.159427
0.186	0.162216
0.189	0.16503
0.192	0.167869
0.195	0.170733
0.198	0.173621
0.201	0.176533
0.204	0.17947
0.207	0.18243
0.21	0.185414
0.213	0.188421
0.216	0.191451
0.219	0.194503
0.222	0.197578
0.225	0.200676
0.228	0.203795
0.231	0.206936
0.234	0.210097
0.237	0.21328
0.24	0.216483
0.243	0.219706
0.246	0.222949
0.249	0.22621
0.252	0.229491
0.255	0.23279
0.258	0.236107
0.261	0.239441
0.264	0.242793
0.267	0.246161
0.27	0.249544
0.273	0.252944
0.276	0.256358
0.279	0.259787
0.282	0.263229
0.285	0.266685
0.288	0.270154
0.291	0.273635
0.294	0.277127
0.297	0.280631
0.3	0.284145
0.303	0.287669
0.306	0.291202
0.309	0.294743
0.312	0.298293
0.315	0.301849
0.318	0.305413
0.321	0.308982
0.324	0.312557
0.327	0.316136
0.33	0.319719
0.333	0.323306
0.336	0.326895
0.339	0.330486
0.342	0.334079
0.345	0.337672
0.348	0.341265
0.351	0.344857
0.354	0.348448
0.357	0.352036
0.36	0.355621
0.363	0.359203
0.366	0.362781
0.369	0.366354
0.372	0.369921
0.375	0.373482
0.378	0.377035
0.381	0.380581
0.384	0.384119
0.387	0.387648
0.39	0.391167
0.393	0.394675
0.396	0.398173
0.399	0.401659
0.402	0.405132
0.405	0.408593
0.408	0.41204
0.411	0.415473
0.414	0.418892
0.417	0.422295
0.42	0.425682
0.423	0.429052
0.426	0.432405
0.429	0.435741
0.432	0.439058
0.435	0.442357
0.438	0.445637
0.441	0.448896
0.444	0.452136
0.447	0.455355
0.45	0.458552
0.453	0.461728
0.456	0.464882
0.459	0.468013
0.462	0.471121
0.465	0.474206
0.468	0.477267
0.471	0.480303
0.474	0.483316
0.477	0.486303
0.48	0.489265
0.483	0.492201
0.486	0.495112
0.489	0.497997
0.492	0.500855
0.495	0.503686
0.498	0.50649
0.501	0.509267
0.504	0.512017
0.507	0.514739
0.51	0.517433
0.513	0.520099
0.516	0.522737
0.519	0.525347
0.522	0.527928
0.525	0.53048
0.528	0.533004
0.531	0.535499
0.534	0.537965
0.537	0.540402
0.54	0.542809
0.543	0.545188
0.546	0.547538
0.549	0.549858
0.552	0.552149
0.555	0.55441
0.558	0.556643
0.561	0.558846
0.564	0.56102
0.567	0.563165
0.57	0.565281
0.573	0.567368
0.576	0.569425
0.579	0.571454
0.582	0.573454
0.585	0.575425
0.588	0.577368
0.591	0.579282
0.594	0.581168
0.597	0.583025
0.6	0.584854
0.603	0.586656
0.606	0.588429
0.609	0.590175
0.612	0.591893
0.615	0.593584
0.618	0.595248
0.621	0.596884
0.624	0.598494
0.627	0.600077
0.63	0.601634
0.633	0.603165
0.636	0.604669
0.639	0.606148
0.642	0.607601
0.645	0.609029
0.648	0.610431
0.651	0.611809
0.654	0.613162
0.657	0.614491
0.66	0.615795
0.663	0.617075
0.666	0.618332
0.669	0.619565
0.672	0.620775
0.675	0.621962
0.678	0.623126
0.681	0.624267
0.684	0.625387
0.687	0.626768
0.69	0.628196
0.693	0.629641
0.696	0.631103
0.699	0.632583
0.702	0.634081
0.705	0.635596
0.708	0.637128
0.711	0.638678
0.714	0.640245
0.717	0.64183
0.72	0.643431
0.723	0.64505
0.726	0.646687
0.729	0.64834
0.732	0.65001
0.735	0.651697
0.738	0.653401
0.741	0.655121
0.744	0.656858
0.747	0.658612
0.75	0.660382
0.753	0.662167
0.756	0.663969
0.759	0.665787
0.762	0.667621
0.765	0.66947
0.768	0.671334
0.771	0.673214
0.774	0.675108
0.777	0.677018
0.78	0.678942
0.783	0.68088
0.786	0.682833
0.789	0.684799
0.792	0.686779
0.795	0.688773
0.798	0.69078
0.801	0.692799
0.804	0.694832
0.807	0.696877
0.81	0.698934
0.813	0.701003
0.816	0.703083
0.819	0.705175
0.822	0.707278
0.825	0.709392
0.828	0.711516
0.831	0.71365
0.834	0.715794
0.837	0.717947
0.84	0.72011
0.843	0.722281
0.846	0.72446
0.849	0.726648
0.852	0.728844
0.855	0.731047
0.858	0.733257
0.861	0.735473
0.864	0.737696
0.867	0.739925
0.87	0.74216
0.873	0.7444
0.876	0.746644
0.879	0.748894
0.882	0.751147
0.885	0.753404
0.888	0.755665
0.891	0.757928
0.894	0.760194
0.897	0.762463
0.9	0.764733
0.903	0.767005
0.906	0.769278
0.909	0.771552
0.912	0.773826
0.915	0.7761
0.918	0.778373
0.921	0.780646
0.924	0.782918
0.927	0.785189
0.93	0.787457
0.933	0.789724
0.936	0.791988
0.939	0.794249
0.942	0.796507
0.945	0.798761
0.948	0.801011
0.951	0.803257
0.954	0.805498
0.957	0.807734
0.96	0.809966
0.963	0.812191
0.966	0.814411
0.969	0.816624
0.972	0.818831
0.975	0.821031
0.978	0.823224
0.981	0.825409
0.984	0.827587
0.987	0.829756
0.99	0.831918
0.993	0.834071
0.996	0.836215
0.999	0.83835
1.002	0.840476
1.005	0.842592
1.008	0.844698
1.011	0.846795
1.014	0.848881
1.017	0.850957
1.02	0.853022
1.023	0.855076
1.026	0.857119
1.029	0.859151
1.032	0.861171
1.035	0.86318
1.038	0.865177
1.041	0.867162
1.044	0.869135
1.047	0.871095
1.05	0.873043
1.053	0.874979
1.056	0.876902
1.059	0.878812
1.062	0.880709
1.065	0.882593
1.068	0.884464
1.071	0.886322
1.074	0.888167
1.077	0.889998
1.08	0.891815
1.083	0.893619
1.086	0.895409
1.089	0.897186
1.092	0.898948
1.095	0.900697
1.098	0.902432
1.101	0.904153
1.104	0.905861
1.107	0.907554
1.11	0.909233
1.113	0.910898
1.116	0.912549
1.119	0.914186
1.122	0.915809
1.125	0.917418
1.128	0.919013
1.131	0.920594
1.134	0.922161
1.137	0.923713
1.14	0.925252
1.143	0.926777
1.146	0.928288
1.149	0.929785
1.152	0.931268
1.155	0.932737
1.158	0.934192
1.161	0.935634
1.164	0.937062
1.167	0.938476
1.17	0.939877
1.173	0.941264
1.176	0.942638
1.179	0.943998
1.182	0.945345
1.185	0.946678
1.188	0.947999
1.191	0.949306
1.194	0.9506
1.197	0.951882
1.2	0.95315
1.203	0.954406
