 x  	 F(x)  
0	0.0443006
0.003	0.0450567
0.006	0.0461207
0.009	0.047504
0.012	0.0492161
0.015	0.0512643
0.018	0.0536532
0.021	0.0563842
0.024	0.0594551
0.027	0.0628597
0.03	0.0665868
0.033	0.0706208
0.036	0.0749405
0.039	0.0795197
0.042	0.0843265
0.045	0.0893244
0.048	0.0944718
0.051	0.0997235
0.054	0.105031
0.057	0.110343
0.06	0.115609
0.063	0.120777
0.066	0.125799
0.069	0.13063
0.072	0.135228
0.075	0.139561
0.078	0.1436
0.081	0.147326
0.084	0.150729
0.087	0.153808
0.09	0.15657
0.093	0.159029
0.096	0.161209
0.099	0.16314
0.102	0.164857
0.105	0.166401
0.108	0.167815
0.111	0.169147
0.114	0.170442
0.117	0.171747
0.12	0.17311
0.123	0.174572
0.126	0.176175
0.129	0.177954
0.132	0.179941
0.135	0.182162
0.138	0.184638
0.141	0.187382
0.144	0.190403
0.147	0.1937
0.15	0.19727
0.153	0.2011
0.156	0.205172
0.159	0.209463
0.162	0.213944
0.165	0.218582
0.168	0.22334
0.171	0.22818
0.174	0.23306
0.177	0.237939
0.18	0.242774
0.183	0.247525
0.186	0.252155
0.189	0.256628
0.192	0.260912
0.195	0.264982
0.198	0.268814
0.201	0.272392
0.204	0.275706
0.207	0.278749
0.21	0.281523
0.213	0.284032
0.216	0.286288
0.219	0.288305
0.222	0.290104
0.225	0.291708
0.228	0.293144
0.231	0.294441
0.234	0.29563
0.237	0.296744
0.24	0.297816
0.243	0.298879
0.246	0.299966
0.249	0.301109
0.252	0.302338
0.255	0.303682
0.258	0.305165
0.261	0.306809
0.264	0.308635
0.267	0.310657
0.27	0.312885
0.273	0.315327
0.276	0.317983
0.279	0.320852
0.282	0.323925
0.285	0.32719
0.288	0.330629
0.291	0.33422
0.294	0.337938
0.297	0.341753
0.3	0.345633
0.303	0.349542
0.306	0.353443
0.309	0.3573
0.312	0.361075
0.315	0.364732
0.318	0.368237
0.321	0.371562
0.324	0.37468
0.327	0.37757
0.33	0.38022
0.333	0.382622
0.336	0.384776
0.339	0.386691
0.342	0.388382
0.345	0.389872
0.348	0.391191
0.351	0.392374
0.354	0.393463
0.357	0.3945
0.36	0.395532
0.363	0.396605
0.366	0.397765
0.369	0.399053
0.372	0.400509
0.375	0.402165
0.378	0.404047
0.381	0.406175
0.384	0.40856
0.387	0.411206
0.39	0.414108
0.393	0.417255
0.396	0.420628
0.399	0.424203
0.402	0.42795
0.405	0.431837
0.408	0.435826
0.411	0.439882
0.414	0.443964
0.417	0.448036
0.42	0.452061
0.423	0.456004
0.426	0.459834
0.429	0.463523
0.432	0.467046
0.435	0.470382
0.438	0.473517
0.441	0.476438
0.444	0.479139
0.447	0.481617
0.45	0.483874
0.453	0.485916
0.456	0.487755
