 x  	 F(x)  
0	0.00316576
0.003	0.00423618
0.006	0.00599912
0.009	0.00862624
0.012	0.0121575
0.015	0.0162984
0.018	0.0204419
0.021	0.0239778
0.024	0.0266055
0.027	0.0283619
0.03	0.0294516
0.033	0.030794
0.036	0.0329476
0.039	0.0361386
0.042	0.0403885
0.045	0.0453163
0.048	0.050194
0.051	0.0543243
0.054	0.0573861
0.057	0.0594417
0.06	0.0607339
0.063	0.0619163
0.066	0.0637962
0.069	0.0666039
0.072	0.0704074
0.075	0.0749237
0.078	0.0795122
0.081	0.0834886
0.084	0.0864831
0.087	0.0885054
0.09	0.0897694
0.093	0.0910989
0.096	0.0932202
0.099	0.0963537
0.102	0.100507
0.105	0.105294
0.108	0.110002
0.111	0.113966
0.114	0.116891
0.117	0.118847
0.12	0.120072
0.123	0.121294
0.126	0.123214
0.129	0.12604
0.132	0.129807
0.135	0.134211
0.138	0.13863
0.141	0.142433
0.144	0.145291
0.147	0.147229
0.15	0.148449
0.153	0.149797
0.156	0.151921
0.159	0.155033
0.162	0.159142
0.165	0.163886
0.168	0.168584
0.171	0.172584
0.174	0.175578
0.177	0.177609
0.18	0.178901
0.183	0.180129
0.186	0.182067
0.189	0.184939
0.192	0.188803
0.195	0.193376
0.198	0.198034
0.201	0.202102
0.204	0.205207
0.207	0.207342
0.21	0.208709
0.213	0.209838
0.216	0.211665
0.219	0.214434
0.222	0.218217
0.225	0.222723
0.228	0.22729
0.231	0.231219
0.234	0.234146
0.237	0.236098
0.24	0.237304
0.243	0.238671
0.246	0.240838
0.249	0.244011
0.252	0.248165
0.255	0.25288
0.258	0.25744
0.261	0.261217
0.264	0.263963
0.267	0.265777
0.27	0.266907
0.273	0.268239
0.276	0.270284
0.279	0.273217
0.282	0.277027
0.285	0.281379
0.288	0.285675
0.291	0.289345
0.294	0.292114
0.297	0.294016
0.3	0.295242
0.303	0.296437
0.306	0.298319
0.309	0.301095
0.312	0.304818
0.315	0.309211
0.318	0.313676
0.321	0.317571
0.324	0.320539
0.327	0.322572
0.33	0.323863
0.333	0.325142
0.336	0.327157
0.339	0.330093
0.342	0.333938
0.345	0.338329
0.348	0.342632
0.351	0.346261
0.354	0.348956
0.357	0.350774
0.36	0.351925
0.363	0.353191
0.366	0.35514
0.369	0.357947
0.372	0.36162
0.375	0.365863
0.378	0.370109
0.381	0.37379
0.384	0.376606
0.387	0.378565
0.39	0.37984
0.393	0.380985
0.396	0.3828
0.399	0.38551
0.402	0.389191
0.405	0.393599
0.408	0.398145
0.411	0.402164
0.414	0.405261
0.417	0.407404
0.42	0.408779
0.423	0.409818
0.426	0.411487
0.429	0.414002
0.432	0.41741
0.435	0.421428
0.438	0.425463
0.441	0.428915
0.444	0.431484
0.447	0.433205
0.45	0.434276
0.453	0.43546
0.456	0.437333
0.459	0.440088
0.462	0.443734
0.465	0.447943
0.468	0.452102
0.471	0.455622
0.474	0.458235
0.477	0.45999
0.48	0.461092
0.483	0.462247
0.486	0.464064
0.489	0.466736
0.492	0.470297
0.495	0.474465
0.498	0.47866
0.501	0.482287
0.504	0.485034
0.507	0.486916
0.51	0.488119
0.513	0.489157
0.516	0.490818
0.519	0.493317
0.522	0.496724
0.525	0.500794
0.528	0.504953
0.531	0.508579
0.534	0.511326
0.537	0.513194
0.54	0.514371
0.543	0.515443
0.546	0.517176
0.549	0.519782
0.552	0.523305
0.555	0.527441
0.558	0.531568
0.561	0.535069
0.564	0.537653
0.567	0.53937
0.57	0.540431
0.573	0.541471
0.576	0.543123
0.579	0.54556
0.582	0.548793
0.585	0.552524
0.588	0.556194
0.591	0.559282
0.594	0.561554
0.597	0.563066
0.6	0.564014
0.603	0.565111
0.606	0.566844
0.609	0.569391
0.612	0.572768
0.615	0.576673
0.618	0.580536
0.621	0.583808
0.624	0.586231
0.627	0.587854
0.63	0.588869
0.633	0.590013
0.636	0.591805
0.639	0.594413
0.642	0.597832
0.645	0.601747
0.648	0.605597
0.651	0.608853
0.654	0.611275
0.657	0.612912
0.66	0.613947
0.663	0.614928
0.666	0.616463
0.669	0.618711
0.672	0.621694
0.675	0.625176
0.678	0.628675
0.681	0.631699
0.684	0.633991
0.687	0.63556
0.69	0.63656
0.693	0.637579
0.696	0.639195
0.699	0.641582
0.702	0.644774
0.705	0.648518
0.708	0.652293
0.711	0.655561
0.714	0.658037
0.717	0.659732
0.72	0.660811
0.723	0.661404
0.726	0.662364
0.729	0.663883
0.732	0.666126
0.735	0.66913
0.738	0.672663
0.741	0.676235
0.744	0.679337
0.747	0.681697
0.75	0.683318
0.753	0.684359
0.756	0.685
0.759	0.685892
0.762	0.687343
0.765	0.689542
0.768	0.692554
0.771	0.696158
0.774	0.699828
0.777	0.703001
0.78	0.705376
0.783	0.706967
0.786	0.707952
0.789	0.708856
0.792	0.710319
0.795	0.712501
0.798	0.71541
0.801	0.718762
0.804	0.722039
0.807	0.724767
0.81	0.726754
0.813	0.728063
0.816	0.728873
0.819	0.729701
0.822	0.731009
0.825	0.732942
0.828	0.735527
0.831	0.738554
0.834	0.74159
0.837	0.744197
0.84	0.746153
0.843	0.747477
0.846	0.748314
0.849	0.749083
0.852	0.750327
0.855	0.752202
0.858	0.754754
0.861	0.757781
0.864	0.76084
0.867	0.763471
0.87	0.765436
0.873	0.766756
0.876	0.767578
0.879	0.768374
0.882	0.769666
0.885	0.771617
0.888	0.774263
0.891	0.777379
0.894	0.780491
0.897	0.783128
0.9	0.785068
0.903	0.78635
0.906	0.787139
0.909	0.787931
0.912	0.789195
0.915	0.791071
0.918	0.793573
0.921	0.796472
0.924	0.799336
0.927	0.801752
0.93	0.803533
0.933	0.804722
0.936	0.805464
0.939	0.806171
0.942	0.807303
0.945	0.808998
0.948	0.811298
0.951	0.814027
0.954	0.816792
0.957	0.819181
0.96	0.820976
0.963	0.822187
0.966	0.822946
0.969	0.82362
0.972	0.824714
0.975	0.82637
0.978	0.828624
0.981	0.831291
0.984	0.833973
0.987	0.836261
0.99	0.837958
0.993	0.839089
0.996	0.839792
0.999	0.840408
1.002	0.841408
1.005	0.842924
1.008	0.844995
1.011	0.847454
1.014	0.849933
1.017	0.852052
1.02	0.853621
1.023	0.854665
1.026	0.855311
1.029	0.855907
1.032	0.85688
1.035	0.858359
1.038	0.86038
1.041	0.862775
1.044	0.865174
1.047	0.867209
1.05	0.868703
1.053	0.869687
1.056	0.87029
1.059	0.870883
1.062	0.871842
1.065	0.873286
1.068	0.875235
1.071	0.877516
1.074	0.879778
1.077	0.881683
1.08	0.883078
1.083	0.884
1.086	0.884568
1.089	0.885131
1.092	0.886044
1.095	0.887425
1.098	0.88931
1.101	0.891545
1.104	0.893794
1.107	0.895711
1.11	0.897128
1.113	0.898067
1.116	0.898645
1.119	0.899158
1.122	0.899996
1.125	0.901266
1.128	0.90299
1.131	0.905016
1.134	0.907031
1.137	0.908728
1.14	0.909967
1.143	0.910782
1.146	0.911282
1.149	0.911755
1.152	0.912521
1.155	0.913678
1.158	0.91525
1.161	0.917103
1.164	0.918954
1.167	0.920521
1.17	0.921672
1.173	0.922433
1.176	0.922901
1.179	0.923368
1.182	0.924128
1.185	0.925279
1.188	0.926845
1.191	0.928692
1.194	0.930536
1.197	0.932095
1.2	0.933239
1.203	0.933993
1.206	0.934454
1.209	0.934866
1.212	0.935532
1.215	0.936534
1.218	0.937887
1.221	0.939471
1.224	0.941042
1.227	0.942365
1.23	0.943333
1.233	0.943971
1.236	0.944362
1.239	0.944764
1.242	0.945409
1.245	0.946374
1.248	0.947672
1.251	0.94919
1.254	0.950701
1.257	0.951982
1.26	0.952928
1.263	0.953558
1.266	0.95395
1.269	0.954328
1.272	0.954939
1.275	0.955864
1.278	0.95713
1.281	0.958637
1.284	0.960164
1.287	0.961476
1.29	0.962454
1.293	0.963108
1.296	0.963514
1.299	0.963754
1.302	0.964147
1.305	0.964748
1.308	0.965574
1.311	0.966558
1.314	0.96755
1.317	0.968394
1.32	0.969016
1.323	0.969427
1.326	0.969679
1.329	0.96993
1.332	0.970341
1.335	0.97097
1.338	0.971833
1.341	0.972858
1.344	0.973888
1.347	0.974759
1.35	0.975396
1.353	0.975815
1.356	0.97607
1.359	0.976321
1.362	0.976733
1.365	0.977359
1.368	0.978214
1.371	0.979225
1.374	0.980232
1.377	0.98108
1.38	0.981698
1.383	0.982104
1.386	0.982351
1.389	0.982561
1.392	0.982903
1.395	0.983423
1.398	0.984134
1.401	0.984976
1.404	0.985817
1.407	0.986529
1.41	0.98705
1.413	0.987392
1.416	0.987602
1.419	0.987797
1.422	0.988116
1.425	0.9886
1.428	0.989262
1.431	0.990043
1.434	0.990823
1.437	0.991481
1.44	0.991962
1.443	0.992278
1.446	0.992472
1.449	0.992575
1.452	0.992743
1.455	0.992999
1.458	0.993348
1.461	0.993762
1.464	0.994176
1.467	0.994527
1.47	0.994783
1.473	0.994952
1.476	0.995055
1.479	0.995172
1.482	0.995362
1.485	0.995651
1.488	0.996046
1.491	0.996513
1.494	0.996979
1.497	0.997373
1.5	0.997661
1.503	0.99785
1.506	0.997966
1.509	0.998023
1.512	0.998115
1.515	0.998255
1.518	0.998447
1.521	0.998674
1.524	0.998901
1.527	0.999093
1.53	0.999234
1.533	0.999326
1.536	0.999383
1.539	0.999408
1.542	0.999449
1.545	0.999511
1.548	0.999596
1.551	0.999696
1.554	0.999797
1.557	0.999882
1.56	0.999944
1.563	0.999985
1.566	1.00001
1.569	1.00002
1.572	1.00004
1.575	1.00006
1.578	1.0001
1.581	1.00014
1.584	1.00018
1.587	1.00022
1.59	1.00024
1.593	1.00026
1.596	1.00027
1.599	1.00022
1.602	1.00012
1.605	0.999981
1.608	0.999788
1.611	0.999559
1.614	0.99933
1.617	0.999137
1.62	0.998996
1.623	0.998904
1.626	0.998847
1.629	0.998761
1.632	0.998619
1.635	0.998405
1.638	0.998114
1.641	0.997771
1.644	0.997429
1.647	0.997141
1.65	0.996931
1.653	0.996792
1.656	0.996707
1.659	0.996583
1.662	0.99638
1.665	0.996072
1.668	0.995651
1.671	0.995152
1.674	0.994652
1.677	0.994227
1.68	0.993914
1.683	0.993707
1.686	0.99358
1.689	0.993408
1.692	0.993126
1.695	0.992696
1.698	0.992106
1.701	0.991406
1.704	0.990705
1.707	0.99011
1.71	0.989674
1.713	0.989387
1.716	0.989211
1.719	0.989036
1.722	0.98875
1.725	0.988315
1.728	0.987721
1.731	0.987018
1.734	0.986316
1.737	0.985724
1.74	0.985291
1.743	0.985007
1.746	0.984834
1.749	0.984623
1.752	0.984279
1.755	0.983758
1.758	0.983048
1.761	0.982209
1.764	0.981371
1.767	0.980663
1.77	0.980144
1.773	0.979801
1.776	0.979591
1.779	0.979322
1.782	0.978881
1.785	0.97821
1.788	0.977288
1.791	0.976192
1.794	0.975089
1.797	0.97415
1.8	0.973459
1.803	0.973003
1.806	0.972723
1.809	0.97245
1.812	0.972002
1.815	0.971316
1.818	0.970373
1.821	0.969252
1.824	0.968129
