 x  	 F(x)  
0	0.827588
0.003	0.827588
0.006	0.827588
0.009	0.827588
0.012	0.827588
0.015	0.827588
0.018	0.827588
0.021	0.827588
0.024	0.827588
0.027	0.827588
0.03	0.827588
0.033	0.827588
0.036	0.827588
0.039	0.827588
0.042	0.827588
0.045	0.827588
0.048	0.827588
0.051	0.827588
0.054	0.827588
0.057	0.827588
0.06	0.827588
0.063	0.827588
0.066	0.827588
0.069	0.827588
0.072	0.827588
0.075	0.827588
0.078	0.827588
0.081	0.827588
0.084	0.827588
0.087	0.827588
0.09	0.827588
0.093	0.827588
0.096	0.827588
0.099	0.827588
0.102	0.827588
0.105	0.827588
0.108	0.827588
0.111	0.827588
0.114	0.827588
0.117	0.827588
0.12	0.827588
0.123	0.827062
0.126	0.826283
0.129	0.825505
0.132	0.824727
0.135	0.823948
0.138	0.823169
0.141	0.822391
0.144	0.821612
0.147	0.820833
0.15	0.820054
0.153	0.819275
0.156	0.818495
0.159	0.817716
0.162	0.816937
0.165	0.816157
0.168	0.815378
0.171	0.814598
0.174	0.813818
0.177	0.813038
0.18	0.812258
0.183	0.811478
0.186	0.810698
0.189	0.809917
0.192	0.809137
0.195	0.808356
0.198	0.807576
0.201	0.806795
0.204	0.806014
0.207	0.805233
0.21	0.804452
0.213	0.803671
0.216	0.80289
0.219	0.802108
0.222	0.801327
0.225	0.800546
0.228	0.799764
0.231	0.798982
0.234	0.7982
0.237	0.797418
0.24	0.796636
0.243	0.795854
0.246	0.795072
0.249	0.79429
0.252	0.793507
0.255	0.792725
0.258	0.791942
0.261	0.791159
0.264	0.790377
0.267	0.789594
0.27	0.788811
0.273	0.788027
0.276	0.787244
0.279	0.786461
0.282	0.785678
0.285	0.784894
0.288	0.78411
0.291	0.783327
0.294	0.782543
0.297	0.781759
0.3	0.780975
0.303	0.780191
0.306	0.779407
0.309	0.778622
0.312	0.777838
0.315	0.777053
0.318	0.776269
0.321	0.775484
0.324	0.774699
0.327	0.773914
0.33	0.773129
0.333	0.772344
0.336	0.771559
0.339	0.770773
0.342	0.769988
0.345	0.769202
0.348	0.768417
0.351	0.767631
0.354	0.766845
0.357	0.766059
0.36	0.765273
0.363	0.764487
0.366	0.763701
0.369	0.762915
0.372	0.762128
0.375	0.761342
0.378	0.760555
0.381	0.759768
0.384	0.758981
0.387	0.758195
0.39	0.757408
0.393	0.75662
0.396	0.755833
0.399	0.755046
0.402	0.754258
0.405	0.753471
0.408	0.752683
0.411	0.751895
0.414	0.751108
0.417	0.75032
0.42	0.749532
0.423	0.748743
0.426	0.747955
0.429	0.747167
0.432	0.746378
0.435	0.74559
0.438	0.744801
0.441	0.744012
0.444	0.743224
0.447	0.742435
0.45	0.741646
0.453	0.740856
0.456	0.740067
0.459	0.739278
0.462	0.738488
0.465	0.737699
0.468	0.736909
0.471	0.736119
0.474	0.73533
0.477	0.73454
0.48	0.73375
0.483	0.732959
0.486	0.732169
0.489	0.731379
0.492	0.730588
0.495	0.729798
0.498	0.729007
0.501	0.728216
0.504	0.727425
0.507	0.726634
0.51	0.725843
0.513	0.725052
0.516	0.724261
0.519	0.723469
0.522	0.722678
0.525	0.721886
0.528	0.721095
0.531	0.720303
0.534	0.719511
0.537	0.718719
0.54	0.717927
0.543	0.717135
0.546	0.716342
0.549	0.71555
0.552	0.714758
0.555	0.713965
0.558	0.713172
0.561	0.712379
0.564	0.711587
0.567	0.710794
0.57	0.71
0.573	0.709207
0.576	0.708414
0.579	0.707621
0.582	0.706827
0.585	0.706033
0.588	0.70524
0.591	0.704446
0.594	0.703652
0.597	0.702858
0.6	0.702064
0.603	0.70127
0.606	0.700475
0.609	0.699681
0.612	0.698886
0.615	0.698092
0.618	0.697297
0.621	0.696502
0.624	0.695707
0.627	0.694912
0.63	0.694117
0.633	0.693322
0.636	0.692526
0.639	0.691731
0.642	0.690935
0.645	0.69014
0.648	0.689344
0.651	0.688548
0.654	0.687752
0.657	0.686956
0.66	0.68616
0.663	0.685363
0.666	0.684567
0.669	0.683771
0.672	0.682974
0.675	0.682177
0.678	0.68138
0.681	0.680584
0.684	0.679787
0.687	0.678989
0.69	0.678192
0.693	0.677395
0.696	0.676598
0.699	0.6758
0.702	0.675002
0.705	0.674205
0.708	0.673407
0.711	0.672609
0.714	0.671811
0.717	0.671013
0.72	0.670215
0.723	0.669416
0.726	0.668618
0.729	0.667819
0.732	0.667021
0.735	0.666222
0.738	0.665423
0.741	0.664624
0.744	0.663825
0.747	0.663026
0.75	0.662227
0.753	0.661427
0.756	0.660628
0.759	0.659828
0.762	0.659029
0.765	0.658229
0.768	0.657429
0.771	0.656629
0.774	0.655829
0.777	0.655029
0.78	0.654228
0.783	0.653428
0.786	0.652628
0.789	0.651827
0.792	0.651026
0.795	0.650225
0.798	0.649425
0.801	0.648624
0.804	0.647822
0.807	0.647021
0.81	0.64622
0.813	0.645419
0.816	0.644617
0.819	0.643815
0.822	0.643014
0.825	0.642212
0.828	0.64141
0.831	0.640608
0.834	0.639806
0.837	0.639003
0.84	0.638201
0.843	0.637399
0.846	0.636596
0.849	0.635793
0.852	0.634991
0.855	0.634188
0.858	0.633385
0.861	0.632582
0.864	0.631778
0.867	0.630975
0.87	0.630172
0.873	0.629368
0.876	0.628565
0.879	0.627761
0.882	0.626957
0.885	0.626153
0.888	0.625349
0.891	0.624545
0.894	0.623741
0.897	0.622937
0.9	0.622132
0.903	0.621328
0.906	0.620523
0.909	0.619718
0.912	0.618913
0.915	0.618108
0.918	0.617303
0.921	0.616498
0.924	0.615693
0.927	0.614888
0.93	0.614082
0.933	0.613276
0.936	0.612471
0.939	0.611665
0.942	0.610859
0.945	0.610053
0.948	0.609247
0.951	0.608441
0.954	0.607635
0.957	0.606828
0.96	0.606022
0.963	0.605215
0.966	0.604408
0.969	0.603601
0.972	0.602794
0.975	0.601987
0.978	0.60118
0.981	0.600373
0.984	0.599566
0.987	0.598758
0.99	0.597951
0.993	0.597143
0.996	0.596335
0.999	0.595527
1.002	0.594719
1.005	0.593911
1.008	0.593103
1.011	0.592295
1.014	0.591486
1.017	0.590678
1.02	0.589869
1.023	0.589061
1.026	0.588252
1.029	0.587443
1.032	0.586634
1.035	0.585825
1.038	0.585015
1.041	0.584206
1.044	0.583397
1.047	0.582587
1.05	0.581777
1.053	0.580968
1.056	0.580158
1.059	0.579348
1.062	0.578538
1.065	0.577728
1.068	0.576917
1.071	0.576107
1.074	0.575296
1.077	0.574486
1.08	0.573675
1.083	0.572864
1.086	0.572053
1.089	0.571242
1.092	0.570431
1.095	0.56962
1.098	0.568809
1.101	0.567997
