 x  	 F(x)  
0	0.140224
0.003	0.14103
0.006	0.141853
0.009	0.142695
0.012	0.143555
0.015	0.144433
0.018	0.14533
0.021	0.146245
0.024	0.147178
0.027	0.14813
0.03	0.149101
0.033	0.15009
0.036	0.151098
0.039	0.152125
0.042	0.15317
0.045	0.154235
0.048	0.155319
0.051	0.156422
0.054	0.157544
0.057	0.158685
0.06	0.159845
0.063	0.161025
0.066	0.162224
0.069	0.163442
0.072	0.16468
0.075	0.165937
0.078	0.167214
0.081	0.16851
0.084	0.169826
0.087	0.171162
0.09	0.172517
0.093	0.173891
0.096	0.175286
0.099	0.1767
0.102	0.178133
0.105	0.179587
0.108	0.18106
0.111	0.182552
0.114	0.184065
0.117	0.185597
0.12	0.187149
0.123	0.188721
0.126	0.190312
0.129	0.191923
0.132	0.193553
0.135	0.195204
0.138	0.196874
0.141	0.198563
0.144	0.200272
0.147	0.202001
0.15	0.203749
0.153	0.205517
0.156	0.207304
0.159	0.20911
0.162	0.210936
0.165	0.212781
0.168	0.214646
0.171	0.216529
0.174	0.218432
0.177	0.220354
0.18	0.222295
0.183	0.224254
0.186	0.226233
0.189	0.228231
0.192	0.230247
0.195	0.232281
0.198	0.234335
0.201	0.236407
0.204	0.238497
0.207	0.240605
0.21	0.242732
0.213	0.244877
0.216	0.247039
0.219	0.24922
0.222	0.251418
0.225	0.253634
0.228	0.255868
0.231	0.258119
0.234	0.260387
0.237	0.262673
0.24	0.264975
0.243	0.267295
0.246	0.269631
0.249	0.271984
0.252	0.274353
0.255	0.276739
0.258	0.279141
0.261	0.281559
0.264	0.283993
0.267	0.286443
0.27	0.288908
0.273	0.291389
0.276	0.293885
0.279	0.296396
0.282	0.298922
0.285	0.301463
0.288	0.304019
0.291	0.306589
0.294	0.309174
0.297	0.311772
0.3	0.314385
0.303	0.317011
0.306	0.31965
0.309	0.322303
0.312	0.32497
0.315	0.327649
0.318	0.330341
0.321	0.333046
0.324	0.335763
0.327	0.338492
0.33	0.341233
0.333	0.343986
0.336	0.346751
0.339	0.349527
0.342	0.352314
0.345	0.355112
0.348	0.357921
0.351	0.36074
0.354	0.36357
0.357	0.36641
0.36	0.36926
0.363	0.372119
0.366	0.374988
0.369	0.377867
0.372	0.380754
0.375	0.38365
0.378	0.386555
0.381	0.389468
0.384	0.392389
0.387	0.395318
0.39	0.398255
0.393	0.401199
0.396	0.40415
0.399	0.407109
0.402	0.410074
0.405	0.413046
0.408	0.416024
0.411	0.419009
0.414	0.421999
0.417	0.424995
0.42	0.427996
0.423	0.431002
0.426	0.434014
0.429	0.43703
0.432	0.44005
0.435	0.443075
0.438	0.446104
0.441	0.449137
0.444	0.452173
0.447	0.455213
0.45	0.458256
0.453	0.461302
0.456	0.46435
0.459	0.467401
0.462	0.470455
0.465	0.47351
0.468	0.476567
0.471	0.479625
0.474	0.482685
0.477	0.485747
0.48	0.488809
0.483	0.491871
0.486	0.494935
0.489	0.497998
0.492	0.501062
0.495	0.504125
0.498	0.507188
0.501	0.510251
0.504	0.513313
0.507	0.516373
0.51	0.519433
0.513	0.522491
0.516	0.525548
0.519	0.528602
0.522	0.531655
0.525	0.534705
0.528	0.537754
0.531	0.540799
0.534	0.543842
0.537	0.546882
0.54	0.549918
0.543	0.552951
0.546	0.555981
0.549	0.559007
0.552	0.562029
0.555	0.565047
0.558	0.568061
0.561	0.57107
0.564	0.574075
0.567	0.577074
0.57	0.580069
0.573	0.583059
0.576	0.586043
0.579	0.589022
0.582	0.591996
0.585	0.594963
0.588	0.597925
0.591	0.60088
0.594	0.603829
0.597	0.606772
0.6	0.609708
0.603	0.612638
0.606	0.61556
0.609	0.618476
0.612	0.621384
0.615	0.624285
0.618	0.627179
0.621	0.630065
0.624	0.632944
0.627	0.635814
0.63	0.638677
0.633	0.641532
0.636	0.644378
0.639	0.647216
0.642	0.650046
0.645	0.652867
0.648	0.655679
0.651	0.658483
0.654	0.661278
0.657	0.664063
0.66	0.66684
0.663	0.669607
0.666	0.672365
0.669	0.675114
0.672	0.677853
0.675	0.680582
0.678	0.683302
0.681	0.686012
0.684	0.688712
0.687	0.691402
0.69	0.694082
0.693	0.696752
0.696	0.699411
0.699	0.702061
0.702	0.704699
0.705	0.707328
0.708	0.709946
0.711	0.712553
0.714	0.715149
0.717	0.717735
0.72	0.72031
0.723	0.722874
0.726	0.725427
0.729	0.727969
0.732	0.7305
0.735	0.73302
0.738	0.735529
0.741	0.738026
0.744	0.740513
0.747	0.742988
0.75	0.745451
0.753	0.747903
0.756	0.750344
0.759	0.752773
0.762	0.755191
0.765	0.757597
0.768	0.759991
0.771	0.762374
0.774	0.764745
0.777	0.767105
0.78	0.769452
0.783	0.771788
0.786	0.774112
0.789	0.776424
0.792	0.778725
0.795	0.781013
0.798	0.78329
0.801	0.785554
0.804	0.787807
0.807	0.790048
0.81	0.792277
0.813	0.794493
0.816	0.796698
0.819	0.798891
0.822	0.801072
0.825	0.803241
0.828	0.805397
0.831	0.807542
0.834	0.809675
0.837	0.811795
0.84	0.813904
0.843	0.816
0.846	0.818085
0.849	0.820157
0.852	0.822218
0.855	0.824266
0.858	0.826302
0.861	0.828326
0.864	0.830339
0.867	0.832339
0.87	0.834327
0.873	0.836303
0.876	0.838267
0.879	0.840219
0.882	0.842159
0.885	0.844087
0.888	0.846004
0.891	0.847908
0.894	0.8498
0.897	0.851681
0.9	0.853549
0.903	0.855406
0.906	0.857251
0.909	0.859084
0.912	0.860905
0.915	0.862714
0.918	0.864512
0.921	0.866298
0.924	0.868072
0.927	0.869834
0.93	0.871585
0.933	0.873324
0.936	0.875051
0.939	0.876767
0.942	0.878471
0.945	0.880164
0.948	0.881845
0.951	0.883515
0.954	0.885173
0.957	0.88682
0.96	0.888455
0.963	0.890079
0.966	0.891691
0.969	0.893292
0.972	0.894882
0.975	0.896461
0.978	0.898028
0.981	0.899585
0.984	0.90113
0.987	0.902663
0.99	0.904186
0.993	0.905698
0.996	0.907199
0.999	0.908688
1.002	0.910167
1.005	0.911635
1.008	0.913091
1.011	0.914537
1.014	0.915973
1.017	0.917397
1.02	0.91881
1.023	0.920213
1.026	0.921605
1.029	0.922987
1.032	0.924358
1.035	0.925718
1.038	0.927068
1.041	0.928407
1.044	0.929736
1.047	0.931054
1.05	0.932362
1.053	0.933659
1.056	0.934947
1.059	0.936224
1.062	0.93749
1.065	0.938747
1.068	0.939993
1.071	0.941229
1.074	0.942455
1.077	0.943671
1.08	0.944877
1.083	0.946073
1.086	0.947259
1.089	0.948435
1.092	0.949602
1.095	0.950758
1.098	0.951904
1.101	0.953041
1.104	0.954168
1.107	0.955286
1.11	0.956394
1.113	0.957492
1.116	0.95858
1.119	0.959659
1.122	0.960729
1.125	0.961789
1.128	0.962839
1.131	0.963881
1.134	0.964912
1.137	0.965935
1.14	0.966948
1.143	0.967952
1.146	0.968947
1.149	0.969933
1.152	0.970909
1.155	0.971877
1.158	0.972835
1.161	0.973784
1.164	0.974724
1.167	0.975656
1.17	0.976578
1.173	0.977492
1.176	0.978396
1.179	0.979292
1.182	0.980179
1.185	0.981058
1.188	0.981927
1.191	0.982788
1.194	0.98364
1.197	0.984484
1.2	0.985319
1.203	0.986146
1.206	0.986964
1.209	0.987773
1.212	0.988574
1.215	0.989367
1.218	0.990151
1.221	0.990927
1.224	0.991695
1.227	0.992454
1.23	0.993205
1.233	0.993948
1.236	0.994682
1.239	0.995409
