 x 	V[Y|X = x] 
0	0.0212772
0.003	0.0217472
0.006	0.0221676
0.009	0.0225385
0.012	0.0228597
0.015	0.0231312
0.018	0.0233531
0.021	0.0235254
0.024	0.0236479
0.027	0.0237207
0.03	0.0237439
0.033	0.0237173
0.036	0.0236409
0.039	0.0235148
0.042	0.0233389
0.045	0.0231132
0.048	0.0228378
0.051	0.0225124
0.054	0.0221373
0.057	0.0217123
0.06	0.0212552
0.063	0.0212572
0.066	0.0213318
0.069	0.0213976
0.072	0.0214546
0.075	0.0215029
0.078	0.0215423
0.081	0.0215729
0.084	0.0215948
0.087	0.0216078
0.09	0.0216121
0.093	0.0216075
0.096	0.0215942
0.099	0.021572
0.102	0.0215411
0.105	0.0215014
0.108	0.0214528
0.111	0.0213955
0.114	0.0213293
0.117	0.0212543
0.12	0.0213174
0.123	0.0220137
0.126	0.0226494
0.129	0.0232104
0.132	0.0236967
0.135	0.0241083
0.138	0.0244451
0.141	0.0247072
0.144	0.0248947
0.147	0.0250074
0.15	0.0250455
0.153	0.0250088
0.156	0.0248975
0.159	0.0247115
0.162	0.0244508
0.165	0.0241154
0.168	0.0237054
0.171	0.0232207
0.174	0.0226613
0.177	0.0220272
0.18	0.0213398
0.183	0.0212969
0.186	0.0214035
0.189	0.0214976
0.192	0.0215792
0.195	0.0216482
0.198	0.0217048
0.201	0.0217488
0.204	0.0217802
0.207	0.0217992
0.21	0.0218057
0.213	0.0217996
0.216	0.0217811
0.219	0.02175
0.222	0.0217065
0.225	0.0216504
0.228	0.0215819
0.231	0.0215009
0.234	0.0214074
0.237	0.0213014
0.24	0.0211905
0.243	0.021202
0.246	0.0212363
0.249	0.0212665
0.252	0.0212928
0.255	0.021315
0.258	0.0213331
0.261	0.0213473
0.264	0.0213574
0.267	0.0213634
0.27	0.0213655
0.273	0.0213635
0.276	0.0213575
0.279	0.0213475
0.282	0.0213334
0.285	0.0213153
0.288	0.0212932
0.291	0.021267
0.294	0.0212368
0.297	0.0212026
0.3	0.0211644
