 x 	V[Y|X = x] 
0	0.320438
0.003	0.3211
0.006	0.321776
0.009	0.322467
0.012	0.323172
0.015	0.323893
0.018	0.324628
0.021	0.325379
0.024	0.326143
0.027	0.326923
0.03	0.327717
0.033	0.328525
0.036	0.329348
0.039	0.330185
0.042	0.331036
0.045	0.331902
0.048	0.332781
0.051	0.333675
0.054	0.334582
0.057	0.335504
0.06	0.336439
0.063	0.337387
0.066	0.338349
0.069	0.339324
0.072	0.340313
0.075	0.341314
0.078	0.342329
0.081	0.343356
0.084	0.344396
0.087	0.345448
0.09	0.346513
0.093	0.34759
0.096	0.348679
0.099	0.34978
0.102	0.350892
0.105	0.352016
0.108	0.353151
0.111	0.354297
0.114	0.355454
0.117	0.356622
0.12	0.3578
0.123	0.358989
0.126	0.360188
0.129	0.361396
0.132	0.362614
0.135	0.363842
0.138	0.365079
0.141	0.366324
0.144	0.367578
0.147	0.368841
0.15	0.370112
0.153	0.371391
0.156	0.372677
0.159	0.373971
0.162	0.375272
0.165	0.37658
0.168	0.377895
0.171	0.379215
0.174	0.380542
0.177	0.381875
0.18	0.383213
0.183	0.384556
0.186	0.385904
0.189	0.387257
0.192	0.388613
0.195	0.389974
0.198	0.391339
0.201	0.392707
0.204	0.394077
0.207	0.395451
0.21	0.396827
0.213	0.398205
0.216	0.399584
0.219	0.400965
0.222	0.402348
0.225	0.403731
0.228	0.405114
0.231	0.406497
0.234	0.407881
0.237	0.409263
0.24	0.410645
0.243	0.412025
0.246	0.413404
0.249	0.414781
0.252	0.416156
0.255	0.417528
0.258	0.418897
0.261	0.420263
0.264	0.421625
0.267	0.422983
0.27	0.424337
0.273	0.425686
0.276	0.42703
0.279	0.428368
0.282	0.429701
0.285	0.431028
0.288	0.432349
0.291	0.433663
0.294	0.43497
0.297	0.436269
0.3	0.437561
0.303	0.438845
0.306	0.44012
0.309	0.441387
0.312	0.442644
0.315	0.443893
0.318	0.445131
0.321	0.44636
0.324	0.447578
0.327	0.448786
0.33	0.449983
0.333	0.451168
0.336	0.452342
0.339	0.453505
0.342	0.454655
0.345	0.455792
0.348	0.456917
0.351	0.458029
0.354	0.459128
0.357	0.460213
0.36	0.461284
0.363	0.462342
0.366	0.463384
0.369	0.464413
0.372	0.465426
0.375	0.466424
0.378	0.467407
0.381	0.468374
0.384	0.469326
0.387	0.470261
0.39	0.47118
0.393	0.472083
0.396	0.472968
0.399	0.473837
0.402	0.474689
0.405	0.475523
0.408	0.47634
0.411	0.477139
0.414	0.47792
0.417	0.478683
0.42	0.479427
0.423	0.480153
0.426	0.480861
0.429	0.48155
0.432	0.48222
0.435	0.48287
0.438	0.483502
0.441	0.484114
0.444	0.484707
0.447	0.48528
0.45	0.485834
0.453	0.486368
0.456	0.486882
0.459	0.487376
0.462	0.487849
0.465	0.488303
0.468	0.488737
0.471	0.48915
0.474	0.489542
0.477	0.489915
0.48	0.490266
0.483	0.490598
0.486	0.490908
0.489	0.491198
0.492	0.491468
0.495	0.491716
0.498	0.491944
0.501	0.492152
0.504	0.492338
0.507	0.492504
0.51	0.492649
0.513	0.492773
0.516	0.492877
0.519	0.49296
0.522	0.493022
0.525	0.493064
0.528	0.493085
0.531	0.493086
0.534	0.493066
0.537	0.493026
0.54	0.492965
0.543	0.492884
0.546	0.492783
0.549	0.492661
0.552	0.492519
0.555	0.492358
0.558	0.492176
0.561	0.491975
0.564	0.491753
0.567	0.491512
0.57	0.491252
0.573	0.490972
0.576	0.490673
0.579	0.490354
0.582	0.490016
0.585	0.48966
0.588	0.489284
0.591	0.48889
0.594	0.488477
0.597	0.488045
0.6	0.487596
0.603	0.487128
0.606	0.486642
0.609	0.486138
0.612	0.485616
0.615	0.485077
0.618	0.484521
0.621	0.483947
0.624	0.483356
0.627	0.482748
0.63	0.482123
0.633	0.481482
0.636	0.480824
0.639	0.48015
0.642	0.47946
0.645	0.478754
0.648	0.478032
0.651	0.477295
0.654	0.476543
0.657	0.475775
0.66	0.474993
0.663	0.474195
0.666	0.473383
0.669	0.472557
0.672	0.471717
0.675	0.470862
0.678	0.469994
0.681	0.469112
0.684	0.468217
0.687	0.467308
0.69	0.466387
0.693	0.465453
0.696	0.464506
0.699	0.463547
0.702	0.462576
0.705	0.461592
0.708	0.460597
0.711	0.459591
0.714	0.458573
0.717	0.457543
0.72	0.456503
0.723	0.455452
0.726	0.454391
0.729	0.453319
0.732	0.452238
0.735	0.451146
0.738	0.450045
0.741	0.448934
0.744	0.447813
0.747	0.446684
