 x 	V[Y|X = x] 
0	0.0241234
0.003	0.0267091
0.006	0.0292937
0.009	0.0318773
0.012	0.0344598
0.015	0.0370413
0.018	0.0396215
0.021	0.0422005
0.024	0.0447783
0.027	0.0473547
0.03	0.0499298
0.033	0.0525035
0.036	0.0550758
0.039	0.0576466
0.042	0.0602158
0.045	0.0627835
0.048	0.0653495
0.051	0.0679138
0.054	0.0704764
0.057	0.0730373
0.06	0.0755963
0.063	0.0781534
0.066	0.0807086
0.069	0.0832619
0.072	0.0858131
0.075	0.0883623
0.078	0.0909093
0.081	0.0934541
0.084	0.0959968
0.087	0.0985371
0.09	0.101075
0.093	0.103611
0.096	0.106144
0.099	0.108675
0.102	0.111203
0.105	0.113729
0.108	0.116252
0.111	0.118772
0.114	0.12129
0.117	0.123804
0.12	0.126316
0.123	0.128825
0.126	0.131331
0.129	0.133834
0.132	0.136334
0.135	0.138831
0.138	0.141325
0.141	0.143815
0.144	0.146302
0.147	0.148786
0.15	0.151267
0.153	0.153744
0.156	0.156217
0.159	0.158687
0.162	0.161153
0.165	0.163616
0.168	0.166074
0.171	0.168529
0.174	0.17098
0.177	0.173428
0.18	0.175871
0.183	0.17831
0.186	0.180745
0.189	0.183176
0.192	0.185603
0.195	0.188025
0.198	0.190443
0.201	0.192857
0.204	0.195266
0.207	0.197671
0.21	0.200071
0.213	0.202466
0.216	0.204857
0.219	0.207243
0.222	0.209624
0.225	0.212
0.228	0.214371
0.231	0.216738
0.234	0.219099
0.237	0.221455
0.24	0.223805
0.243	0.226151
0.246	0.228491
0.249	0.230826
0.252	0.233155
0.255	0.235479
0.258	0.237797
0.261	0.240109
0.264	0.242416
0.267	0.244717
0.27	0.247012
0.273	0.249301
0.276	0.251584
0.279	0.253861
0.282	0.256132
0.285	0.258397
0.288	0.260655
0.291	0.262907
0.294	0.265153
0.297	0.267392
0.3	0.269625
0.303	0.271851
0.306	0.27407
0.309	0.276282
0.312	0.278488
0.315	0.280687
0.318	0.282879
0.321	0.285064
0.324	0.287241
0.327	0.289412
0.33	0.291575
0.333	0.293731
0.336	0.29588
0.339	0.298021
0.342	0.300155
0.345	0.302281
0.348	0.304399
0.351	0.306509
0.354	0.308612
0.357	0.310707
0.36	0.312794
0.363	0.314873
0.366	0.316943
0.369	0.319006
0.372	0.32106
0.375	0.323106
0.378	0.325144
0.381	0.327173
0.384	0.329193
0.387	0.331205
0.39	0.333208
0.393	0.335203
0.396	0.337188
0.399	0.339165
0.402	0.341132
0.405	0.343091
0.408	0.34504
0.411	0.34698
0.414	0.348911
0.417	0.350833
0.42	0.352744
0.423	0.354647
0.426	0.35654
0.429	0.358423
0.432	0.360296
0.435	0.36216
0.438	0.364014
0.441	0.365857
0.444	0.367691
0.447	0.369514
0.45	0.371327
0.453	0.37313
0.456	0.374923
0.459	0.376705
0.462	0.378477
0.465	0.380238
0.468	0.381988
0.471	0.383727
0.474	0.385456
0.477	0.387174
0.48	0.388881
0.483	0.390576
0.486	0.392261
0.489	0.393934
0.492	0.395596
0.495	0.397247
0.498	0.398886
0.501	0.400514
0.504	0.40213
0.507	0.403734
0.51	0.405326
0.513	0.406907
0.516	0.408476
0.519	0.410033
0.522	0.411577
0.525	0.41311
0.528	0.41463
0.531	0.416138
0.534	0.417634
0.537	0.419117
0.54	0.420588
0.543	0.422046
0.546	0.423491
0.549	0.424923
0.552	0.426343
0.555	0.42775
0.558	0.429143
0.561	0.430524
0.564	0.431892
0.567	0.433246
0.57	0.434587
0.573	0.435914
0.576	0.437228
0.579	0.438529
0.582	0.439815
0.585	0.441089
0.588	0.442348
0.591	0.443594
0.594	0.444825
0.597	0.446043
0.6	0.447246
0.603	0.448436
0.606	0.449611
0.609	0.450772
0.612	0.451918
0.615	0.45305
0.618	0.454168
0.621	0.45527
0.624	0.456359
0.627	0.457432
0.63	0.458491
0.633	0.459535
0.636	0.460563
0.639	0.461577
0.642	0.462576
0.645	0.463559
0.648	0.464527
0.651	0.46548
0.654	0.466418
0.657	0.46734
0.66	0.468246
0.663	0.469137
0.666	0.470012
0.669	0.470872
0.672	0.471715
0.675	0.472543
0.678	0.473355
0.681	0.474151
0.684	0.47493
0.687	0.475694
0.69	0.476441
0.693	0.477172
0.696	0.477887
0.699	0.478585
0.702	0.479266
0.705	0.479932
0.708	0.48058
0.711	0.481212
0.714	0.481827
0.717	0.482425
0.72	0.483006
0.723	0.483571
0.726	0.484118
0.729	0.484649
0.732	0.485162
0.735	0.485658
0.738	0.486137
0.741	0.486598
0.744	0.487042
0.747	0.487469
0.75	0.487878
0.753	0.48827
0.756	0.488644
0.759	0.489
0.762	0.489339
0.765	0.48966
0.768	0.489963
0.771	0.490248
0.774	0.490516
0.777	0.490765
0.78	0.490996
0.783	0.49121
0.786	0.491405
0.789	0.491582
0.792	0.49174
0.795	0.491881
0.798	0.492003
0.801	0.492106
0.804	0.492191
0.807	0.492258
0.81	0.492306
0.813	0.492336
0.816	0.492347
0.819	0.49234
0.822	0.492313
0.825	0.492268
0.828	0.492204
0.831	0.492122
0.834	0.49202
0.837	0.4919
0.84	0.491761
0.843	0.491602
0.846	0.491425
0.849	0.491229
0.852	0.491013
0.855	0.490779
0.858	0.490525
0.861	0.490252
0.864	0.48996
0.867	0.489648
0.87	0.489318
0.873	0.488968
0.876	0.488599
0.879	0.48821
0.882	0.487802
0.885	0.487375
0.888	0.486928
0.891	0.486461
0.894	0.485976
0.897	0.48547
0.9	0.484946
0.903	0.484401
0.906	0.483837
0.909	0.483254
0.912	0.482651
0.915	0.482028
0.918	0.481386
0.921	0.480724
0.924	0.480042
0.927	0.479341
0.93	0.47862
0.933	0.477879
0.936	0.477119
0.939	0.476339
0.942	0.475539
0.945	0.47472
0.948	0.473881
0.951	0.473022
0.954	0.472144
0.957	0.471245
0.96	0.470327
0.963	0.46939
0.966	0.468432
0.969	0.467455
0.972	0.466458
0.975	0.465442
0.978	0.464406
0.981	0.46335
0.984	0.462274
0.987	0.461179
0.99	0.460064
0.993	0.45893
0.996	0.457776
0.999	0.456602
1.002	0.455409
1.005	0.454196
1.008	0.452963
1.011	0.451711
1.014	0.45044
1.017	0.449149
1.02	0.447838
1.023	0.446509
1.026	0.445159
1.029	0.443791
1.032	0.442403
1.035	0.440995
1.038	0.439569
1.041	0.438123
1.044	0.436658
1.047	0.435174
1.05	0.43367
1.053	0.432148
1.056	0.430606
1.059	0.429046
1.062	0.427466
1.065	0.425868
1.068	0.42425
1.071	0.422614
1.074	0.420959
1.077	0.419285
1.08	0.417593
1.083	0.415882
1.086	0.414152
1.089	0.412404
1.092	0.410637
1.095	0.408852
1.098	0.407048
1.101	0.405226
1.104	0.403386
1.107	0.401528
1.11	0.399651
1.113	0.397757
1.116	0.395845
1.119	0.393914
1.122	0.391966
1.125	0.39
1.128	0.388016
1.131	0.386015
1.134	0.383996
1.137	0.38196
1.14	0.379906
1.143	0.377835
1.146	0.375747
1.149	0.373641
1.152	0.371519
1.155	0.369379
1.158	0.367223
1.161	0.36505
1.164	0.36286
1.167	0.360653
1.17	0.35843
1.173	0.35619
1.176	0.353934
1.179	0.351662
1.182	0.349374
1.185	0.347069
1.188	0.344749
1.191	0.342413
1.194	0.340061
1.197	0.337693
1.2	0.33531
1.203	0.332912
1.206	0.330498
1.209	0.328069
1.212	0.325624
1.215	0.323165
1.218	0.320691
1.221	0.318202
1.224	0.315699
1.227	0.313181
1.23	0.310648
1.233	0.308102
1.236	0.305541
1.239	0.302966
1.242	0.300377
1.245	0.297774
1.248	0.295158
1.251	0.292528
1.254	0.289885
1.257	0.287228
1.26	0.284559
1.263	0.281876
1.266	0.279181
1.269	0.276472
1.272	0.273751
1.275	0.271018
1.278	0.268272
1.281	0.265515
1.284	0.262745
1.287	0.259963
1.29	0.25717
1.293	0.254364
1.296	0.251548
1.299	0.24872
1.302	0.245881
1.305	0.243031
1.308	0.24017
1.311	0.237299
1.314	0.234417
1.317	0.231524
1.32	0.228621
1.323	0.225709
1.326	0.222786
1.329	0.219853
1.332	0.216911
1.335	0.21396
1.338	0.210999
1.341	0.208029
1.344	0.20505
1.347	0.202063
1.35	0.199066
1.353	0.196062
1.356	0.193049
1.359	0.190028
1.362	0.186999
1.365	0.183962
1.368	0.180918
1.371	0.177866
1.374	0.174807
1.377	0.171741
1.38	0.168668
1.383	0.165588
1.386	0.162502
1.389	0.159409
1.392	0.15631
1.395	0.153206
1.398	0.150095
1.401	0.146979
1.404	0.143857
1.407	0.14073
1.41	0.137598
1.413	0.134461
1.416	0.131319
1.419	0.128173
1.422	0.125023
1.425	0.121868
1.428	0.118709
1.431	0.115547
1.434	0.11238
1.437	0.109211
1.44	0.106038
1.443	0.102862
1.446	0.0996838
1.449	0.0965025
1.452	0.0933187
1.455	0.0901327
1.458	0.0869447
1.461	0.0837547
1.464	0.080563
1.467	0.0773699
1.47	0.0741754
1.473	0.0709799
1.476	0.0677834
1.479	0.0645862
1.482	0.0613885
1.485	0.0581905
1.488	0.0549923
1.491	0.0517942
1.494	0.0485964
1.497	0.045399
1.5	0.0422023
1.503	0.0390064
1.506	0.0358116
1.509	0.032618
1.512	0.0294258
1.515	0.0262353
1.518	0.0230467
1.521	0.01986
1.524	0.0166756
1.527	0.0134936
1.53	0.0103142
1.533	0.00713769
1.536	0.00396416
1.539	0.000793834
1.542	-0.00237308
1.545	-0.00553638
1.548	-0.00869589
1.551	-0.0118514
1.554	-0.0150027
1.557	-0.0181496
1.56	-0.021292
1.563	-0.0244295
1.566	-0.0275621
1.569	-0.0306895
1.572	-0.0338116
1.575	-0.036928
1.578	-0.0400388
1.581	-0.0431436
1.584	-0.0462422
1.587	-0.0493345
1.59	-0.0524203
1.593	-0.0554994
1.596	-0.0585716
1.599	-0.0616367
1.602	-0.0646945
1.605	-0.0677448
1.608	-0.0707874
1.611	-0.0738222
1.614	-0.076849
1.617	-0.0798675
1.62	-0.0828776
1.623	-0.0858791
1.626	-0.0888718
1.629	-0.0918556
1.632	-0.0948302
1.635	-0.0977955
1.638	-0.100751
1.641	-0.103697
1.644	-0.106633
1.647	-0.10956
1.65	-0.112475
1.653	-0.115381
1.656	-0.118276
1.659	-0.12116
1.662	-0.124033
1.665	-0.126895
1.668	-0.129746
1.671	-0.132585
1.674	-0.135412
1.677	-0.138228
1.68	-0.141032
1.683	-0.143824
1.686	-0.146603
1.689	-0.14937
1.692	-0.152124
1.695	-0.154865
1.698	-0.157594
1.701	-0.160309
1.704	-0.163011
1.707	-0.165699
1.71	-0.168374
1.713	-0.171035
1.716	-0.173682
1.719	-0.176315
1.722	-0.178934
1.725	-0.181539
1.728	-0.184129
1.731	-0.186704
1.734	-0.189264
1.737	-0.191809
1.74	-0.19434
1.743	-0.196855
1.746	-0.199354
1.749	-0.201838
1.752	-0.204306
1.755	-0.206759
1.758	-0.209195
1.761	-0.211615
1.764	-0.214019
1.767	-0.216407
1.77	-0.218778
1.773	-0.221132
1.776	-0.22347
1.779	-0.225791
1.782	-0.228095
1.785	-0.230381
1.788	-0.23265
1.791	-0.234902
1.794	-0.237137
1.797	-0.239353
1.8	-0.241552
1.803	-0.243733
1.806	-0.245897
1.809	-0.248042
1.812	-0.250168
1.815	-0.252277
1.818	-0.254367
1.821	-0.256439
1.824	-0.258492
1.827	-0.260526
1.83	-0.262541
1.833	-0.264538
1.836	-0.266515
1.839	-0.268473
1.842	-0.270413
1.845	-0.272332
1.848	-0.274233
1.851	-0.276114
1.854	-0.277975
1.857	-0.279817
1.86	-0.281639
1.863	-0.283441
1.866	-0.285223
1.869	-0.286986
1.872	-0.288728
1.875	-0.29045
1.878	-0.292152
1.881	-0.293834
1.884	-0.295495
1.887	-0.297136
1.89	-0.298757
1.893	-0.300357
1.896	-0.301936
1.899	-0.303495
1.902	-0.305033
1.905	-0.30655
1.908	-0.308047
1.911	-0.309523
1.914	-0.310977
1.917	-0.312411
1.92	-0.313824
1.923	-0.315216
1.926	-0.316587
1.929	-0.317936
1.932	-0.319264
1.935	-0.320572
1.938	-0.321857
1.941	-0.323122
1.944	-0.324365
1.947	-0.325587
1.95	-0.326788
1.953	-0.327967
1.956	-0.329125
1.959	-0.330261
1.962	-0.331376
1.965	-0.33247
1.968	-0.333542
1.971	-0.334592
1.974	-0.335621
1.977	-0.336628
1.98	-0.337614
1.983	-0.338578
1.986	-0.339521
1.989	-0.340442
1.992	-0.341342
1.995	-0.342219
1.998	-0.343076
2.001	-0.343911
2.004	-0.344724
2.007	-0.345516
2.01	-0.346286
2.013	-0.347034
2.016	-0.347761
2.019	-0.348467
2.022	-0.349151
2.025	-0.349814
2.028	-0.350455
2.031	-0.351074
2.034	-0.351673
2.037	-0.352249
2.04	-0.352805
2.043	-0.353339
2.046	-0.353852
2.049	-0.354343
2.052	-0.354813
2.055	-0.355262
2.058	-0.35569
2.061	-0.356097
2.064	-0.356482
2.067	-0.356847
2.07	-0.35719
2.073	-0.357513
2.076	-0.357814
2.079	-0.358095
2.082	-0.358354
2.085	-0.358593
2.088	-0.358811
2.091	-0.359009
2.094	-0.359186
2.097	-0.359342
2.1	-0.359478
2.103	-0.359593
2.106	-0.359688
2.109	-0.359762
2.112	-0.359816
2.115	-0.35985
2.118	-0.359864
2.121	-0.359857
2.124	-0.359831
2.127	-0.359785
2.13	-0.359718
2.133	-0.359632
2.136	-0.359527
2.139	-0.359401
2.142	-0.359256
2.145	-0.359092
2.148	-0.358908
2.151	-0.358704
2.154	-0.358482
2.157	-0.35824
2.16	-0.357979
2.163	-0.357699
2.166	-0.3574
2.169	-0.357083
2.172	-0.356746
2.175	-0.356391
2.178	-0.356018
2.181	-0.355626
2.184	-0.355215
2.187	-0.354786
2.19	-0.354339
2.193	-0.353874
2.196	-0.353391
2.199	-0.35289
2.202	-0.352372
2.205	-0.351835
2.208	-0.351281
2.211	-0.35071
2.214	-0.350121
2.217	-0.349515
2.22	-0.348892
2.223	-0.348251
2.226	-0.347594
2.229	-0.34692
2.232	-0.346229
2.235	-0.345522
2.238	-0.344798
2.241	-0.344057
2.244	-0.343301
2.247	-0.342528
2.25	-0.341739
2.253	-0.340934
2.256	-0.340114
2.259	-0.339277
2.262	-0.338426
2.265	-0.337558
2.268	-0.336676
2.271	-0.335778
2.274	-0.334865
2.277	-0.333937
2.28	-0.332994
2.283	-0.332037
2.286	-0.331065
2.289	-0.330079
2.292	-0.329078
2.295	-0.328063
2.298	-0.327034
2.301	-0.325991
2.304	-0.324934
2.307	-0.323863
2.31	-0.322779
2.313	-0.321681
2.316	-0.320571
2.319	-0.319446
2.322	-0.318309
2.325	-0.317159
2.328	-0.315997
2.331	-0.314821
2.334	-0.313633
2.337	-0.312433
2.34	-0.31122
2.343	-0.309996
2.346	-0.308759
2.349	-0.307511
2.352	-0.306251
2.355	-0.304979
2.358	-0.303696
2.361	-0.302401
2.364	-0.301096
2.367	-0.299779
2.37	-0.298452
2.373	-0.297114
2.376	-0.295765
2.379	-0.294406
2.382	-0.293036
2.385	-0.291657
2.388	-0.290267
2.391	-0.288867
2.394	-0.287458
2.397	-0.286039
2.4	-0.284611
2.403	-0.283173
2.406	-0.281726
2.409	-0.28027
2.412	-0.278805
2.415	-0.277331
2.418	-0.275849
2.421	-0.274358
2.424	-0.272859
2.427	-0.271352
2.43	-0.269836
2.433	-0.268313
2.436	-0.266782
2.439	-0.265243
2.442	-0.263697
2.445	-0.262143
2.448	-0.260583
2.451	-0.259015
2.454	-0.25744
2.457	-0.255858
2.46	-0.25427
2.463	-0.252675
2.466	-0.251074
2.469	-0.249467
2.472	-0.247854
2.475	-0.246234
2.478	-0.244609
2.481	-0.242978
2.484	-0.241342
2.487	-0.2397
2.49	-0.238053
2.493	-0.236401
2.496	-0.234745
2.499	-0.233083
2.502	-0.231416
2.505	-0.229745
2.508	-0.22807
2.511	-0.22639
2.514	-0.224706
2.517	-0.223019
2.52	-0.221327
2.523	-0.219632
2.526	-0.217933
2.529	-0.21623
2.532	-0.214525
2.535	-0.212816
2.538	-0.211104
2.541	-0.209389
2.544	-0.207672
2.547	-0.205951
2.55	-0.204229
2.553	-0.202504
2.556	-0.200777
2.559	-0.199047
2.562	-0.197316
2.565	-0.195583
2.568	-0.193848
2.571	-0.192112
2.574	-0.190374
2.577	-0.188635
2.58	-0.186895
2.583	-0.185154
2.586	-0.183412
2.589	-0.181669
2.592	-0.179925
2.595	-0.178181
2.598	-0.176437
2.601	-0.174692
2.604	-0.172947
