 x  	 F(x)  
0	0.00779652
0.003	0.00916452
0.006	0.0105363
0.009	0.0119118
0.012	0.0132912
0.015	0.0146743
0.018	0.0160612
0.021	0.0174519
0.024	0.0188464
0.027	0.0202447
0.03	0.0216468
0.033	0.0230527
0.036	0.0244625
0.039	0.0258761
0.042	0.0272934
0.045	0.0287147
0.048	0.0301397
0.051	0.0315686
0.054	0.0330014
0.057	0.0344379
0.06	0.0358784
0.063	0.0373227
0.066	0.0387708
0.069	0.0402228
0.072	0.0416787
0.075	0.0431384
0.078	0.0446021
0.081	0.0460696
0.084	0.0475409
0.087	0.0490162
0.09	0.0504954
0.093	0.0519784
0.096	0.0534654
0.099	0.0549562
0.102	0.0564509
0.105	0.0579496
0.108	0.0594522
0.111	0.0609586
0.114	0.062469
0.117	0.0639833
0.12	0.0655015
0.123	0.0670237
0.126	0.0685498
0.129	0.0700798
0.132	0.0716137
0.135	0.0731516
0.138	0.0746934
0.141	0.0762391
0.144	0.0777888
0.147	0.0793425
0.15	0.0809001
0.153	0.0824616
0.156	0.0840271
0.159	0.0855965
0.162	0.0871699
0.165	0.0887473
0.168	0.0903286
0.171	0.0919139
0.174	0.0935031
0.177	0.0950963
0.18	0.0966935
0.183	0.0982947
0.186	0.0998998
0.189	0.101509
0.192	0.103122
0.195	0.104739
0.198	0.10636
0.201	0.107985
0.204	0.109614
0.207	0.111247
0.21	0.112884
0.213	0.114525
0.216	0.11617
0.219	0.117818
0.222	0.119471
0.225	0.121128
0.228	0.122789
0.231	0.124454
0.234	0.126123
0.237	0.127795
0.24	0.129472
0.243	0.131153
0.246	0.132838
0.249	0.134526
0.252	0.136219
0.255	0.137916
0.258	0.139616
0.261	0.141321
0.264	0.143029
0.267	0.144742
0.27	0.146459
0.273	0.148179
0.276	0.149904
0.279	0.151632
0.282	0.153365
0.285	0.155101
0.288	0.156842
0.291	0.158586
0.294	0.160334
0.297	0.162087
0.3	0.163843
0.303	0.165603
0.306	0.167368
0.309	0.169136
0.312	0.170908
0.315	0.172684
