 x  	 F(x)  
0	0.0070664
0.003	0.00843184
0.006	0.00980105
0.009	0.011174
0.012	0.0125508
0.015	0.0139314
0.018	0.0153157
0.021	0.0167039
0.024	0.0180959
0.027	0.0194916
0.03	0.0208912
0.033	0.0222946
0.036	0.0237018
0.039	0.0251129
0.042	0.0265278
0.045	0.0279465
0.048	0.029369
0.051	0.0307954
0.054	0.0322257
0.057	0.0336598
0.06	0.0350978
0.063	0.0365396
0.066	0.0379853
0.069	0.0394348
0.072	0.0408883
0.075	0.0423456
0.078	0.0438068
0.081	0.0452719
0.084	0.0467408
0.087	0.0482137
0.09	0.0496904
0.093	0.0511711
0.096	0.0526557
0.099	0.0541441
0.102	0.0556365
0.105	0.0571328
0.108	0.058633
0.111	0.0601372
0.114	0.0616452
0.117	0.0631572
0.12	0.0646731
0.123	0.066193
0.126	0.0677168
0.129	0.0692445
0.132	0.0707762
0.135	0.0723118
0.138	0.0738514
0.141	0.0753949
0.144	0.0769424
0.147	0.0784938
0.15	0.0800492
0.153	0.0816086
0.156	0.0831719
0.159	0.0847392
0.162	0.0863104
0.165	0.0878856
0.168	0.0894648
0.171	0.091048
0.174	0.0926352
0.177	0.0942263
0.18	0.0958214
0.183	0.0974205
0.186	0.0990236
0.189	0.100631
0.192	0.102242
0.195	0.103857
0.198	0.105476
0.201	0.107099
0.204	0.108726
0.207	0.110357
0.21	0.111992
0.213	0.113631
0.216	0.115274
0.219	0.116921
0.222	0.118572
0.225	0.120227
0.228	0.121886
0.231	0.123549
0.234	0.125216
0.237	0.126887
0.24	0.128562
0.243	0.130241
0.246	0.131924
0.249	0.133611
0.252	0.135302
0.255	0.136997
0.258	0.138696
0.261	0.140399
0.264	0.142106
0.267	0.143817
0.27	0.145532
0.273	0.147251
0.276	0.148974
0.279	0.150701
0.282	0.152432
0.285	0.154167
0.288	0.155906
0.291	0.157649
0.294	0.159396
0.297	0.161147
0.3	0.162902
0.303	0.164661
0.306	0.166424
0.309	0.168191
0.312	0.169961
0.315	0.171736
0.318	0.173515
0.321	0.175298
0.324	0.177085
0.327	0.178875
0.33	0.18067
0.333	0.182469
0.336	0.184272
0.339	0.186078
0.342	0.187889
0.345	0.189703
0.348	0.191522
0.351	0.193344
0.354	0.19517
0.357	0.197
0.36	0.198835
0.363	0.200673
0.366	0.202515
0.369	0.204361
0.372	0.206211
0.375	0.208064
0.378	0.209922
0.381	0.211784
0.384	0.213649
0.387	0.215518
0.39	0.217392
0.393	0.219269
0.396	0.22115
0.399	0.223035
0.402	0.224923
0.405	0.226816
0.408	0.228712
0.411	0.230613
0.414	0.232517
0.417	0.234425
0.42	0.236337
0.423	0.238252
0.426	0.240172
0.429	0.242095
0.432	0.244022
0.435	0.245953
0.438	0.247887
0.441	0.249826
0.444	0.251768
0.447	0.253714
0.45	0.255663
0.453	0.257617
0.456	0.259574
0.459	0.261535
0.462	0.263499
0.465	0.265468
0.468	0.26744
0.471	0.269415
0.474	0.271395
0.477	0.273378
0.48	0.275364
0.483	0.277355
0.486	0.279349
0.489	0.281346
0.492	0.283348
0.495	0.285353
0.498	0.287361
0.501	0.289373
0.504	0.291389
0.507	0.293408
0.51	0.295431
0.513	0.297457
0.516	0.299487
0.519	0.30152
0.522	0.303557
0.525	0.305598
0.528	0.307642
0.531	0.309689
0.534	0.31174
0.537	0.313794
0.54	0.315852
0.543	0.317913
0.546	0.319978
0.549	0.322046
0.552	0.324117
0.555	0.326192
0.558	0.32827
0.561	0.330351
0.564	0.332436
0.567	0.334524
0.57	0.336616
0.573	0.33871
0.576	0.340808
0.579	0.342909
0.582	0.345014
0.585	0.347121
0.588	0.349232
0.591	0.351346
0.594	0.353464
0.597	0.355584
0.6	0.357708
0.603	0.359834
0.606	0.361964
0.609	0.364097
0.612	0.366233
0.615	0.368372
0.618	0.370514
0.621	0.372659
0.624	0.374807
0.627	0.376958
0.63	0.379112
0.633	0.381269
0.636	0.383429
0.639	0.385592
0.642	0.387757
0.645	0.389926
0.648	0.392097
0.651	0.394271
0.654	0.396448
0.657	0.398628
0.66	0.400811
0.663	0.402996
0.666	0.405184
0.669	0.407375
0.672	0.409568
0.675	0.411765
0.678	0.413963
0.681	0.416165
0.684	0.418369
0.687	0.420575
0.69	0.422784
0.693	0.424996
0.696	0.42721
0.699	0.429426
0.702	0.431645
0.705	0.433867
0.708	0.436091
0.711	0.438317
0.714	0.440546
0.717	0.442777
0.72	0.44501
0.723	0.447245
0.726	0.449483
0.729	0.451723
0.732	0.453965
0.735	0.45621
0.738	0.458456
0.741	0.460705
0.744	0.462956
0.747	0.465208
0.75	0.467463
0.753	0.46972
0.756	0.471979
0.759	0.47424
0.762	0.476503
0.765	0.478767
0.768	0.481034
0.771	0.483302
0.774	0.485572
0.777	0.487844
0.78	0.490118
0.783	0.492393
0.786	0.494671
0.789	0.496949
0.792	0.49923
0.795	0.501512
0.798	0.503795
0.801	0.506081
0.804	0.508367
0.807	0.510655
0.81	0.512945
0.813	0.515236
0.816	0.517528
0.819	0.519822
0.822	0.522117
0.825	0.524413
0.828	0.526711
0.831	0.529009
0.834	0.531309
0.837	0.53361
0.84	0.535913
0.843	0.538216
0.846	0.54052
0.849	0.542825
0.852	0.545132
0.855	0.547439
0.858	0.549747
0.861	0.552056
0.864	0.554366
0.867	0.556676
0.87	0.558987
0.873	0.561299
0.876	0.563612
0.879	0.565925
0.882	0.568239
0.885	0.570554
0.888	0.572869
0.891	0.575184
0.894	0.5775
0.897	0.579816
0.9	0.582133
0.903	0.58445
0.906	0.586767
0.909	0.589085
0.912	0.591402
0.915	0.59372
0.918	0.596038
0.921	0.598356
0.924	0.600674
0.927	0.602992
0.93	0.605311
0.933	0.607628
0.936	0.609946
0.939	0.612264
0.942	0.614581
0.945	0.616899
0.948	0.619216
0.951	0.621532
0.954	0.623848
0.957	0.626164
0.96	0.628479
0.963	0.630794
0.966	0.633108
0.969	0.635422
0.972	0.637734
0.975	0.640047
0.978	0.642358
0.981	0.644669
0.984	0.646979
0.987	0.649287
0.99	0.651595
0.993	0.653902
0.996	0.656208
0.999	0.658513
1.002	0.660817
1.005	0.66312
1.008	0.665421
1.011	0.667721
1.014	0.67002
1.017	0.672317
1.02	0.674613
1.023	0.676908
1.026	0.679201
1.029	0.681493
1.032	0.683782
1.035	0.686071
1.038	0.688357
1.041	0.690642
1.044	0.692925
