 x  	 F(x)  
0	0.0072562
0.003	0.00862232
0.006	0.0099922
0.009	0.0113659
0.012	0.0127433
0.015	0.0141245
0.018	0.0155096
0.021	0.0168984
0.024	0.018291
0.027	0.0196875
0.03	0.0210877
0.033	0.0224918
0.036	0.0238997
0.039	0.0253114
0.042	0.0267269
0.045	0.0281463
0.048	0.0295695
0.051	0.0309966
0.054	0.0324275
0.057	0.0338622
0.06	0.0353009
0.063	0.0367433
0.066	0.0381897
0.069	0.0396399
0.072	0.041094
0.075	0.0425519
0.078	0.0440137
0.081	0.0454795
0.084	0.0469491
0.087	0.0484226
0.09	0.0498999
0.093	0.0513812
0.096	0.0528664
0.099	0.0543555
0.102	0.0558485
0.105	0.0573454
0.108	0.0588463
0.111	0.060351
0.114	0.0618597
0.117	0.0633723
0.12	0.0648888
0.123	0.0664093
0.126	0.0679337
0.129	0.069462
0.132	0.0709943
0.135	0.0725305
0.138	0.0740707
0.141	0.0756148
0.144	0.0771628
0.147	0.0787148
0.15	0.0802708
0.153	0.0818307
0.156	0.0833946
0.159	0.0849625
0.162	0.0865343
0.165	0.0881101
0.168	0.0896899
0.171	0.0912736
0.174	0.0928613
0.177	0.094453
0.18	0.0960486
0.183	0.0976483
0.186	0.0992519
0.189	0.100859
0.192	0.102471
0.195	0.104087
0.198	0.105706
0.201	0.10733
0.204	0.108957
0.207	0.110589
0.21	0.112224
0.213	0.113864
0.216	0.115507
0.219	0.117155
0.222	0.118806
0.225	0.120462
0.228	0.122121
0.231	0.123785
0.234	0.125452
0.237	0.127124
0.24	0.128799
0.243	0.130479
0.246	0.132162
0.249	0.133849
0.252	0.135541
0.255	0.137236
0.258	0.138936
0.261	0.140639
0.264	0.142347
0.267	0.144058
0.27	0.145774
0.273	0.147493
0.276	0.149216
0.279	0.150944
0.282	0.152675
0.285	0.154411
0.288	0.15615
0.291	0.157893
0.294	0.159641
0.297	0.161392
0.3	0.163147
0.303	0.164907
0.306	0.16667
0.309	0.168437
0.312	0.170208
0.315	0.171984
0.318	0.173763
0.321	0.175546
0.324	0.177333
0.327	0.179124
0.33	0.180919
0.333	0.182718
0.336	0.184521
0.339	0.186328
0.342	0.188138
0.345	0.189953
0.348	0.191772
0.351	0.193595
0.354	0.195421
0.357	0.197252
0.36	0.199086
0.363	0.200924
0.366	0.202767
0.369	0.204613
0.372	0.206463
0.375	0.208317
0.378	0.210175
0.381	0.212036
0.384	0.213902
0.387	0.215772
0.39	0.217645
0.393	0.219522
0.396	0.221403
0.399	0.223288
0.402	0.225177
0.405	0.22707
0.408	0.228967
0.411	0.230867
0.414	0.232771
0.417	0.234679
0.42	0.236591
0.423	0.238507
0.426	0.240426
0.429	0.24235
0.432	0.244277
0.435	0.246207
0.438	0.248142
0.441	0.25008
0.444	0.252023
0.447	0.253969
0.45	0.255918
0.453	0.257872
0.456	0.259829
0.459	0.26179
0.462	0.263754
0.465	0.265722
0.468	0.267694
0.471	0.26967
0.474	0.271649
0.477	0.273632
0.48	0.275619
0.483	0.277609
0.486	0.279603
0.489	0.2816
0.492	0.283602
0.495	0.285606
0.498	0.287615
0.501	0.289627
0.504	0.291642
0.507	0.293661
0.51	0.295684
0.513	0.29771
0.516	0.29974
0.519	0.301773
0.522	0.303809
0.525	0.30585
0.528	0.307893
0.531	0.30994
0.534	0.311991
0.537	0.314045
0.54	0.316103
0.543	0.318163
0.546	0.320228
0.549	0.322295
0.552	0.324366
0.555	0.326441
0.558	0.328519
0.561	0.3306
0.564	0.332684
0.567	0.334772
0.57	0.336863
0.573	0.338957
0.576	0.341055
0.579	0.343155
0.582	0.345259
0.585	0.347367
0.588	0.349477
0.591	0.351591
0.594	0.353708
0.597	0.355827
0.6	0.35795
0.603	0.360077
0.606	0.362206
0.609	0.364338
0.612	0.366474
0.615	0.368612
0.618	0.370754
0.621	0.372898
0.624	0.375046
0.627	0.377196
0.63	0.379349
0.633	0.381506
0.636	0.383665
0.639	0.385827
0.642	0.387992
0.645	0.39016
0.648	0.392331
0.651	0.394504
0.654	0.396681
0.657	0.39886
0.66	0.401042
0.663	0.403226
0.666	0.405414
0.669	0.407604
0.672	0.409796
0.675	0.411992
0.678	0.41419
0.681	0.41639
0.684	0.418593
0.687	0.420799
0.69	0.423007
0.693	0.425218
0.696	0.427431
0.699	0.429647
0.702	0.431865
0.705	0.434086
0.708	0.436308
0.711	0.438534
0.714	0.440761
0.717	0.442991
0.72	0.445224
0.723	0.447458
0.726	0.449695
0.729	0.451934
0.732	0.454175
0.735	0.456419
0.738	0.458664
0.741	0.460912
0.744	0.463161
0.747	0.465413
0.75	0.467667
0.753	0.469923
0.756	0.47218
0.759	0.47444
0.762	0.476702
0.765	0.478965
0.768	0.481231
0.771	0.483498
0.774	0.485767
0.777	0.488038
0.78	0.49031
0.783	0.492584
0.786	0.49486
0.789	0.497138
0.792	0.499417
0.795	0.501698
0.798	0.50398
0.801	0.506264
0.804	0.508549
0.807	0.510836
0.81	0.513124
0.813	0.515414
0.816	0.517705
0.819	0.519997
0.822	0.522291
0.825	0.524586
0.828	0.526882
0.831	0.529179
0.834	0.531478
0.837	0.533777
0.84	0.536078
0.843	0.53838
0.846	0.540683
0.849	0.542986
0.852	0.545291
0.855	0.547597
0.858	0.549903
0.861	0.552211
0.864	0.554519
0.867	0.556828
0.87	0.559137
0.873	0.561448
0.876	0.563759
0.879	0.566071
0.882	0.568383
0.885	0.570696
0.888	0.573009
0.891	0.575323
0.894	0.577637
0.897	0.579952
0.9	0.582266
0.903	0.584582
0.906	0.586897
0.909	0.589213
0.912	0.591529
0.915	0.593845
0.918	0.596161
0.921	0.598478
0.924	0.600794
0.927	0.60311
0.93	0.605426
0.933	0.607743
0.936	0.610059
0.939	0.612374
0.942	0.61469
0.945	0.617005
0.948	0.61932
0.951	0.621635
0.954	0.623949
0.957	0.626263
0.96	0.628576
0.963	0.630889
0.966	0.633201
0.969	0.635513
0.972	0.637824
0.975	0.640134
0.978	0.642443
0.981	0.644752
0.984	0.64706
0.987	0.649366
0.99	0.651672
0.993	0.653977
0.996	0.656281
0.999	0.658584
1.002	0.660886
1.005	0.663186
1.008	0.665485
1.011	0.667783
1.014	0.67008
1.017	0.672375
1.02	0.674669
1.023	0.676962
1.026	0.679252
1.029	0.681542
1.032	0.683829
1.035	0.686115
1.038	0.6884
1.041	0.690682
1.044	0.692963
1.047	0.695242
1.05	0.697519
1.053	0.699794
1.056	0.702067
1.059	0.704338
1.062	0.706606
1.065	0.708873
1.068	0.711137
1.071	0.713399
1.074	0.715659
1.077	0.717916
1.08	0.720171
1.083	0.722423
1.086	0.724673
1.089	0.726921
1.092	0.729165
1.095	0.731407
1.098	0.733646
1.101	0.735882
1.104	0.738116
1.107	0.740346
1.11	0.742574
1.113	0.744798
1.116	0.74702
1.119	0.749238
1.122	0.751453
1.125	0.753665
1.128	0.755874
1.131	0.758079
1.134	0.760281
1.137	0.762479
1.14	0.764674
1.143	0.766865
1.146	0.769052
1.149	0.771236
1.152	0.773416
1.155	0.775592
1.158	0.777765
1.161	0.779933
1.164	0.782098
1.167	0.784258
1.17	0.786414
1.173	0.788566
1.176	0.790714
1.179	0.792858
1.182	0.794997
1.185	0.797132
1.188	0.799263
1.191	0.801389
1.194	0.80351
1.197	0.805627
1.2	0.807739
1.203	0.809846
1.206	0.811949
1.209	0.814047
1.212	0.816139
1.215	0.818227
1.218	0.82031
1.221	0.822388
1.224	0.82446
1.227	0.826528
1.23	0.82859
1.233	0.830646
1.236	0.832698
1.239	0.834743
1.242	0.836784
1.245	0.838819
1.248	0.840848
1.251	0.842871
1.254	0.844889
1.257	0.846901
1.26	0.848907
1.263	0.850907
1.266	0.852901
1.269	0.854889
1.272	0.856871
1.275	0.858846
1.278	0.860816
1.281	0.862779
1.284	0.864736
1.287	0.866686
1.29	0.86863
1.293	0.870568
1.296	0.872498
1.299	0.874423
1.302	0.87634
1.305	0.878251
1.308	0.880154
1.311	0.882051
1.314	0.883941
1.317	0.885824
1.32	0.8877
1.323	0.889569
1.326	0.89143
1.329	0.893284
1.332	0.895131
1.335	0.896971
1.338	0.898803
1.341	0.900627
1.344	0.902444
1.347	0.904254
1.35	0.906055
1.353	0.907849
1.356	0.909636
1.359	0.911414
1.362	0.913184
1.365	0.914946
1.368	0.916701
1.371	0.918447
1.374	0.920185
1.377	0.921915
1.38	0.923636
1.383	0.925349
1.386	0.927054
1.389	0.928751
1.392	0.930438
1.395	0.932118
1.398	0.933788
1.401	0.93545
1.404	0.937103
1.407	0.938747
1.41	0.940383
1.413	0.942009
1.416	0.943627
1.419	0.945235
1.422	0.946835
1.425	0.948425
1.428	0.950006
1.431	0.951577
1.434	0.95314
1.437	0.954693
1.44	0.956236
1.443	0.95777
1.446	0.959294
1.449	0.960809
1.452	0.962314
1.455	0.96381
1.458	0.965295
1.461	0.966771
1.464	0.968237
1.467	0.969693
1.47	0.971139
1.473	0.972574
1.476	0.974
1.479	0.975416
1.482	0.976821
1.485	0.978216
1.488	0.9796
1.491	0.980975
1.494	0.982339
1.497	0.983692
1.5	0.985035
1.503	0.986367
1.506	0.987688
1.509	0.988999
1.512	0.990299
1.515	0.991588
1.518	0.992866
1.521	0.994134
1.524	0.99539
1.527	0.996636
1.53	0.99787
1.533	0.999093
1.536	1.00031
1.539	1.00151
1.542	1.0027
1.545	1.00387
1.548	1.00504
1.551	1.0062
1.554	1.00734
1.557	1.00847
1.56	1.00959
1.563	1.0107
1.566	1.0118
1.569	1.01289
1.572	1.01396
1.575	1.01502
1.578	1.01607
1.581	1.01711
1.584	1.01814
1.587	1.01915
1.59	1.02015
1.593	1.02115
1.596	1.02212
1.599	1.02309
1.602	1.02404
1.605	1.02499
1.608	1.02592
1.611	1.02683
1.614	1.02774
1.617	1.02863
1.62	1.02951
1.623	1.03038
1.626	1.03123
1.629	1.03207
1.632	1.0329
1.635	1.03372
1.638	1.03452
1.641	1.03532
1.644	1.03609
1.647	1.03686
1.65	1.03761
1.653	1.03835
1.656	1.03908
1.659	1.0398
1.662	1.0405
1.665	1.04119
1.668	1.04186
1.671	1.04252
1.674	1.04317
1.677	1.04381
1.68	1.04443
1.683	1.04504
1.686	1.04563
1.689	1.04622
1.692	1.04679
1.695	1.04734
1.698	1.04788
1.701	1.04841
1.704	1.04893
1.707	1.04943
1.71	1.04992
1.713	1.0504
1.716	1.05086
1.719	1.0513
1.722	1.05174
1.725	1.05216
1.728	1.05257
1.731	1.05296
1.734	1.05334
1.737	1.0537
1.74	1.05405
1.743	1.05439
1.746	1.05472
1.749	1.05503
1.752	1.05532
1.755	1.05561
1.758	1.05587
1.761	1.05613
1.764	1.05637
1.767	1.05659
1.77	1.05681
1.773	1.057
1.776	1.05719
1.779	1.05736
1.782	1.05751
1.785	1.05766
1.788	1.05778
1.791	1.0579
1.794	1.058
1.797	1.05808
1.8	1.05815
1.803	1.05821
1.806	1.05825
1.809	1.05828
1.812	1.05829
1.815	1.05829
1.818	1.05828
1.821	1.05825
1.824	1.0582
1.827	1.05814
1.83	1.05807
1.833	1.05799
1.836	1.05788
1.839	1.05777
1.842	1.05764
1.845	1.05749
1.848	1.05734
1.851	1.05716
1.854	1.05697
1.857	1.05677
1.86	1.05655
1.863	1.05632
1.866	1.05608
1.869	1.05582
1.872	1.05554
1.875	1.05525
1.878	1.05495
1.881	1.05463
1.884	1.0543
1.887	1.05395
1.89	1.05359
1.893	1.05321
1.896	1.05282
1.899	1.05242
1.902	1.052
1.905	1.05156
1.908	1.05111
1.911	1.05065
1.914	1.05017
1.917	1.04968
1.92	1.04917
1.923	1.04865
1.926	1.04811
1.929	1.04756
1.932	1.047
1.935	1.04642
1.938	1.04582
1.941	1.04521
1.944	1.04459
1.947	1.04395
1.95	1.0433
1.953	1.04263
1.956	1.04195
1.959	1.04125
1.962	1.04054
1.965	1.03982
1.968	1.03908
1.971	1.03832
1.974	1.03756
1.977	1.03677
1.98	1.03598
1.983	1.03516
1.986	1.03434
1.989	1.0335
1.992	1.03264
1.995	1.03177
1.998	1.03089
2.001	1.02999
2.004	1.02908
2.007	1.02815
2.01	1.02721
2.013	1.02626
2.016	1.02529
2.019	1.02431
2.022	1.02331
2.025	1.0223
2.028	1.02127
2.031	1.02023
2.034	1.01917
2.037	1.01811
2.04	1.01702
2.043	1.01593
2.046	1.01481
2.049	1.01369
2.052	1.01255
2.055	1.0114
2.058	1.01023
2.061	1.00905
2.064	1.00785
2.067	1.00664
2.07	1.00542
2.073	1.00418
2.076	1.00293
2.079	1.00167
2.082	1.00039
2.085	0.999093
2.088	0.997787
2.091	0.996466
2.094	0.995132
2.097	0.993784
2.1	0.992423
2.103	0.991047
2.106	0.989658
2.109	0.988256
2.112	0.98684
2.115	0.98541
2.118	0.983966
2.121	0.982509
2.124	0.981039
2.127	0.979555
2.13	0.978058
2.133	0.976547
2.136	0.975023
2.139	0.973486
2.142	0.971935
2.145	0.970371
2.148	0.968793
2.151	0.967203
2.154	0.965599
2.157	0.963982
2.16	0.962351
2.163	0.960708
2.166	0.959052
2.169	0.957382
2.172	0.9557
2.175	0.954004
2.178	0.952296
2.181	0.950574
2.184	0.94884
2.187	0.947093
2.19	0.945333
2.193	0.94356
2.196	0.941775
2.199	0.939977
2.202	0.938166
2.205	0.936342
2.208	0.934506
2.211	0.932657
2.214	0.930796
2.217	0.928922
2.22	0.927036
2.223	0.925137
2.226	0.923226
2.229	0.921302
2.232	0.919367
2.235	0.917418
2.238	0.915458
2.241	0.913486
2.244	0.911501
2.247	0.909504
2.25	0.907495
2.253	0.905474
2.256	0.903441
2.259	0.901395
2.262	0.899338
2.265	0.897269
2.268	0.895189
2.271	0.893096
2.274	0.890991
2.277	0.888875
2.28	0.886747
2.283	0.884608
2.286	0.882457
2.289	0.880294
2.292	0.878119
2.295	0.875934
2.298	0.873736
2.301	0.871527
2.304	0.869307
2.307	0.867076
2.31	0.864833
2.313	0.862579
2.316	0.860314
2.319	0.858037
2.322	0.85575
2.325	0.853451
2.328	0.851142
2.331	0.848821
2.334	0.846489
2.337	0.844147
2.34	0.841793
2.343	0.839429
2.346	0.837054
2.349	0.834668
2.352	0.832272
2.355	0.829864
2.358	0.827447
2.361	0.825018
2.364	0.822579
2.367	0.82013
2.37	0.81767
2.373	0.8152
2.376	0.81272
2.379	0.810229
2.382	0.807728
2.385	0.805216
2.388	0.802695
2.391	0.800163
2.394	0.797622
2.397	0.79507
2.4	0.792508
2.403	0.789937
2.406	0.787355
2.409	0.784764
2.412	0.782162
2.415	0.779551
2.418	0.776931
2.421	0.7743
2.424	0.77166
2.427	0.769011
2.43	0.766352
2.433	0.763683
2.436	0.761005
2.439	0.758318
2.442	0.755621
2.445	0.752915
2.448	0.750199
2.451	0.747475
2.454	0.744741
2.457	0.741998
2.46	0.739246
2.463	0.736485
2.466	0.733715
2.469	0.730937
2.472	0.728149
2.475	0.725352
2.478	0.722547
2.481	0.719733
2.484	0.71691
2.487	0.714078
2.49	0.711238
2.493	0.70839
2.496	0.705532
2.499	0.702667
2.502	0.699793
2.505	0.69691
2.508	0.694019
2.511	0.69112
2.514	0.688213
2.517	0.685298
2.52	0.682374
2.523	0.679442
2.526	0.676502
2.529	0.673555
2.532	0.670599
2.535	0.667635
2.538	0.664664
2.541	0.661684
2.544	0.658697
2.547	0.655703
2.55	0.6527
2.553	0.64969
2.556	0.646672
2.559	0.643647
2.562	0.640614
2.565	0.637574
2.568	0.634527
2.571	0.631472
2.574	0.62841
2.577	0.62534
2.58	0.622263
2.583	0.61918
2.586	0.616089
2.589	0.612991
2.592	0.609886
2.595	0.606774
2.598	0.603655
2.601	0.600529
2.604	0.597396
