 x 	V[Y|X = x] 
0	0.00285558
0.003	0.00335587
0.006	0.00385727
0.009	0.00435978
0.012	0.00486338
0.015	0.00536805
0.018	0.00587377
0.021	0.00638054
0.024	0.00688832
0.027	0.00739711
0.03	0.00790689
0.033	0.00841762
0.036	0.00892931
0.039	0.00944191
0.042	0.00995542
0.045	0.0104698
0.048	0.0109851
0.051	0.0115011
0.054	0.012018
0.057	0.0125357
0.06	0.0130541
0.063	0.0135733
0.066	0.0140932
0.069	0.0146137
0.072	0.0151349
0.075	0.0156567
0.078	0.0161791
0.081	0.0167021
0.084	0.0172256
0.087	0.0177495
0.09	0.018274
0.093	0.0187988
0.096	0.019324
0.099	0.0198496
0.102	0.0203755
0.105	0.0209017
0.108	0.021428
0.111	0.0219546
0.114	0.0224814
0.117	0.0230082
0.12	0.0235351
0.123	0.024062
0.126	0.0245889
0.129	0.0251158
0.132	0.0256425
0.135	0.026169
0.138	0.0266953
0.141	0.0272214
0.144	0.0277471
0.147	0.0282724
0.15	0.0287974
0.153	0.0293218
0.156	0.0298457
0.159	0.030369
0.162	0.0308916
0.165	0.0314135
0.168	0.0319347
0.171	0.032455
0.174	0.0329744
0.177	0.0334928
0.18	0.0340101
0.183	0.0345264
0.186	0.0350415
0.189	0.0355553
0.192	0.0360679
0.195	0.036579
0.198	0.0370887
0.201	0.0375968
0.204	0.0381033
0.207	0.0386081
0.21	0.0391112
0.213	0.0396123
0.216	0.0401116
0.219	0.0406088
0.222	0.0411039
0.225	0.0415967
0.228	0.0420874
0.231	0.0425756
0.234	0.0430613
0.237	0.0435445
0.24	0.044025
0.243	0.0445028
0.246	0.0449777
0.249	0.0454497
0.252	0.0459186
0.255	0.0463844
0.258	0.0468469
0.261	0.047306
0.264	0.0477617
0.267	0.0482137
0.27	0.0486621
0.273	0.0491067
0.276	0.0495473
0.279	0.049984
0.282	0.0504164
0.285	0.0508446
0.288	0.0512684
0.291	0.0516877
0.294	0.0521024
0.297	0.0525123
0.3	0.0529173
0.303	0.0533172
0.306	0.0537121
0.309	0.0541016
0.312	0.0544858
0.315	0.0548644
0.318	0.0552373
0.321	0.0556044
0.324	0.0559655
0.327	0.0563205
0.33	0.0566693
0.333	0.0570117
0.336	0.0573476
0.339	0.0576767
0.342	0.0579991
0.345	0.0583144
0.348	0.0586226
0.351	0.0589236
0.354	0.0592171
0.357	0.0595029
0.36	0.0597811
0.363	0.0600513
0.366	0.0603134
0.369	0.0605673
0.372	0.0608128
0.375	0.0610497
0.378	0.0612779
0.381	0.0614972
0.384	0.0617074
0.387	0.0619084
0.39	0.0621
0.393	0.062282
0.396	0.0624542
0.399	0.0626166
0.402	0.0627688
0.405	0.0629107
0.408	0.0630422
0.411	0.0631631
0.414	0.0632732
0.417	0.0633723
0.42	0.0634603
0.423	0.0635369
