 x 	V[Y|X = x] 
0	0.00344619
0.003	0.00394474
0.006	0.00444434
0.009	0.00494498
0.012	0.00544665
0.015	0.00594934
0.018	0.00645303
0.021	0.00695769
0.024	0.00746333
0.027	0.00796991
0.03	0.00847742
0.033	0.00898585
0.036	0.00949516
0.039	0.0100054
0.042	0.0105164
0.045	0.0110283
0.048	0.0115409
0.051	0.0120544
0.054	0.0125686
0.057	0.0130836
0.06	0.0135993
0.063	0.0141156
0.066	0.0146326
0.069	0.0151503
0.072	0.0156685
0.075	0.0161874
0.078	0.0167067
0.081	0.0172266
0.084	0.017747
0.087	0.0182678
0.09	0.018789
0.093	0.0193106
0.096	0.0198326
0.099	0.0203548
0.102	0.0208774
0.105	0.0214002
0.108	0.0219231
0.111	0.0224463
0.114	0.0229695
0.117	0.0234928
0.12	0.0240162
0.123	0.0245395
0.126	0.0250628
0.129	0.0255859
0.132	0.026109
0.135	0.0266318
0.138	0.0271543
0.141	0.0276766
0.144	0.0281985
0.147	0.0287201
0.15	0.0292411
0.153	0.0297617
0.156	0.0302817
0.159	0.030801
0.162	0.0313197
0.165	0.0318376
0.168	0.0323547
0.171	0.032871
0.174	0.0333863
0.177	0.0339007
0.18	0.0344139
0.183	0.0349261
0.186	0.035437
0.189	0.0359467
0.192	0.0364551
0.195	0.036962
0.198	0.0374674
0.201	0.0379713
0.204	0.0384736
0.207	0.0389741
0.21	0.0394729
0.213	0.0399697
0.216	0.0404646
0.219	0.0409575
0.222	0.0414482
0.225	0.0419368
0.228	0.042423
0.231	0.0429068
0.234	0.0433882
0.237	0.0438669
0.24	0.044343
0.243	0.0448163
0.246	0.0452868
0.249	0.0457543
0.252	0.0462187
0.255	0.04668
0.258	0.0471379
0.261	0.0475925
0.264	0.0480437
0.267	0.0484912
0.27	0.048935
0.273	0.049375
0.276	0.0498111
0.279	0.0502431
0.282	0.050671
0.285	0.0510945
0.288	0.0515137
0.291	0.0519284
0.294	0.0523384
0.297	0.0527436
0.3	0.0531439
0.303	0.0535392
0.306	0.0539294
0.309	0.0543142
0.312	0.0546936
0.315	0.0550675
0.318	0.0554357
0.321	0.055798
0.324	0.0561543
0.327	0.0565046
0.33	0.0568485
0.333	0.0571861
