 x  	 F(x)  
0	0.0131419
0.003	0.0146634
0.006	0.0161917
0.009	0.0177268
0.012	0.0192687
0.015	0.0208175
0.018	0.0223734
0.021	0.0239363
0.024	0.0255063
0.027	0.0270835
0.03	0.0286679
0.033	0.0302597
0.036	0.0318588
0.039	0.0334653
0.042	0.0350794
0.045	0.036701
0.048	0.0383303
0.051	0.0399673
0.054	0.041612
0.057	0.0432645
0.06	0.044925
0.063	0.0465934
0.066	0.0482698
0.069	0.0499544
0.072	0.051647
0.075	0.053348
0.078	0.0550572
0.081	0.0567747
0.084	0.0585007
0.087	0.0602351
0.09	0.0619782
0.093	0.0637298
0.096	0.0654902
0.099	0.0672592
0.102	0.0690372
0.105	0.070824
0.108	0.0726197
0.111	0.0744245
0.114	0.0762384
0.117	0.0780614
0.12	0.0798937
0.123	0.0817353
0.126	0.0835862
0.129	0.0854465
0.132	0.0873164
0.135	0.0891958
0.138	0.0910849
0.141	0.0929836
0.144	0.0948921
0.147	0.0968105
0.15	0.0987388
0.153	0.100677
0.156	0.102625
0.159	0.104584
0.162	0.106552
0.165	0.108531
0.168	0.11052
0.171	0.11252
0.174	0.114529
0.177	0.11655
0.18	0.118581
0.183	0.120623
0.186	0.122675
0.189	0.124738
0.192	0.126812
0.195	0.128897
0.198	0.130993
0.201	0.1331
0.204	0.135218
0.207	0.137347
0.21	0.139487
0.213	0.141639
0.216	0.143802
0.219	0.145977
0.222	0.148163
0.225	0.150361
0.228	0.15257
0.231	0.154791
0.234	0.157023
0.237	0.159268
0.24	0.161524
0.243	0.163793
0.246	0.166073
0.249	0.168365
0.252	0.17067
0.255	0.172987
0.258	0.175316
0.261	0.177657
0.264	0.180011
0.267	0.182377
0.27	0.184755
0.273	0.187146
0.276	0.18955
0.279	0.191966
0.282	0.194395
0.285	0.196837
0.288	0.199291
0.291	0.201759
0.294	0.204239
0.297	0.206732
0.3	0.209239
0.303	0.211758
0.306	0.21429
0.309	0.216836
0.312	0.219395
0.315	0.221967
0.318	0.224552
0.321	0.227151
0.324	0.229763
0.327	0.232389
0.33	0.235028
0.333	0.23768
0.336	0.240346
0.339	0.243026
0.342	0.245719
0.345	0.248426
0.348	0.251146
0.351	0.25388
0.354	0.256628
0.357	0.25939
0.36	0.262165
0.363	0.264955
0.366	0.267758
0.369	0.270575
0.372	0.273406
0.375	0.276251
0.378	0.279109
0.381	0.281982
0.384	0.284869
0.387	0.287769
0.39	0.290684
0.393	0.293612
0.396	0.296555
0.399	0.299511
0.402	0.302482
0.405	0.305466
0.408	0.308465
0.411	0.311477
0.414	0.314503
0.417	0.317544
0.42	0.320598
0.423	0.323666
0.426	0.326749
0.429	0.329845
0.432	0.332955
0.435	0.336078
0.438	0.339216
0.441	0.342368
0.444	0.345533
0.447	0.348712
0.45	0.351905
0.453	0.355111
0.456	0.358331
0.459	0.361565
0.462	0.364812
0.465	0.368072
0.468	0.371346
0.471	0.374634
0.474	0.377934
0.477	0.381248
0.48	0.384575
0.483	0.387915
0.486	0.391269
0.489	0.394635
0.492	0.398014
0.495	0.401406
0.498	0.40481
0.501	0.408227
0.504	0.411657
0.507	0.415099
0.51	0.418553
0.513	0.42202
0.516	0.425498
0.519	0.428989
0.522	0.432491
0.525	0.436005
0.528	0.439531
0.531	0.443068
0.534	0.446617
0.537	0.450177
0.54	0.453747
0.543	0.457329
0.546	0.460922
0.549	0.464525
0.552	0.468138
0.555	0.471762
0.558	0.475396
0.561	0.47904
0.564	0.482694
0.567	0.486357
0.57	0.49003
0.573	0.493712
0.576	0.497403
0.579	0.501102
0.582	0.504811
0.585	0.508528
0.588	0.512253
0.591	0.515985
0.594	0.519726
0.597	0.523474
0.6	0.52723
0.603	0.530992
0.606	0.534762
0.609	0.538538
0.612	0.54232
0.615	0.546109
0.618	0.549903
0.621	0.553702
0.624	0.557507
0.627	0.561317
0.63	0.565132
0.633	0.568951
0.636	0.572775
0.639	0.576602
0.642	0.580433
0.645	0.584267
0.648	0.588104
0.651	0.591944
0.654	0.595786
0.657	0.59963
0.66	0.603476
0.663	0.607323
0.666	0.611171
0.669	0.61502
0.672	0.61887
0.675	0.622719
0.678	0.626568
0.681	0.630417
0.684	0.634264
0.687	0.638111
0.69	0.641955
0.693	0.645797
0.696	0.649637
0.699	0.653474
0.702	0.657308
0.705	0.661138
0.708	0.664965
0.711	0.668787
0.714	0.672604
0.717	0.676416
0.72	0.680223
0.723	0.684023
0.726	0.687818
0.729	0.691605
0.732	0.695386
0.735	0.699159
0.738	0.702924
0.741	0.706681
0.744	0.710429
0.747	0.714168
0.75	0.717898
0.753	0.721617
0.756	0.725326
0.759	0.729024
0.762	0.732711
0.765	0.736387
0.768	0.74005
0.771	0.743701
0.774	0.747339
0.777	0.750964
0.78	0.754575
0.783	0.758171
0.786	0.761754
0.789	0.765321
0.792	0.768873
0.795	0.772409
0.798	0.775928
0.801	0.779432
0.804	0.782918
0.807	0.786386
0.81	0.789837
0.813	0.793269
0.816	0.796683
0.819	0.800078
0.822	0.803453
0.825	0.806808
0.828	0.810143
0.831	0.813457
0.834	0.816751
0.837	0.820022
0.84	0.823272
0.843	0.8265
0.846	0.829705
0.849	0.832888
0.852	0.836047
0.855	0.839182
0.858	0.842293
0.861	0.84538
0.864	0.848442
0.867	0.851479
0.87	0.85449
0.873	0.857476
0.876	0.860436
0.879	0.86337
0.882	0.866276
0.885	0.869156
0.888	0.872008
0.891	0.874833
0.894	0.87763
0.897	0.880399
0.9	0.883139
0.903	0.885851
0.906	0.888533
0.909	0.891187
0.912	0.893811
0.915	0.896405
0.918	0.898969
0.921	0.901503
0.924	0.904007
0.927	0.90648
0.93	0.908922
0.933	0.911333
0.936	0.913713
0.939	0.916062
0.942	0.918379
0.945	0.920665
0.948	0.922918
0.951	0.92514
0.954	0.92733
0.957	0.929487
0.96	0.931612
0.963	0.933704
0.966	0.935764
0.969	0.937791
0.972	0.939786
0.975	0.941747
0.978	0.943676
0.981	0.945572
0.984	0.947434
0.987	0.949264
0.99	0.95106
0.993	0.952824
0.996	0.954554
0.999	0.956251
1.002	0.957915
1.005	0.959546
1.008	0.961144
1.011	0.962708
1.014	0.96424
1.017	0.965738
1.02	0.967204
1.023	0.968636
1.026	0.970036
1.029	0.971403
1.032	0.972738
1.035	0.974039
1.038	0.975309
1.041	0.976545
1.044	0.97775
1.047	0.978922
1.05	0.980063
1.053	0.981171
1.056	0.982248
1.059	0.983293
1.062	0.984307
1.065	0.985289
1.068	0.986241
1.071	0.987161
1.074	0.988051
1.077	0.98891
1.08	0.989739
1.083	0.990537
1.086	0.991306
1.089	0.992045
1.092	0.992754
1.095	0.993434
1.098	0.994085
1.101	0.994708
1.104	0.995301
1.107	0.995867
1.11	0.996404
1.113	0.996913
1.116	0.997395
1.119	0.99785
1.122	0.998277
1.125	0.998678
1.128	0.999052
1.131	0.9994
1.134	0.999722
1.137	1.00002
1.14	1.00029
1.143	1.00054
1.146	1.00076
1.149	1.00095
1.152	1.00113
1.155	1.00128
1.158	1.0014
1.161	1.0015
1.164	1.00158
1.167	1.00164
1.17	1.00168
1.173	1.00169
1.176	1.00168
1.179	1.00165
1.182	1.0016
1.185	1.00153
1.188	1.00143
1.191	1.00132
1.194	1.00119
1.197	1.00104
1.2	1.00087
1.203	1.00068
1.206	1.00047
1.209	1.00025
1.212	1
1.215	0.999745
1.218	0.999468
1.221	0.999174
1.224	0.998864
1.227	0.998537
1.23	0.998196
1.233	0.997838
1.236	0.997466
1.239	0.997079
1.242	0.996678
1.245	0.996263
1.248	0.995834
1.251	0.995391
1.254	0.994936
1.257	0.994468
1.26	0.993987
1.263	0.993494
1.266	0.99299
1.269	0.992474
1.272	0.991947
1.275	0.991409
1.278	0.99086
1.281	0.990302
1.284	0.989733
1.287	0.989155
1.29	0.988567
1.293	0.987971
1.296	0.987366
1.299	0.986752
1.302	0.98613
1.305	0.985501
1.308	0.984864
1.311	0.984219
1.314	0.983568
1.317	0.98291
1.32	0.982246
1.323	0.981575
1.326	0.980899
1.329	0.980217
1.332	0.979529
1.335	0.978837
1.338	0.97814
1.341	0.977438
1.344	0.976732
1.347	0.976022
1.35	0.975309
1.353	0.974591
1.356	0.973871
1.359	0.973147
1.362	0.972421
1.365	0.971692
1.368	0.970961
1.371	0.970228
1.374	0.969493
1.377	0.968756
1.38	0.968018
1.383	0.967278
1.386	0.966538
1.389	0.965797
1.392	0.965055
1.395	0.964313
1.398	0.963571
1.401	0.962829
1.404	0.962087
1.407	0.961346
1.41	0.960605
1.413	0.959865
1.416	0.959126
1.419	0.958388
1.422	0.957652
1.425	0.956917
1.428	0.956184
1.431	0.955452
1.434	0.954723
1.437	0.953996
1.44	0.953272
1.443	0.952549
1.446	0.95183
1.449	0.951113
1.452	0.9504
1.455	0.949689
1.458	0.948982
1.461	0.948278
1.464	0.947578
1.467	0.946881
1.47	0.946189
1.473	0.9455
1.476	0.944815
1.479	0.944134
1.482	0.943458
1.485	0.942786
1.488	0.942119
1.491	0.941456
1.494	0.940798
1.497	0.940145
1.5	0.939497
1.503	0.938854
1.506	0.938216
1.509	0.937584
1.512	0.936956
1.515	0.936334
1.518	0.935718
1.521	0.935107
1.524	0.934502
1.527	0.933903
1.53	0.933309
1.533	0.932722
1.536	0.93214
1.539	0.931564
1.542	0.930995
1.545	0.930432
1.548	0.929874
1.551	0.929324
1.554	0.928779
1.557	0.928241
1.56	0.927709
1.563	0.927184
1.566	0.926666
1.569	0.926153
1.572	0.925648
1.575	0.925149
1.578	0.924657
