 x  	 F(x)  
0	0.00696795
0.003	0.00816198
0.006	0.00959271
0.009	0.011288
0.012	0.0132705
0.015	0.0155542
0.018	0.0181396
0.021	0.0210109
0.024	0.0241332
0.027	0.0274531
0.03	0.0309021
0.033	0.0344029
0.036	0.0378778
0.039	0.0412576
0.042	0.0444887
0.045	0.0475382
0.048	0.0503951
0.051	0.0530694
0.054	0.0555893
0.057	0.0579963
0.06	0.0603417
0.063	0.0626817
0.066	0.0650734
0.069	0.0675705
0.072	0.0702195
0.075	0.0730547
0.078	0.0760943
0.081	0.0793372
0.084	0.0827609
0.087	0.0863222
0.09	0.0899615
0.093	0.0936091
0.096	0.097194
0.099	0.100653
0.102	0.103939
0.105	0.107022
0.108	0.109898
0.111	0.112579
0.114	0.115098
0.117	0.117498
0.12	0.119834
0.123	0.122162
0.126	0.124542
0.129	0.127026
0.132	0.129662
0.135	0.132481
0.138	0.135502
0.141	0.13872
0.144	0.142113
0.147	0.145635
0.15	0.149229
0.153	0.152824
0.156	0.156354
0.159	0.159757
0.162	0.162988
0.165	0.166022
0.168	0.168854
0.171	0.171501
0.174	0.173992
0.177	0.176374
0.18	0.178697
0.183	0.18102
0.186	0.183398
0.189	0.185884
0.192	0.188523
0.195	0.191346
0.198	0.194369
0.201	0.197587
0.204	0.200974
0.207	0.204487
0.21	0.208065
0.213	0.21164
0.216	0.215145
0.219	0.218522
0.222	0.221728
0.225	0.224739
0.228	0.227554
0.231	0.230188
0.234	0.232675
0.237	0.23506
0.24	0.237394
0.243	0.239733
0.246	0.242132
0.249	0.244641
0.252	0.247302
0.255	0.250145
0.258	0.253181
0.261	0.256404
0.264	0.259787
0.267	0.263283
0.27	0.266831
0.273	0.270362
0.276	0.273807
0.279	0.277106
0.282	0.280214
0.285	0.283104
0.288	0.285772
0.291	0.288233
0.294	0.290515
0.297	0.292665
0.3	0.294737
0.303	0.296789
0.306	0.298887
0.309	0.301092
0.312	0.303465
0.315	0.306056
0.318	0.3089
0.321	0.312017
0.324	0.315398
0.327	0.319011
0.33	0.322795
0.333	0.326669
0.336	0.330541
0.339	0.334318
0.342	0.337919
0.345	0.341286
0.348	0.344385
0.351	0.34721
0.354	0.349778
0.357	0.352125
0.36	0.354302
0.363	0.356366
0.366	0.35838
0.369	0.360407
0.372	0.362506
0.375	0.36473
0.378	0.367123
0.381	0.369716
0.384	0.372522
0.387	0.375537
0.39	0.378735
