 x 	V[Y|X = x] 
0	0.106945
0.003	0.106957
0.006	0.106969
0.009	0.107173
0.012	0.107798
0.015	0.108434
0.018	0.109079
0.021	0.109735
0.024	0.1104
0.027	0.111075
0.03	0.11176
0.033	0.112456
0.036	0.113161
0.039	0.113877
0.042	0.114603
0.045	0.115339
0.048	0.116086
0.051	0.116842
0.054	0.117609
0.057	0.118386
0.06	0.119174
0.063	0.119972
0.066	0.12078
0.069	0.121598
0.072	0.122426
0.075	0.123265
0.078	0.124114
0.081	0.124972
0.084	0.125841
0.087	0.126719
0.09	0.127608
0.093	0.128506
0.096	0.129413
0.099	0.13033
0.102	0.131257
0.105	0.132193
0.108	0.133137
0.111	0.134091
0.114	0.135053
0.117	0.136024
0.12	0.137004
0.123	0.137991
0.126	0.138987
0.129	0.13999
0.132	0.141
0.135	0.142018
0.138	0.143043
0.141	0.144074
0.144	0.145112
0.147	0.146156
0.15	0.147205
0.153	0.14826
0.156	0.14932
0.159	0.150384
0.162	0.151453
0.165	0.152526
0.168	0.153602
0.171	0.154681
0.174	0.155763
0.177	0.156847
0.18	0.157932
0.183	0.159019
0.186	0.160106
0.189	0.161194
0.192	0.162281
0.195	0.163368
0.198	0.164453
0.201	0.165536
0.204	0.166617
0.207	0.167695
0.21	0.168769
0.213	0.169838
0.216	0.170903
0.219	0.171962
0.222	0.173016
0.225	0.174062
0.228	0.175101
0.231	0.176132
0.234	0.177154
0.237	0.178167
0.24	0.17917
0.243	0.180162
0.246	0.181143
0.249	0.182111
0.252	0.183067
0.255	0.18401
0.258	0.184938
0.261	0.185852
0.264	0.18675
0.267	0.187632
0.27	0.188498
0.273	0.189346
0.276	0.190176
0.279	0.190987
0.282	0.191779
0.285	0.192551
0.288	0.193302
0.291	0.194032
0.294	0.194741
0.297	0.195427
0.3	0.19609
0.303	0.19673
0.306	0.197346
0.309	0.197937
0.312	0.198503
0.315	0.199044
0.318	0.199559
0.321	0.200048
0.324	0.20051
0.327	0.200945
0.33	0.201353
0.333	0.201733
0.336	0.202084
0.339	0.202408
0.342	0.202702
0.345	0.202968
0.348	0.203205
0.351	0.203413
0.354	0.203591
0.357	0.20374
0.36	0.203859
0.363	0.203949
0.366	0.204009
0.369	0.204039
0.372	0.20404
0.375	0.204011
0.378	0.203953
0.381	0.203865
0.384	0.203748
0.387	0.203602
0.39	0.203428
0.393	0.203224
0.396	0.202993
0.399	0.202733
0.402	0.202446
0.405	0.202131
0.408	0.201789
0.411	0.20142
0.414	0.201025
0.417	0.200604
0.42	0.200158
0.423	0.199686
0.426	0.199191
0.429	0.198671
0.432	0.198128
0.435	0.197561
0.438	0.196973
0.441	0.196363
0.444	0.195731
